Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,84.451922,[401  11] ; [55 26],[381.07910751  30.92089249] ; [74.92089249  6.07910751],1
v4,1,0.0,30.427965,[402   9] ; [68 13],[392.62195122  18.37804878] ; [77.37804878  3.62195122],1
r2,1,0.0,27.858226,[403   9] ; [66 12],[394.34285714  17.65714286] ; [74.65714286  3.34285714],1
r3,1,1.1e-05,19.275715,[396  13] ; [68 12],[388.08997955  20.91002045] ; [75.91002045  4.08997955],1
u1,1,3.1e-05,17.371985,[115 297] ; [ 5 76],[100.28397566 311.71602434] ; [19.71602434 61.28397566],1
a2,1,8.4e-05,15.464393,[148 264] ; [11 70],[132.87626775 279.12373225] ; [26.12373225 54.87626775],1
d1,1,0.000271,13.262681,[276 136] ; [37 44],[261.57403651 150.42596349] ; [51.42596349 29.57403651],1
a4,1,0.00052,12.041578,[213 197] ; [25 56],[198.73727088 211.26272912] ; [39.26272912 41.73727088],1
d2,1,0.000571,11.867661,[222 187] ; [27 54],[207.83877551 201.16122449] ; [41.16122449 39.83877551],1
a5,1,0.00062,11.71614,[331  81] ; [51 30],[319.23732252  92.76267748] ; [62.76267748 18.23732252],1
s7,1,0.000844,11.141979,[211 177] ; [25 50],[197.77105832 190.22894168] ; [38.22894168 36.77105832],1
s6,1,0.002458,9.17164,[294 110] ; [44 35],[282.71635611 121.28364389] ; [55.28364389 23.71635611],0
v2,1,0.005018,7.872962,[247 148] ; [36 43],[235.83333333 159.16666667] ; [47.16666667 31.83333333],0
s8,1,0.005544,7.692948,[193 212] ; [25 56],[181.66666667 223.33333333] ; [36.33333333 44.66666667],0
u3,1,0.007396,7.174093,[67 35] ; [12 19],[60.58646617 41.41353383] ; [18.41353383 12.58646617],0
a3,1,0.007846,7.068272,[310  98] ; [50 31],[300.36809816 107.63190184] ; [59.63190184 21.36809816],0
d3,1,0.008088,7.0138,[327  83] ; [53 27],[317.95918367  92.04081633] ; [62.04081633 17.95918367],0
n4,1,0.009205,6.78271,[372  40] ; [65 16],[365.20081136  46.79918864] ; [71.79918864  9.20081136],0
p7,1,0.010257,6.589733,[268 129] ; [42 38],[258.00838574 138.99161426] ; [51.99161426 28.00838574],0
p4,1,0.010485,6.550545,[277 131] ; [43 38],[266.99386503 141.00613497] ; [53.00613497 27.99386503],0
s2,1,0.019194,5.483773,[227 177] ; [34 47],[217.41030928 186.58969072] ; [43.58969072 37.41030928],0
v1,1,0.02499,5.024589,[245 160] ; [36 41],[236.10995851 168.89004149] ; [44.89004149 32.10995851],0
p8,1,0.025092,5.017549,[235 166] ; [36 44],[225.92723493 175.07276507] ; [45.07276507 34.92723493],0
p2,1,0.028909,4.773031,[350  61] ; [61 20],[343.33536585  67.66463415] ; [67.66463415 13.33536585],0
v3,1,0.032572,4.56815,[176 218] ; [25 54],[167.42917548 226.57082452] ; [33.57082452 45.42917548],0
d4,1,0.034855,4.452288,[348  62] ; [61 20],[341.52749491  68.47250509] ; [67.47250509 13.52749491],0
s4,1,0.036437,4.376526,[ 57 345] ; [19 62],[ 63.25465839 338.74534161] ; [12.74534161 68.25465839],0
b4,1,0.097169,2.75141,[239 173] ; [55 26],[245.69574037 166.30425963] ; [48.30425963 32.69574037],0
s5,1,0.115108,2.482651,[138 260] ; [19 56],[132.10570825 265.89429175] ; [24.89429175 50.10570825],0
s3,1,0.124241,2.363024,[240 161] ; [41 40],[233.7780083 167.2219917] ; [47.2219917 33.7780083],0
d5,1,0.128695,2.308181,[347  63] ; [63 18],[342.36252546  67.63747454] ; [67.63747454 13.36252546],0
a1,1,0.137922,2.200995,[ 19 393] ; [ 7 74],[ 21.72819473 390.27180527] ; [ 4.27180527 76.72819473],0
p12,1,0.141285,2.163906,[ 42 368] ; [ 4 76],[ 38.48979592 371.51020408] ; [ 7.51020408 72.48979592],0
n6,1,0.16362,1.940447,[370  40] ; [68 12],[366.48979592  43.51020408] ; [71.51020408  8.48979592],0
a6,1,0.195665,1.674441,[329  80] ; [60 21],[324.69591837  84.30408163] ; [64.30408163 16.69591837],0
p10,1,0.207334,1.589948,[349  58] ; [65 16],[345.28278689  61.71721311] ; [68.71721311 12.28278689],0
n3,1,0.213586,1.546949,[55 19] ; [14  9],[52.63917526 21.36082474] ; [16.36082474  6.63917526],0
p11,1,0.214175,1.542978,[335  77] ; [61 20],[330.93711968  81.06288032] ; [65.06288032 15.93711968],0
p6,1,0.319294,0.991837,[164 241] ; [28 53],[160. 245.] ; [32. 49.],0
n2,1,0.352901,0.862999,[62 13] ; [17  6],[60.45918367 14.54081633] ; [18.54081633  4.45918367],0
b3,1,0.369408,0.805656,[ 92 160] ; [20 26],[ 94.7114094 157.2885906] ; [17.2885906 28.7114094],0
b2,1,0.369408,0.805656,[ 92 160] ; [20 26],[ 94.7114094 157.2885906] ; [17.2885906 28.7114094],0
u2,1,0.391073,0.735604,[60 42] ; [15 15],[57.95454545 44.04545455] ; [17.04545455 12.95454545],0
a8,1,0.429083,0.625304,[ 64 295] ; [11 67],[ 61.61327231 297.38672769] ; [13.38672769 64.61327231],0
p9,1,0.443507,0.587191,[352  52] ; [68 13],[349.8556701  54.1443299] ; [70.1443299 10.8556701],0
n1,1,0.488812,0.479141,[36 37] ; [ 9 13],[34.57894737 38.42105263] ; [10.42105263 11.57894737],0
p3,1,0.492934,0.470115,[219 190] ; [40 41],[216.18571429 192.81428571] ; [42.81428571 38.18571429],0
p5,1,0.576764,0.311495,[ 56 352] ; [ 9 70],[ 54.45585216 353.54414784] ; [10.54414784 68.45585216],0
