Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,101.250075,[ 54 236] ; [227 173],[118.10144928 171.89855072] ; [162.89855072 237.10144928],1
v1,1,0.0,53.980781,[113 176] ; [271 132],[160.3699422 128.6300578] ; [223.6300578 179.3699422],1
a3,1,0.001273,10.381325,[202  92] ; [327  85],[220.2917847  73.7082153] ; [308.7082153 103.2917847],0
d5,1,0.001499,10.079969,[246  50] ; [376  37],[259.67842031  36.32157969] ; [362.32157969  50.67842031],0
a5,1,0.001821,9.721269,[208  88] ; [332  81],[225.44428773  70.55571227] ; [314.55571227  98.44428773],0
d1,1,0.003397,8.580741,[189 107] ; [306 107],[206.65726375  89.34273625] ; [288.34273625 124.65726375],0
p7,1,0.003798,8.377894,[166 121] ; [273 125],[183.93138686 103.06861314] ; [255.06861314 142.93138686],0
r1,1,0.005383,7.746218,[228  67] ; [352  60],[242.00848656  52.99151344] ; [337.99151344  74.00848656],0
p10,1,0.009112,6.80072,[226  68] ; [342  62],[239.24355301  54.75644699] ; [328.75644699  75.24355301],0
p3,1,0.011228,6.428926,[133 162] ; [224 185],[149.59517045 145.40482955] ; [207.40482955 201.59517045],0
s8,1,0.011338,6.411505,[118 177] ; [203 206],[134.50994318 160.49005682] ; [186.49005682 222.50994318],0
r3,1,0.014462,5.980868,[276  19] ; [400  11],[282.46458924  12.53541076] ; [393.53541076  17.46458924],0
d2,1,0.025349,4.999859,[141 154] ; [232 180],[155.63649222 139.36350778] ; [217.36350778 194.63649222],0
u1,1,0.027176,4.879605,[ 50 246] ; [ 98 315],[ 61.78843441 234.21156559] ; [ 86.21156559 326.78843441],0
s7,1,0.029545,4.735593,[129 154] ; [213 181],[142.96307238 140.03692762] ; [199.03692762 194.96307238],0
n4,1,0.034819,4.454023,[216  80] ; [327  83],[227.66005666  68.33994334] ; [315.33994334  94.66005666],0
b1,1,0.037307,4.336352,[126 170] ; [144 269],[112.72214386 183.27785614] ; [157.27785614 255.72214386],0
p9,1,0.041651,4.149313,[238  54] ; [352  52],[247.52873563  44.47126437] ; [342.47126437  61.52873563],0
p11,1,0.045655,3.994277,[220  76] ; [333  80],[230.87165021  65.12834979] ; [322.12834979  90.87165021],0
p12,1,0.051987,3.77619,[ 17 277] ; [ 40 366],[ 23.94 270.06] ; [ 33.06 372.94],0
n6,1,0.052924,3.746316,[241  55] ; [354  54],[250.17045455  45.82954545] ; [344.82954545  63.17045455],0
a8,1,0.066014,3.379456,[ 29 250] ; [ 56 309],[ 36.82453416 242.17546584] ; [ 48.17546584 316.82453416],0
a6,1,0.066183,3.375246,[192 104] ; [294 118],[203.18644068  92.81355932] ; [282.81355932 129.18644068],0
a2,1,0.07029,3.276226,[ 66 230] ; [117 296],[ 76.40056417 219.59943583] ; [106.59943583 306.40056417],0
r4,1,0.079121,3.082866,[265  31] ; [385  28],[271.36812412  24.63187588] ; [378.63187588  34.36812412],0
n5,1,0.08379,2.989813,[207  87] ; [311  97],[216.94017094  77.05982906] ; [301.05982906 106.94017094],0
s4,1,0.096974,2.754615,[ 59 232] ; [ 63 345],[ 50.78969957 240.21030043] ; [ 71.21030043 336.78969957],0
p8,1,0.13865,2.192877,[149 147] ; [224 176],[158.63218391 137.36781609] ; [214.36781609 185.63218391],0
a1,1,0.143512,2.139889,[ 13 283] ; [ 29 384],[ 17.53455571 278.46544429] ; [ 24.46544429 388.53455571],0
n3,1,0.148583,2.086738,[49 31] ; [59 23],[53.33333333 26.66666667] ; [54.66666667 27.33333333],0
s2,1,0.152213,2.049935,[146 148] ; [226 184],[155.35227273 138.64772727] ; [216.64772727 193.35227273],0
a7,1,0.175291,1.8371,[213  83] ; [315  97],[220.74576271  75.25423729] ; [307.25423729 104.74576271],0
n1,1,0.188296,1.730899,[33 47] ; [25 55],[29. 51.] ; [29. 51.],0
a4,1,0.191524,1.705856,[134 162] ; [207 205],[142.56497175 153.43502825] ; [198.43502825 213.56497175],0
u4,1,0.231213,1.433384,[  4 292] ; [ 11 402],[  6.26234133 289.73765867] ; [  8.73765867 404.26234133],0
p4,1,0.289047,1.124054,[172 122] ; [253 152],[178.75536481 115.24463519] ; [246.24463519 158.75536481],0
d3,1,0.293052,1.105548,[223  73] ; [325  88],[228.7842031  67.2157969] ; [319.2157969  93.7842031],0
u2,1,0.320147,0.988347,[61 32] ; [49 35],[57.79661017 35.20338983] ; [52.20338983 31.79661017],0
u3,1,0.421657,0.645691,[62 30] ; [53 33],[59.43820225 32.56179775] ; [55.56179775 30.43820225],0
r2,1,0.446725,0.578948,[278  15] ; [392  16],[280.04279601  12.95720399] ; [389.95720399  18.04279601],0
s1,1,0.446888,0.578533,[ 11 283] ; [ 11 393],[  9.26647564 284.73352436] ; [ 12.73352436 391.26647564],0
p2,1,0.44764,0.57662,[244  51] ; [347  62],[247.64914773  47.35085227] ; [343.35085227  65.64914773],0
s5,1,0.497088,0.461148,[ 99 187] ; [146 247],[103.19587629 182.80412371] ; [141.80412371 251.19587629],0
s6,1,0.504486,0.445488,[194  97] ; [279 125],[198.04748201  92.95251799] ; [274.95251799 129.04748201],0
p6,1,0.509973,0.434123,[108 186] ; [156 242],[112.16184971 181.83815029] ; [151.83815029 246.16184971],0
b4,1,0.526509,0.401126,[170 126] ; [247 166],[174.09308886 121.90691114] ; [242.90691114 170.09308886],0
n2,1,0.549802,0.357672,[57 25] ; [59 21],[58.71604938 23.28395062] ; [57.28395062 22.71604938],0
b5,1,0.632906,0.22814,[183 113] ; [248 165],[179.93794076 116.06205924] ; [251.06205924 161.93794076],0
p1,1,0.800077,0.064134,[ 20 274] ; [ 30 381],[ 20.85106383 273.14893617] ; [ 29.14893617 381.85106383],0
p5,1,0.834854,0.043464,[ 32 260] ; [ 47 363],[ 32.86039886 259.13960114] ; [ 46.13960114 363.86039886],0
b2,1,0.920708,0.009909,[ 69 107] ; [100 152],[ 69.4953271 106.5046729] ; [ 99.5046729 152.4953271],0
b3,1,0.920708,0.009909,[ 69 107] ; [100 152],[ 69.4953271 106.5046729] ; [ 99.5046729 152.4953271],0
s3,1,0.933277,0.007009,[164 131] ; [227 179],[164.54350927 130.45649073] ; [226.45649073 179.54350927],0
