Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,75.115509,[ 35 129] ; [300 197],[83.11649017 80.88350983] ; [251.88350983 245.11649017],1
d1,1,0.0,72.764936,[ 52 113] ; [346 155],[98.6036036 66.3963964] ; [299.3963964 201.6036036],1
a3,1,0.0,72.65047,[78 85] ; [409  91],[119.73001508  43.26998492] ; [367.26998492 132.73001508],1
a4,1,0.0,61.977093,[ 34 130] ; [280 219],[77.67119155 86.32880845] ; [236.32880845 262.67119155],1
d4,1,0.0,34.971681,[107  57] ; [429  69],[132.78549849  31.21450151] ; [403.21450151  94.78549849],1
u1,1,0.0,34.763886,[  6 159] ; [123 378],[ 31.95945946 133.04054054] ; [ 97.04054054 403.95945946],1
d5,1,0.0,28.327989,[112  53] ; [430  68],[134.88687783  30.11312217] ; [407.11312217  90.88687783],1
a6,1,1e-06,25.241679,[87 78] ; [367 131],[112.98642534  52.01357466] ; [341.01357466 156.98642534],1
d3,1,9e-06,19.716853,[88 76] ; [361 138],[111.06485671  52.93514329] ; [337.93514329 161.06485671],1
r1,1,1.9e-05,18.336295,[116  48] ; [427  72],[134.31674208  29.68325792] ; [408.68325792  90.31674208],1
r2,1,0.000159,14.263238,[149  15] ; [485  12],[157.301059   6.698941] ; [476.698941  20.301059],1
n4,1,0.000201,13.822876,[132  33] ; [454  46],[145.39849624  19.60150376] ; [440.60150376  59.39849624],1
s8,1,0.000376,12.650015,[ 58 107] ; [253 242],[77.75 87.25] ; [233.25 261.75],1
r4,1,0.000713,11.45626,[142  23] ; [472  29],[152.11711712  12.88288288] ; [461.88288288  39.11711712],1
s7,1,0.001382,10.229402,[66 90] ; [272 205],[83.2985782 72.7014218] ; [254.7014218 222.2985782],0
s5,1,0.001818,9.724551,[ 40 119] ; [187 295],[ 56.30733229 102.69266771] ; [170.69266771 311.30733229],0
v2,1,0.003686,8.432601,[73 83] ; [290 193],[88.61971831 67.38028169] ; [274.38028169 208.61971831],0
b3,1,0.003963,8.300845,[25 67] ; [140 179],[36.93430657 55.06569343] ; [128.06569343 190.93430657],0
b2,1,0.003963,8.300845,[25 67] ; [140 179],[36.93430657 55.06569343] ; [128.06569343 190.93430657],0
p4,1,0.008273,6.973428,[90 74] ; [329 167],[104.11515152  59.88484848] ; [314.88484848 181.11515152],0
v1,1,0.012305,6.266438,[81 81] ; [298 189],[94.60400616 67.39599384] ; [284.39599384 202.60400616],0
n6,1,0.012486,6.24052,[140  24] ; [460  40],[148.19277108  15.80722892] ; [451.80722892  48.19277108],0
p10,1,0.027327,4.870031,[130  34] ; [427  67],[138.82674772  25.17325228] ; [418.17325228  75.82674772],0
p9,1,0.028647,4.788687,[134  29] ; [437  55],[142.09618321  20.90381679] ; [428.90381679  63.09618321],0
p3,1,0.032737,4.559474,[74 91] ; [270 226],[85.8698941 79.1301059] ; [258.1301059 237.8698941],0
a1,1,0.03862,4.277505,[  3 162] ; [ 29 472],[  7.92792793 157.07207207] ; [ 24.07207207 476.92792793],0
a7,1,0.043956,4.058264,[106  57] ; [367 134],[116.11295181  46.88704819] ; [356.88704819 144.11295181],0
u4,1,0.04563,3.995185,[  1 164] ; [ 18 483],[  4.70720721 160.29279279] ; [ 14.29279279 486.70720721],0
p11,1,0.056247,3.644728,[126  39] ; [416  85],[134.27927928  30.72072072] ; [407.72072072  93.27927928],0
v3,1,0.091126,2.85437,[ 60 100] ; [218 265],[69.17573872 90.82426128] ; [208.82426128 274.17573872],0
p8,1,0.095838,2.773475,[82 81] ; [282 206],[91.13978495 71.86021505] ; [272.86021505 215.13978495],0
p12,1,0.134501,2.23977,[ 10 155] ; [ 49 446],[ 14.75 150.25] ; [ 44.25 450.75],0
s4,1,0.212088,1.557118,[ 32 131] ; [ 76 416],[ 26.87633588 136.12366412] ; [ 81.12366412 410.87633588],0
n3,1,0.267118,1.23149,[26 14] ; [78 27],[28.68965517 11.31034483] ; [75.31034483 29.68965517],0
s1,1,0.277627,1.178669,[  7 154] ; [ 13 478],[  4.93865031 156.06134969] ; [ 15.06134969 475.93865031],0
u3,1,0.277823,1.17771,[45 42] ; [55 37],[48.60335196 38.39664804] ; [51.39664804 40.60335196],0
s2,1,0.394772,0.724194,[82 81] ; [268 227],[86.70212766 76.29787234] ; [263.29787234 231.70212766],0
b4,1,0.403174,0.698838,[99 66] ; [282 219],[94.39189189 70.60810811] ; [286.60810811 214.39189189],0
r3,1,0.440447,0.595118,[151  11] ; [475  26],[152.95927602   9.04072398] ; [473.04072398  27.95927602],0
p1,1,0.446954,0.578364,[ 17 147] ; [ 42 457],[ 14.59426848 149.40573152] ; [ 44.40573152 454.59426848],0
a8,1,0.48173,0.494944,[ 20 130] ; [ 71 381],[ 22.6744186 127.3255814] ; [ 68.3255814 383.6744186],0
s6,1,0.511269,0.431468,[111  52] ; [347 143],[114.32465544  48.67534456] ; [343.67534456 146.32465544],0
n1,1,0.61373,0.25478,[16 24] ; [46 57],[17.34265734 22.65734266] ; [44.65734266 58.34265734],0
p2,1,0.652772,0.202424,[137  28] ; [420  77],[138.82930514  26.17069486] ; [418.17069486  78.82930514],0
s3,1,0.659257,0.194427,[96 66] ; [283 211],[93.5945122 68.4054878] ; [285.4054878 208.5945122],0
n2,1,0.700416,0.148039,[31  9] ; [86 21],[31.83673469  8.16326531] ; [85.16326531 21.83673469],0
b1,1,0.796491,0.066508,[ 64 101] ; [200 301],[65.40540541 99.59459459] ; [198.59459459 302.40540541],0
p5,1,0.845946,0.03775,[ 23 140] ; [ 67 429],[ 22.26100152 140.73899848] ; [ 67.73899848 428.26100152],0
u2,1,0.852208,0.034708,[47 39] ; [51 40],[47.61581921 38.38418079] ; [50.38418079 40.61581921],0
b5,1,0.912027,0.012206,[98 67] ; [300 201],[98.6036036 66.3963964] ; [299.3963964 201.6036036],0
p6,1,0.916784,0.010917,[63 99] ; [194 299],[63.56335878 98.43664122] ; [193.43664122 299.56335878],0
p7,1,0.983278,0.000439,[104  54] ; [321 166],[104.10852713  53.89147287] ; [320.89147287 166.10852713],0
