Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,78.220339,[100  45] ; [ 32 134],[61.54340836 83.45659164] ; [70.45659164 95.54340836],1
s2,1,0.0,48.914408,[102  43] ; [ 50 114],[71.32686084 73.67313916] ; [80.67313916 83.32686084],1
s6,1,0.0,38.178915,[120  23] ; [81 80],[94.54934211 48.45065789] ; [106.45065789  54.54934211],1
s3,1,0.0,37.764654,[106  38] ; [ 63 100],[79.27035831 64.72964169] ; [89.72964169 73.27035831],1
a3,1,8e-06,19.900848,[113  31] ; [89 75],[94.44155844 49.55844156] ; [107.55844156  56.44155844],1
p4,1,1.6e-05,18.615216,[102  43] ; [76 89],[83.25806452 61.74193548] ; [94.74193548 70.25806452],1
p3,1,0.000101,15.111083,[82 63] ; [ 57 108],[65.01612903 79.98387097] ; [73.98387097 91.01612903],1
n4,1,0.000413,12.474365,[120  24] ; [109  57],[106.37419355  37.62580645] ; [122.62580645  43.37419355],1
p6,1,0.000511,12.073637,[67 77] ; [ 45 119],[52.36363636 91.63636364] ; [ 59.63636364 104.36363636],1
s4,1,0.000528,12.013502,[ 42 103] ; [ 21 141],[ 29.75570033 115.24429967] ; [ 33.24429967 128.75570033],1
p5,1,0.000665,11.585069,[ 28 114] ; [ 11 153],[ 18.09803922 123.90196078] ; [ 20.90196078 143.09803922],1
r1,1,0.000711,11.460971,[114  30] ; [102  64],[100.33548387  43.66451613] ; [115.66451613  50.33548387],1
s5,1,0.001208,10.478169,[60 80] ; [ 40 119],[46.82274247 93.17725753] ; [ 53.17725753 105.82274247],0
p7,1,0.003251,8.66081,[95 46] ; [81 79],[82.44518272 58.55481728] ; [93.55481728 66.44518272],0
n5,1,0.006088,7.524137,[118  27] ; [111  53],[107.45954693  37.54045307] ; [121.54045307  42.45954693],0
a4,1,0.006891,7.3012,[73 72] ; [ 58 107],[61.27419355 83.72580645] ; [69.72580645 95.27419355],0
v3,1,0.007053,7.259544,[ 34 107] ; [ 20 143],[ 25.04605263 115.95394737] ; [ 28.95394737 134.04605263],0
a6,1,0.009279,6.768252,[81 63] ; [117  49],[91.97419355 52.02580645] ; [106.02580645  59.97419355],0
a5,1,0.014317,5.998595,[108  37] ; [102  64],[97.90996785 47.09003215] ; [112.09003215  53.90996785],0
n1,1,0.016553,5.743112,[22 16] ; [12 27],[16.77922078 21.22077922] ; [17.22077922 21.77922078],0
d1,1,0.018788,5.521124,[84 61] ; [74 92],[73.66559486 71.33440514] ; [84.33440514 81.66559486],0
p12,1,0.019364,5.46838,[ 12 132] ; [  4 161],[  7.45631068 136.54368932] ; [  8.54368932 156.45631068],0
b5,1,0.019762,5.432759,[81 64] ; [114  52],[90.91639871 54.08360129] ; [104.08360129  61.91639871],0
n6,1,0.021181,5.311802,[127  17] ; [130  36],[119.38064516  24.61935484] ; [137.61935484  28.38064516],0
a2,1,0.021298,5.302244,[ 37 108] ; [ 25 141],[ 28.90675241 116.09324759] ; [ 33.09324759 132.90675241],0
u1,1,0.022064,5.240738,[ 27 118] ; [ 16 150],[ 20.04823151 124.95176849] ; [ 22.95176849 143.04823151],0
u3,1,0.031469,4.627197,[23  9] ; [37 38],[17.94392523 14.05607477] ; [42.05607477 32.94392523],0
d3,1,0.032344,4.580184,[102  42] ; [97 67],[93.03896104 50.96103896] ; [105.96103896  58.03896104],0
s1,1,0.033182,4.536342,[ 11 132] ; [  4 160],[  6.98697068 136.01302932] ; [  8.01302932 155.98697068],0
d2,1,0.042099,4.131201,[67 77] ; [ 58 107],[58.25242718 85.74757282] ; [66.74757282 98.25242718],0
v4,1,0.065086,3.402806,[140   5] ; [151  14],[136.11290323   8.88709677] ; [154.88709677  10.11290323],0
b3,1,0.118677,2.434692,[42 54] ; [29 60],[36.84324324 59.15675676] ; [34.15675676 54.84324324],0
b2,1,0.118677,2.434692,[42 54] ; [29 60],[36.84324324 59.15675676] ; [34.15675676 54.84324324],0
n3,1,0.120412,2.411948,[23 15] ; [30  9],[26.15584416 11.84415584] ; [26.84415584 12.15584416],0
a7,1,0.127533,2.322285,[91 54] ; [117  48],[97.29032258 47.70967742] ; [110.70967742  54.29032258],0
b4,1,0.127619,2.321236,[74 71] ; [99 67],[80.65916399 64.34083601] ; [92.34083601 73.65916399],0
p8,1,0.13113,2.279079,[81 64] ; [78 87],[74.37096774 70.62903226] ; [84.62903226 80.37096774],0
p10,1,0.145968,2.113891,[130  14] ; [139  25],[125.76623377  18.23376623] ; [143.23376623  20.76623377],0
r4,1,0.154492,2.027332,[128  17] ; [137  29],[123.55305466  21.44694534] ; [141.44694534  24.55305466],0
r2,1,0.189327,1.722847,[135   9] ; [146  17],[131.80456026  12.19543974] ; [149.19543974  13.80456026],0
p2,1,0.241654,1.370922,[127  18] ; [135  28],[123.34415584  21.65584416] ; [138.65584416  24.34415584],0
u4,1,0.252196,1.311099,[  3 142] ; [  1 165],[  1.86495177 143.13504823] ; [  2.13504823 163.86495177],0
d4,1,0.267319,1.230454,[116  27] ; [126  40],[111.99352751  31.00647249] ; [130.00647249  35.99352751],0
d5,1,0.280386,1.165218,[110  33] ; [118  47],[105.85714286  37.14285714] ; [122.14285714  42.85714286],0
v1,1,0.328031,0.956657,[61 79] ; [ 62 101],[56.83168317 83.16831683] ; [66.16831683 96.83168317],0
p1,1,0.341083,0.906357,[ 16 129] ; [ 13 152],[ 13.56451613 131.43548387] ; [ 15.43548387 149.56451613],0
u2,1,0.413006,0.67013,[20 12] ; [41 35],[18.07407407 13.92592593] ; [42.92592593 33.07407407],0
r3,1,0.478957,0.501237,[135  10] ; [150  15],[133.30645161  11.69354839] ; [151.69354839  13.30645161],0
b1,1,0.537441,0.380303,[60 85] ; [ 63 103],[57.34726688 87.65273312] ; [ 65.65273312 100.34726688],0
p11,1,0.732751,0.116601,[113  32] ; [132  34],[114.22829582  30.77170418] ; [130.77170418  35.22829582],0
a1,1,0.772507,0.083577,[  6 139] ; [  8 158],[  6.52733119 138.47266881] ; [  7.47266881 158.52733119],0
a8,1,0.804103,0.061524,[ 19 116] ; [ 20 133],[ 18.28125 116.71875] ; [ 20.71875 132.28125],0
n2,1,0.894175,0.017695,[28 10] ; [30 10],[28.25641026  9.74358974] ; [29.74358974 10.25641026],0
