Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,112.639451,[313   3] ; [24 17],[298.29691877  17.70308123] ; [38.70308123  2.29691877],1
r2,1,0.0,92.016059,[302  10] ; [21 19],[286.29545455  25.70454545] ; [36.70454545  3.29545455],1
r1,1,0.0,89.178947,[267  47] ; [ 8 33],[243.23943662  70.76056338] ; [31.76056338  9.23943662],1
v4,1,0.0,86.103374,[310   5] ; [25 15],[297.25352113  17.74647887] ; [37.74647887  2.25352113],1
n6,1,0.0,27.695883,[267  48] ; [20 20],[254.66197183  60.33802817] ; [32.33802817  7.66197183],1
d1,1,3e-06,21.884023,[184 132] ; [ 8 33],[169.94957983 146.05042017] ; [22.05042017 18.94957983],1
d5,1,8e-06,20.027783,[257  57] ; [21 20],[245.89295775  68.10704225] ; [32.10704225  8.89295775],1
a7,1,0.000135,14.574469,[241  73] ; [20 21],[230.85633803  83.14366197] ; [30.14366197 10.85633803],1
d4,1,0.000243,13.464516,[255  59] ; [23 18],[245.89295775  68.10704225] ; [32.10704225  8.89295775],1
n4,1,0.000756,11.346723,[246  70] ; [22 19],[237.22128852  78.77871148] ; [30.77871148 10.22128852],1
d3,1,0.001052,10.734074,[222  92] ; [18 22],[212.88135593 101.11864407] ; [27.11864407 12.88135593],0
b1,1,0.001174,10.531437,[124 192] ; [27 14],[133.65826331 182.34173669] ; [17.34173669 23.65826331],0
p11,1,0.002935,8.847537,[262  54] ; [26 15],[254.92436975  61.07563025] ; [33.07563025  7.92436975],0
p9,1,0.006486,7.410131,[262  52] ; [27 14],[255.62253521  58.37746479] ; [33.37746479  7.62253521],0
v2,1,0.01226,6.272913,[177 126] ; [15 25],[169.60932945 133.39067055] ; [22.39067055 17.60932945],0
a5,1,0.013915,6.048843,[222  94] ; [21 20],[215.09243697 100.90756303] ; [27.90756303 13.09243697],0
d2,1,0.016177,5.783511,[147 168] ; [11 30],[139.80337079 175.19662921] ; [18.19662921 22.80337079],0
s1,1,0.016595,5.738675,[  8 305] ; [ 4 37],[ 10.61016949 302.38983051] ; [ 1.38983051 39.61016949],0
a2,1,0.020184,5.395901,[ 73 243] ; [ 3 38],[ 67.27170868 248.72829132] ; [ 8.72829132 32.27170868],0
b4,1,0.020987,5.327913,[176 140] ; [15 26],[169.06442577 146.93557423] ; [21.93557423 19.06442577],0
p2,1,0.021703,5.26946,[282  33] ; [30  9],[277.62711864  37.37288136] ; [34.37288136  4.62711864],0
s8,1,0.022802,5.183503,[127 188] ; [ 9 32],[120.33707865 194.66292135] ; [15.66292135 25.33707865],0
v3,1,0.023432,5.136223,[122 181] ; [ 9 32],[115.38662791 187.61337209] ; [15.61337209 25.38662791],0
p10,1,0.031903,4.603698,[257  57] ; [27 13],[251.90960452  62.09039548] ; [32.09039548  7.90960452],0
s4,1,0.032896,4.551208,[ 33 281] ; [ 9 32],[ 37.14929577 276.85070423] ; [ 4.85070423 36.14929577],0
s6,1,0.033799,4.504828,[185 129] ; [17 24],[178.67042254 135.32957746] ; [23.32957746 17.67042254],0
p3,1,0.046282,3.971311,[179 137] ; [16 24],[173.08988764 142.91011236] ; [21.91011236 18.08988764],0
a8,1,0.048665,3.886861,[ 48 233] ; [ 2 38],[ 43.7694704 237.2305296] ; [ 6.2305296 33.7694704],0
n3,1,0.057801,3.599383,[41  7] ; [13  7],[38.11764706  9.88235294] ; [15.88235294  4.11764706],0
a6,1,0.061541,3.495347,[222  93] ; [23 18],[216.78370787  98.21629213] ; [28.21629213 12.78370787],0
a4,1,0.061848,3.487131,[132 182] ; [11 30],[126.48450704 187.51549296] ; [16.51549296 24.48450704],0
s7,1,0.070013,3.282708,[134 168] ; [11 27],[128.79411765 173.20588235] ; [16.20588235 21.79411765],0
u1,1,0.073455,3.204069,[ 48 268] ; [ 2 39],[ 44.25770308 271.74229692] ; [ 5.74229692 35.25770308],0
b3,1,0.073497,3.203131,[ 70 131] ; [ 4 20],[ 66.10666667 134.89333333] ; [ 7.89333333 16.10666667],0
b2,1,0.073497,3.203131,[ 70 131] ; [ 4 20],[ 66.10666667 134.89333333] ; [ 7.89333333 16.10666667],0
v1,1,0.094422,2.797326,[163 145] ; [16 25],[157.9713467 150.0286533] ; [21.0286533 19.9713467],0
n1,1,0.125808,2.343478,[10 36] ; [ 8 12],[12.54545455 33.45454545] ; [ 5.45454545 14.54545455],0
a3,1,0.130745,2.283641,[221  94] ; [24 17],[216.78370787  98.21629213] ; [28.21629213 12.78370787],0
u3,1,0.138099,2.199009,[51 42] ; [ 6 11],[48.19090909 44.80909091] ; [8.80909091 8.19090909],0
p8,1,0.13935,2.185125,[198 114] ; [20 19],[193.77777778 118.22222222] ; [24.22222222 14.77777778],0
n5,1,0.140093,2.176934,[234  81] ; [26 15],[230.05617978  84.94382022] ; [29.94382022 11.05617978],0
s3,1,0.322929,0.977047,[159 154] ; [17 23],[156.05665722 156.94334278] ; [19.94334278 20.05665722],0
p6,1,0.336432,0.92398,[129 183] ; [13 26],[126.22222222 185.77777778] ; [15.77777778 23.22222222],0
p1,1,0.347347,0.883125,[ 19 296] ; [ 1 40],[ 17.69662921 297.30337079] ; [ 2.30337079 38.69662921],0
p5,1,0.441256,0.593013,[ 21 293] ; [ 4 36],[ 22.17514124 291.82485876] ; [ 2.82485876 37.17514124],0
n2,1,0.513869,0.426181,[35 13] ; [13  7],[33.88235294 14.11764706] ; [14.11764706  5.88235294],0
u2,1,0.825237,0.048759,[56 38] ; [10  6],[56.4 37.6] ; [9.6 6.4],0
s2,1,0.886065,0.020531,[127 189] ; [16 25],[126.57703081 189.42296919] ; [16.42296919 24.57703081],0
a1,1,0.896295,0.016989,[ 14 302] ; [ 2 39],[ 14.16246499 301.83753501] ; [ 1.83753501 39.16246499],0
p12,1,0.916344,0.011033,[ 17 298] ; [ 2 38],[ 16.85915493 298.14084507] ; [ 2.14084507 37.85915493],0
p4,1,0.944854,0.004785,[203 112] ; [26 14],[203.1971831 111.8028169] ; [25.8028169 14.1971831],0
b5,1,0.949064,0.004081,[202 114] ; [26 15],[201.81512605 114.18487395] ; [26.18487395 14.81512605],0
