Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000771,11.310935,[51  4] ; [39 19],[43.80530973 11.19469027] ; [46.19469027 11.80530973],1
p4,1,0.003883,8.33772,[43 13] ; [30 29],[35.54782609 20.45217391] ; [37.45217391 21.54782609],0
v1,1,0.009392,6.746743,[30 25] ; [18 41],[23.15789474 31.84210526] ; [24.84210526 34.15789474],0
b3,1,0.01081,6.496342,[11 23] ; [ 2 28],[ 6.90625 27.09375] ; [ 6.09375 23.90625],0
b2,1,0.01081,6.496342,[11 23] ; [ 2 28],[ 6.90625 27.09375] ; [ 6.09375 23.90625],0
d4,1,0.014465,5.980458,[44 12] ; [35 26],[37.81196581 18.18803419] ; [41.18803419 19.81196581],0
p5,1,0.021223,5.308381,[12 44] ; [ 4 56],[ 7.72413793 48.27586207] ; [ 8.27586207 51.72413793],0
s6,1,0.031375,4.632349,[39 15] ; [31 28],[33.45132743 20.54867257] ; [36.54867257 22.45132743],0
s7,1,0.033012,4.545159,[29 23] ; [21 38],[23.42342342 28.57657658] ; [26.57657658 32.42342342],0
p1,1,0.040633,4.191258,[11 45] ; [ 4 55],[ 7.30434783 48.69565217] ; [ 7.69565217 51.30434783],0
s8,1,0.05903,3.56442,[27 29] ; [19 42],[22.01709402 33.98290598] ; [23.98290598 37.01709402],0
p12,1,0.065161,3.4009,[ 7 49] ; [ 2 58],[ 4.34482759 51.65517241] ; [ 4.65517241 55.34482759],0
r3,1,0.069344,3.29848,[53  2] ; [53  8],[50.25862069  4.74137931] ; [55.74137931  5.25862069],0
v3,1,0.085659,2.954117,[24 31] ; [16 41],[19.64285714 35.35714286] ; [20.35714286 36.64285714],0
b5,1,0.094841,2.79022,[37 19] ; [31 30],[32.54700855 23.45299145] ; [35.45299145 25.54700855],0
p9,1,0.108487,2.576124,[43 13] ; [52  7],[46.26086957  9.73913043] ; [48.73913043 10.26086957],0
p3,1,0.120009,2.417203,[31 25] ; [25 36],[26.8034188 29.1965812] ; [29.1965812 31.8034188],0
s2,1,0.120009,2.417203,[31 25] ; [25 36],[26.8034188 29.1965812] ; [29.1965812 31.8034188],0
v2,1,0.133552,2.250718,[28 27] ; [21 36],[24.0625 30.9375] ; [24.9375 32.0625],0
a8,1,0.140894,2.168164,[10 42] ; [ 5 49],[ 7.35849057 44.64150943] ; [ 7.64150943 46.35849057],0
r4,1,0.141159,2.165279,[49  7] ; [47 14],[45.94871795 10.05128205] ; [50.05128205 10.94871795],0
n5,1,0.151708,2.054989,[44 12] ; [40 20],[40.55172414 15.44827586] ; [43.44827586 16.55172414],0
d3,1,0.210572,1.567489,[34 22] ; [30 31],[30.63247863 25.36752137] ; [33.36752137 27.63247863],0
s5,1,0.211148,1.563536,[17 36] ; [13 47],[14.07079646 38.92920354] ; [15.92920354 44.07079646],0
n6,1,0.228986,1.44715,[41 14] ; [51 10],[43.62068966 11.37931034] ; [48.37931034 12.62068966],0
a3,1,0.240336,1.378621,[28 27] ; [24 36],[24.86956522 30.13043478] ; [27.13043478 32.86956522],0
s3,1,0.245288,1.349943,[35 21] ; [30 28],[31.92982456 24.07017544] ; [33.07017544 24.92982456],0
b4,1,0.246572,1.342623,[28 28] ; [37 24],[31.11111111 24.88888889] ; [33.88888889 27.11111111],0
p10,1,0.28828,1.127635,[42 14] ; [49 10],[44.31304348 11.68695652] ; [46.68695652 12.31304348],0
n2,1,0.303294,1.059655,[12  2] ; [9 4],[10.88888889  3.11111111] ; [10.11111111  2.88888889],0
n1,1,0.331693,0.942278,[8 6] ; [5 8],[6.74074074 7.25925926] ; [6.25925926 6.74074074],0
d2,1,0.358393,0.843517,[14 42] ; [11 50],[11.96581197 44.03418803] ; [13.03418803 47.96581197],0
b1,1,0.359643,0.839139,[21 35] ; [18 43],[18.66666667 37.33333333] ; [20.33333333 40.66666667],0
p11,1,0.374777,0.787763,[46 10] ; [46 15],[44.03418803 11.96581197] ; [47.96581197 13.03418803],0
d5,1,0.3872,0.747717,[40 16] ; [39 22],[37.81196581 18.18803419] ; [41.18803419 19.81196581],0
n4,1,0.457886,0.551058,[40 16] ; [39 21],[38.13793103 17.86206897] ; [40.86206897 19.13793103],0
