Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.350567,[231  12] ; [48 30],[211.20560748  31.79439252] ; [67.79439252 10.20560748],1
r2,1,0.0,31.28015,[234   7] ; [59 17],[222.75394322  18.24605678] ; [70.24605678  5.75394322],1
v4,1,1e-05,19.527159,[232   8] ; [64 14],[223.39622642  16.60377358] ; [72.60377358  5.39622642],1
u1,1,0.001385,10.225926,[ 55 188] ; [ 5 73],[ 45.42056075 197.57943925] ; [14.57943925 63.42056075],0
r3,1,0.001894,9.649767,[237   4] ; [70  7],[232.66352201   8.33647799] ; [74.33647799  2.66352201],0
a5,1,0.002638,9.042018,[178  65] ; [43 35],[167.29906542  75.70093458] ; [53.70093458 24.29906542],0
a2,1,0.008038,7.02494,[ 63 180] ; [ 9 69],[ 54.5046729 188.4953271] ; [17.4953271 60.5046729],0
d3,1,0.011018,6.462415,[169  74] ; [42 36],[159.72897196  83.27102804] ; [51.27102804 26.72897196],0
v2,1,0.013857,6.056266,[131  99] ; [30 44],[121.80921053 108.19078947] ; [39.19078947 34.80921053],0
p7,1,0.026144,4.946477,[108 129] ; [24 53],[ 99.63057325 137.36942675] ; [32.36942675 44.63057325],0
p12,1,0.030337,4.690081,[ 20 222] ; [ 1 77],[ 15.88125 226.11875] ; [ 5.11875 72.88125],0
d1,1,0.030554,4.677863,[140 103] ; [34 44],[131.71962617 111.28037383] ; [42.28037383 35.71962617],0
a7,1,0.034572,4.466189,[168  74] ; [44 34],[160.325  81.675] ; [51.675 26.325],0
u3,1,0.049373,3.862636,[47 26] ; [ 8 12],[43.17204301 29.82795699] ; [11.82795699  8.17204301],0
a6,1,0.050386,3.828566,[175  68] ; [47 31],[168.05607477  74.94392523] ; [53.94392523 24.05607477],0
p1,1,0.06403,3.429808,[  9 233] ; [ 7 71],[ 12.1 229.9] ; [ 3.9 74.1],0
s3,1,0.07282,3.218285,[137 100] ; [36 42],[130.16190476 106.83809524] ; [42.83809524 35.16190476],0
d4,1,0.078792,3.089638,[199  43] ; [57 21],[193.6  48.4] ; [62.4 15.6],0
v3,1,0.08274,3.010241,[ 87 144] ; [20 55],[ 80.7745098 150.2254902] ; [26.2254902 48.7745098],0
b1,1,0.111143,2.5379,[ 73 170] ; [31 47],[ 78.72897196 164.27102804] ; [25.27102804 52.72897196],0
v1,1,0.11714,2.455156,[118 117] ; [29 44],[112.15909091 122.84090909] ; [34.84090909 38.15909091],0
a4,1,0.14412,2.133403,[116 126] ; [30 48],[110.4125 131.5875] ; [35.5875 42.4125],0
n1,1,0.17998,1.797789,[19 41] ; [13 15],[21.81818182 38.18181818] ; [10.18181818 17.81818182],0
n4,1,0.19109,1.709194,[189  54] ; [55 23],[184.71028037  58.28971963] ; [59.28971963 18.71028037],0
n2,1,0.209212,1.576871,[42 17] ; [25  5],[44.41573034 14.58426966] ; [22.58426966  7.41573034],0
s7,1,0.216245,1.529119,[106 130] ; [28 48],[101.35897436 134.64102564] ; [32.64102564 43.35897436],0
u2,1,0.229832,1.441901,[46 25] ; [10 10],[43.69230769 27.30769231] ; [12.30769231  7.69230769],0
s8,1,0.230985,1.434787,[ 93 150] ; [24 54],[ 88.57009346 154.42990654] ; [28.42990654 49.57009346],0
s6,1,0.253212,1.305497,[151  91] ; [43 35],[146.7125  95.2875] ; [47.2875 30.7125],0
s5,1,0.355111,0.855111,[ 64 173] ; [16 58],[ 60.96463023 176.03536977] ; [19.03536977 54.96463023],0
p4,1,0.37697,0.780558,[110 132] ; [31 47],[106.63125 135.36875] ; [34.36875 43.63125],0
d5,1,0.388945,0.742238,[192  51] ; [58 20],[189.25233645  53.74766355] ; [60.74766355 17.25233645],0
p2,1,0.406236,0.68979,[185  58] ; [55 22],[182.25  60.75] ; [57.75 19.25],0
s1,1,0.425861,0.634085,[  7 231] ; [ 1 76],[  6.04444444 231.95555556] ; [ 1.95555556 75.04444444],0
b5,1,0.432073,0.617245,[150  93] ; [52 26],[152.91588785  90.08411215] ; [49.08411215 28.91588785],0
a3,1,0.456061,0.555544,[170  73] ; [58 20],[172.59813084  70.40186916] ; [55.40186916 22.59813084],0
s2,1,0.467722,0.527353,[115 123] ; [34 44],[112.22151899 125.77848101] ; [36.77848101 41.22151899],0
p6,1,0.477168,0.505328,[ 50 190] ; [19 58],[ 52.23974763 187.76025237] ; [16.76025237 60.23974763],0
p10,1,0.489829,0.476901,[192  50] ; [59 19],[189.81875  52.18125] ; [61.18125 16.81875],0
b3,1,0.515361,0.423167,[63 95] ; [17 32],[61.06280193 96.93719807] ; [18.93719807 30.06280193],0
b2,1,0.515361,0.423167,[63 95] ; [17 32],[61.06280193 96.93719807] ; [18.93719807 30.06280193],0
n6,1,0.522958,0.408056,[203  39] ; [63 15],[201.1625  40.8375] ; [64.8375 13.1625],0
u4,1,0.532263,0.390069,[  6 237] ; [ 1 77],[  5.29906542 237.70093458] ; [ 1.70093458 76.29906542],0
d2,1,0.585557,0.297337,[115 126] ; [34 43],[112.92138365 128.07861635] ; [36.07861635 40.92138365],0
p3,1,0.635438,0.224758,[ 85 158] ; [25 53],[ 83.27102804 159.72897196] ; [26.72897196 51.27102804],0
b4,1,0.651607,0.20388,[152  91] ; [51 27],[153.6728972  89.3271028] ; [49.3271028 28.6728972],0
a8,1,0.654637,0.200104,[ 28 191] ; [ 8 66],[ 26.90784983 192.09215017] ; [ 9.09215017 64.90784983],0
p9,1,0.675702,0.175005,[196  46] ; [64 13],[197.24137931  44.75862069] ; [62.75862069 14.24137931],0
n5,1,0.870755,0.026471,[170  70] ; [56 22],[170.56603774  69.43396226] ; [55.43396226 22.56603774],0
s4,1,0.906098,0.013915,[ 35 204] ; [11 67],[ 34.68138801 204.31861199] ; [11.31861199 66.68138801],0
p5,1,0.934083,0.006841,[ 13 226] ; [ 4 73],[ 12.85759494 226.14240506] ; [ 4.14240506 72.85759494],0
a1,1,0.953985,0.00333,[  9 234] ; [ 3 75],[  9.08411215 233.91588785] ; [ 2.91588785 75.08411215],0
n3,1,1.0,0.0,[46 14] ; [23  7],[46. 14.] ; [23.  7.],0
