Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,47.308265,[262  39] ; [23 27],[244.4017094  56.5982906] ; [40.5982906  9.4017094],1
n5,1,0.0,29.175634,[255  47] ; [25 24],[240.91168091  61.08831909] ; [39.08831909  9.91168091],1
s7,1,0.000141,14.484905,[206  82] ; [21 27],[194.57142857  93.42857143] ; [32.42857143 15.57142857],1
p2,1,0.000186,13.966517,[259  40] ; [32 17],[250.02586207  48.97413793] ; [40.97413793  8.02586207],1
s8,1,0.000502,12.109492,[198 103] ; [20 30],[186.94586895 114.05413105] ; [31.05413105 18.94586895],1
p6,1,0.000717,11.44387,[133 165] ; [ 9 39],[122.30057803 175.69942197] ; [19.69942197 28.30057803],1
p11,1,0.002331,9.269097,[245  57] ; [31 19],[236.79545455  65.20454545] ; [39.20454545 10.79545455],0
p9,1,0.002382,9.228958,[265  32] ; [36 13],[258.37283237  38.62716763] ; [42.62716763  6.37283237],0
p10,1,0.003079,8.760142,[261  37] ; [35 14],[254.20172911  43.79827089] ; [41.79827089  7.20172911],0
r4,1,0.006724,7.345333,[282  20] ; [41  9],[277.11931818  24.88068182] ; [45.88068182  4.11931818],0
d2,1,0.007848,7.06787,[166 135] ; [17 32],[157.38 143.62] ; [25.62 23.38],0
p8,1,0.008258,6.976593,[164 134] ; [17 32],[155.44092219 142.55907781] ; [25.55907781 23.44092219],0
s6,1,0.008428,6.940193,[258  40] ; [36 14],[251.75862069  46.24137931] ; [42.24137931  7.75862069],0
p5,1,0.010509,6.546432,[ 47 249] ; [ 1 47],[ 41.30232558 254.69767442] ; [ 6.69767442 41.30232558],0
p3,1,0.010758,6.504861,[169 131] ; [18 31],[160.74498567 139.25501433] ; [26.25501433 22.74498567],0
d5,1,0.016082,5.793879,[252  49] ; [34 15],[245.96  55.04] ; [40.04  8.96],0
u1,1,0.016459,5.753205,[ 69 233] ; [ 4 46],[ 62.63068182 239.36931818] ; [10.36931818 39.63068182],0
s5,1,0.01684,5.713016,[132 158] ; [13 35],[124.40828402 165.59171598] ; [20.59171598 27.40828402],0
a4,1,0.018934,5.50758,[144 157] ; [15 35],[136.35042735 164.64957265] ; [22.64957265 27.35042735],0
v3,1,0.0355,4.420984,[144 143] ; [15 30],[137.44879518 149.55120482] ; [21.55120482 23.44879518],0
a3,1,0.036937,4.353311,[233  67] ; [32 18],[227.14285714  72.85714286] ; [37.85714286 12.14285714],0
p4,1,0.040829,4.183097,[204  96] ; [26 23],[197.70773639 102.29226361] ; [32.29226361 16.70773639],0
b2,1,0.045364,4.005051,[ 87 112] ; [ 7 22],[ 82.04385965 116.95614035] ; [11.95614035 17.04385965],0
b3,1,0.045364,4.005051,[ 87 112] ; [ 7 22],[ 82.04385965 116.95614035] ; [11.95614035 17.04385965],0
p7,1,0.046179,3.975054,[198  93] ; [25 22],[191.99112426  99.00887574] ; [31.00887574 15.99112426],0
u3,1,0.071436,3.249701,[40 28] ; [14  3],[43.2 24.8] ; [10.8  6.2],0
b1,1,0.0937,2.809625,[119 183] ; [26 24],[124.40340909 177.59659091] ; [20.59659091 29.40340909],0
a2,1,0.133099,2.255982,[ 85 217] ; [ 9 41],[ 80.64772727 221.35227273] ; [13.35227273 36.64772727],0
p1,1,0.137544,2.20522,[ 32 266] ; [ 2 48],[ 29.11494253 268.88505747] ; [ 4.88505747 45.11494253],0
d1,1,0.138415,2.195487,[196 106] ; [27 23],[191.32386364 110.67613636] ; [31.67613636 18.32386364],0
a7,1,0.142287,2.153051,[222  78] ; [32 18],[217.71428571  82.28571429] ; [36.28571429 13.71428571],0
u2,1,0.147994,2.092803,[39 29] ; [13  4],[41.6 26.4] ; [10.4  6.6],0
r1,1,0.180384,1.794459,[251  50] ; [37 12],[247.68  53.32] ; [40.32  8.68],0
p12,1,0.187152,1.739897,[ 38 262] ; [ 3 46],[ 35.24355301 264.75644699] ; [ 5.75644699 43.24355301],0
r2,1,0.394743,0.724281,[290  11] ; [45  3],[288.92550143  12.07449857] ; [46.07449857  1.92550143],0
v4,1,0.413608,0.668407,[290  11] ; [46  3],[288.96  12.04] ; [47.04  1.96],0
a5,1,0.434039,0.61199,[232  69] ; [36 14],[229.82336182  71.17663818] ; [38.17663818 11.82336182],0
v1,1,0.474571,0.511312,[177 114] ; [26 21],[174.77218935 116.22781065] ; [28.22781065 18.77218935],0
n2,1,0.49478,0.466114,[44 11] ; [14  2],[44.92957746 10.07042254] ; [13.07042254  2.92957746],0
a8,1,0.495453,0.464661,[ 53 225] ; [ 7 40],[ 51.32307692 226.67692308] ; [ 8.67692308 38.32307692],0
n1,1,0.531834,0.390887,[27 28] ; [6 9],[25.92857143 29.07142857] ; [7.07142857 7.92857143],0
v2,1,0.540152,0.375258,[182 109] ; [26 19],[180.14285714 110.85714286] ; [27.85714286 17.14285714],0
r3,1,0.553318,0.351406,[291  11] ; [49  1],[291.70454545  10.29545455] ; [48.29545455  1.70454545],0
s1,1,0.586167,0.296371,[ 13 285] ; [ 3 46],[ 13.74063401 284.25936599] ; [ 2.25936599 46.74063401],0
n3,1,0.677574,0.172869,[39 17] ; [12  4],[39.66666667 16.33333333] ; [11.33333333  4.66666667],0
a6,1,0.708107,0.140175,[192 108] ; [30 19],[190.83094556 109.16905444] ; [31.16905444 17.83094556],0
d3,1,0.733061,0.116319,[210  91] ; [33 16],[208.98  92.02] ; [34.02 14.98],0
d4,1,0.805164,0.060846,[261  39] ; [42  7],[260.45845272  39.54154728] ; [42.54154728  6.45845272],0
b4,1,0.853175,0.03425,[177 125] ; [30 20],[177.59659091 124.40340909] ; [29.40340909 20.59659091],0
a1,1,0.868954,0.027221,[ 20 282] ; [ 3 47],[ 19.73295455 282.26704545] ; [ 3.26704545 46.73295455],0
b5,1,0.887749,0.019924,[178 124] ; [30 20],[178.45454545 123.54545455] ; [29.54545455 20.45454545],0
s3,1,0.963432,0.002102,[257  41] ; [43  7],[256.89655172  41.10344828] ; [43.10344828  6.89655172],0
