Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,93.310017,[204 153] ; [ 44 203],[146.58278146 210.41721854] ; [101.41721854 145.58278146],1
v1,1,0.0,42.189591,[245 114] ; [102 143],[206.24668874 152.75331126] ; [140.75331126 104.24668874],1
d5,1,0.0001,15.136857,[339  29] ; [206  46],[323.48387097  44.51612903] ; [221.51612903  30.48387097],1
r3,1,0.001136,10.59114,[359   7] ; [233  18],[351.17017828  14.82982172] ; [240.82982172  10.17017828],0
a5,1,0.001892,9.651395,[303  65] ; [181  71],[287.27741935  80.72258065] ; [196.72258065  55.27741935],0
d1,1,0.002064,9.491408,[276  92] ; [160  92],[258.78709677 109.21290323] ; [177.21290323  74.78709677],0
d2,1,0.002292,9.299607,[213 155] ; [114 137],[194.40387722 173.59612278] ; [132.59612278 118.40387722],0
r1,1,0.004082,8.247108,[311  55] ; [191  61],[297.30097087  68.69902913] ; [204.69902913  47.30097087],0
a3,1,0.0045,8.070276,[296  71] ; [177  73],[281.34683955  85.65316045] ; [191.65316045  58.34683955],0
p7,1,0.006156,7.503918,[257 104] ; [147  96],[241.46357616 119.53642384] ; [162.53642384  80.46357616],0
r4,1,0.018768,5.523037,[343  25] ; [221  31],[334.76129032  33.23870968] ; [229.23870968  22.76129032],0
u1,1,0.021289,5.302975,[ 88 280] ; [ 41 211],[ 76.56774194 291.43225806] ; [ 52.43225806 199.56774194],0
a2,1,0.039253,4.24989,[106 262] ; [ 54 198],[ 94.96774194 273.03225806] ; [ 65.03225806 186.96774194],0
s7,1,0.046721,3.955425,[199 155] ; [116 126],[187.09731544 166.90268456] ; [127.90268456 114.09731544],0
p3,1,0.048254,3.901103,[208 159] ; [122 129],[195.97087379 171.02912621] ; [134.02912621 116.97087379],0
s8,1,0.050479,3.82546,[190 175] ; [111 141],[178.06320908 186.93679092] ; [122.93679092 129.06320908],0
n6,1,0.052679,3.754073,[322  41] ; [209  42],[313.92996743  49.07003257] ; [217.07003257  33.92996743],0
