Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,89.370508,[22 36] ; [254  26],[47.36094675 10.63905325] ; [228.63905325  51.36094675],1
n6,1,0.0,42.947031,[35 22] ; [260  20],[49.89614243  7.10385757] ; [245.10385757  34.89614243],1
p10,1,1e-06,23.253849,[38 19] ; [251  26],[49.32035928  7.67964072] ; [239.67964072  37.32035928],1
r4,1,2e-05,18.160802,[46 12] ; [268  13],[53.72271386  4.27728614] ; [260.27728614  20.72271386],1
p7,1,2.8e-05,17.533539,[26 31] ; [198  70],[39.28615385 17.71384615] ; [184.71384615  83.28615385],1
p4,1,4.4e-05,16.68382,[26 32] ; [202  77],[39.24035608 18.75964392] ; [188.75964392  90.24035608],1
r2,1,0.000253,13.392862,[49  7] ; [273   6],[53.82686567  2.17313433] ; [268.17313433  10.82686567],1
p11,1,0.00199,9.559138,[38 20] ; [234  47],[46.53687316 11.46312684] ; [225.46312684  55.53687316],0
p2,1,0.002681,9.012429,[42 16] ; [245  34],[49.39465875  8.60534125] ; [237.60534125  41.39465875],0
p5,1,0.004086,8.245338,[ 2 55] ; [ 53 227],[ 9.30267062 47.69732938] ; [ 45.69732938 234.30267062],0
p9,1,0.010095,6.617978,[47 11] ; [256  22],[52.30357143  5.69642857] ; [250.69642857  27.30357143],0
p8,1,0.012413,6.250902,[25 33] ; [167 107],[33.54216867 24.45783133] ; [158.45783133 115.54216867],0
a3,1,0.014179,6.015693,[37 21] ; [220  59],[44.23145401 13.76854599] ; [212.76854599  66.23145401],0
v3,1,0.025024,5.022223,[20 35] ; [145 129],[27.58358663 27.41641337] ; [137.41641337 136.58358663],0
s8,1,0.026917,4.896116,[27 31] ; [173 105],[34.52380952 23.47619048] ; [165.47619048 112.52380952],0
p6,1,0.0336,4.514928,[18 37] ; [133 142],[25.16666667 29.83333333] ; [125.83333333 149.16666667],0
d1,1,0.042198,4.127251,[30 28] ; [185  96],[36.78466077 21.21533923] ; [178.21533923 102.78466077],0
v4,1,0.048043,3.908485,[53  4] ; [274   6],[55.30860534  1.69139466] ; [271.69139466   8.30860534],0
u2,1,0.061948,3.484444,[16  4] ; [34 26],[12.5  7.5] ; [37.5 22.5],0
r1,1,0.062332,3.47423,[44 14] ; [240  40],[48.73372781  9.26627219] ; [235.26627219  44.73372781],0
d2,1,0.07899,3.085553,[23 35] ; [146 133],[29.08605341 28.91394659] ; [139.91394659 139.08605341],0
u1,1,0.083611,2.993283,[ 8 50] ; [ 68 213],[13.00294985 44.99705015] ; [ 62.99705015 218.00294985],0
a8,1,0.088786,2.896246,[ 4 48] ; [ 43 209],[ 8.03947368 43.96052632] ; [ 38.96052632 213.03947368],0
p3,1,0.097159,2.751576,[27 31] ; [163 116],[32.70029674 25.29970326] ; [157.29970326 121.70029674],0
s2,1,0.152991,2.042173,[34 24] ; [190  88],[38.66666667 19.33333333] ; [185.33333333  92.66666667],0
r3,1,0.184426,1.761596,[54  4] ; [271   9],[55.76923077  2.23076923] ; [269.23076923  10.76923077],0
