Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,136.430737,[202  62] ; [ 26 125],[145.04096386 118.95903614] ; [82.95903614 68.04096386],1
d5,1,0.0,119.094976,[259   4] ; [86 65],[219.16666667  43.83333333] ; [125.83333333  25.16666667],1
d4,1,0.0,100.208276,[259   4] ; [94 57],[224.24879227  38.75120773] ; [128.75120773  22.24879227],1
d3,1,0.0,98.964506,[235  29] ; [66 85],[191.47951807  72.52048193] ; [109.52048193  41.47951807],1
a4,1,0.0,58.213114,[168  97] ; [ 37 114],[130.58894231 134.41105769] ; [74.41105769 76.58894231],1
a2,1,0.0,53.349203,[109 157] ; [ 11 140],[ 76.54676259 189.45323741] ; [ 43.45323741 107.54676259],1
u1,1,0.0,45.552088,[ 95 171] ; [  9 142],[ 66.34052758 199.65947242] ; [ 37.65947242 113.34052758],1
a5,1,0.0,37.950217,[234  32] ; [94 57],[209.22781775  56.77218225] ; [118.77218225  32.22781775],1
a3,1,2e-06,22.510274,[232  32] ; [104  47],[213.74457831  50.25542169] ; [122.25542169  28.74457831],1
n4,1,0.000385,12.601658,[235  30] ; [113  37],[222.21686747  42.78313253] ; [125.78313253  24.21686747],1
r2,1,0.000589,11.811071,[261   2] ; [140  10],[255.35835351   7.64164649] ; [145.64164649   4.35835351],1
r1,1,0.001148,10.572802,[236  30] ; [115  35],[224.4375  41.5625] ; [126.5625  23.4375],0
s2,1,0.005255,7.789504,[207  58] ; [99 52],[194.92788462  70.07211538] ; [111.07211538  39.92788462],0
a6,1,0.006079,7.526704,[188  75] ; [88 63],[175.33333333  87.66666667] ; [100.66666667  50.33333333],0
a7,1,0.0081,7.011153,[200  66] ; [95 56],[188.17745803  77.82254197] ; [106.82254197  44.17745803],0
a1,1,0.012788,6.198251,[ 21 245] ; [  3 148],[ 15.30935252 250.69064748] ; [  8.69064748 142.30935252],0
p4,1,0.01415,6.019294,[190  74] ; [91 60],[178.75662651  85.24337349] ; [102.24337349  48.75662651],0
p12,1,0.015807,5.824269,[ 34 231] ; [  8 141],[ 26.88405797 238.11594203] ; [ 15.11594203 133.88405797],0
p9,1,0.029533,4.736255,[243  21] ; [127  22],[236.51331719  27.48668281] ; [133.48668281  15.51331719],0
n6,1,0.038394,4.287497,[239  24] ; [127  24],[232.50724638  30.49275362] ; [133.49275362  17.50724638],0
s8,1,0.041191,4.168139,[194  69] ; [97 54],[184.86231884  78.13768116] ; [106.13768116  44.86231884],0
s3,1,0.042195,4.12735,[206  57] ; [104  46],[197.40920097  65.59079903] ; [112.59079903  37.40920097],0
u4,1,0.044178,4.04973,[ 14 252] ; [  2 149],[ 10.20623501 255.79376499] ; [  5.79376499 145.20623501],0
p3,1,0.047702,3.920465,[161 103] ; [77 74],[151.40240964 112.59759036] ; [86.59759036 64.40240964],0
v2,1,0.051193,3.801955,[164  95] ; [78 68],[154.76049383 104.23950617] ; [87.23950617 58.76049383],0
b5,1,0.098623,2.727675,[163 103] ; [80 71],[155.00719424 110.99280576] ; [87.99280576 63.00719424],0
v3,1,0.100069,2.704446,[125 128] ; [61 88],[117.05970149 135.94029851] ; [68.94029851 80.05970149],0
n5,1,0.104931,2.628957,[222  43] ; [116  34],[215.8313253  49.1686747] ; [122.1686747  27.8313253],0
s6,1,0.122336,2.38716,[227  36] ; [120  29],[221.50728155  41.49271845] ; [125.49271845  23.50728155],0
b4,1,0.130353,2.288292,[156 110] ; [77 74],[148.62829736 117.37170264] ; [84.37170264 66.62829736],0
r4,1,0.142616,2.149502,[250  16] ; [136  15],[246.22541966  19.77458034] ; [139.77458034  11.22541966],0
p6,1,0.228189,1.452116,[129 134] ; [63 84],[123.16097561 139.83902439] ; [68.83902439 78.16097561],0
r3,1,0.236233,1.402931,[258   8] ; [142   8],[255.76923077  10.23076923] ; [144.23076923   5.76923077],0
p10,1,0.258004,1.279437,[231  34] ; [123  25],[227.14285714  37.85714286] ; [126.85714286  21.14285714],0
v1,1,0.274143,1.195898,[154 103] ; [81 68],[148.75615764 108.24384236] ; [86.24384236 62.75615764],0
p2,1,0.337939,0.918236,[225  41] ; [132  18],[228.27403846  37.72596154] ; [128.72596154  21.27403846],0
s5,1,0.377133,0.780026,[119 134] ; [62 84],[114.76942356 138.23057644] ; [66.23057644 79.76942356],0
p11,1,0.380618,0.768704,[214  52] ; [116  35],[210.50359712  55.49640288] ; [119.49640288  31.50359712],0
n2,1,0.44165,0.591993,[40 12] ; [35  7],[41.4893617 10.5106383] ; [33.5106383  8.4893617],0
p5,1,0.446958,0.578354,[ 46 216] ; [ 22 128],[ 43.24271845 218.75728155] ; [ 24.75728155 125.24271845],0
n3,1,0.531989,0.390591,[34 18] ; [30 12],[35.40425532 16.59574468] ; [28.59574468 13.40425532],0
p1,1,0.605124,0.267337,[ 29 236] ; [ 14 136],[ 27.45783133 237.54216867] ; [ 15.54216867 134.45783133],0
b1,1,0.638924,0.220153,[103 163] ; [62 89],[105.25179856 160.74820144] ; [59.74820144 91.25179856],0
u2,1,0.669558,0.18212,[23 11] ; [29 17],[22.1 11.9] ; [29.9 16.1],0
p7,1,0.688458,0.160759,[178  78] ; [105  42],[179.77171216  76.22828784] ; [103.22828784  43.77171216],0
s1,1,0.696781,0.151843,[ 12 252] ; [  8 140],[ 12.81553398 251.18446602] ; [  7.18446602 140.81553398],0
p8,1,0.728326,0.120654,[150 111] ; [83 66],[148.32439024 112.67560976] ; [84.67560976 64.32439024],0
n1,1,0.763452,0.090571,[25 27] ; [21 20],[25.72043011 26.27956989] ; [20.27956989 20.72043011],0
s4,1,0.806611,0.059927,[ 55 209] ; [ 33 118],[ 55.98072289 208.01927711] ; [ 32.01927711 118.98072289],0
u3,1,0.970866,0.001334,[24 10] ; [33 14],[23.92592593 10.07407407] ; [33.07407407 13.92592593],0
b2,1,0.971598,0.001268,[ 82 111] ; [41 56],[ 81.85862069 111.14137931] ; [41.14137931 55.85862069],0
