Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,106.92785,[269  38] ; [35 63],[230.43950617  76.56049383] ; [73.56049383 24.43950617],1
n6,1,0.0,42.677241,[276  30] ; [60 37],[255.12655087  50.87344913] ; [80.87344913 16.12655087],1
s7,1,5e-06,21.023899,[216  80] ; [44 49],[197.84061697  98.15938303] ; [62.15938303 30.84061697],1
a5,1,3.4e-05,17.186139,[248  61] ; [59 40],[232.50735294  76.49264706] ; [74.49264706 24.50735294],1
p11,1,7.6e-05,15.651419,[248  61] ; [60 39],[233.26470588  75.73529412] ; [74.73529412 24.26470588],1
a3,1,0.000157,14.285015,[240  68] ; [58 41],[225.51351351  82.48648649] ; [72.48648649 26.51351351],1
s4,1,0.0003,13.072523,[ 64 239] ; [39 60],[ 77.63432836 225.36567164] ; [25.36567164 73.63432836],1
a4,1,0.000383,12.614231,[160 149] ; [31 68],[144.65441176 164.34558824] ; [46.34558824 52.65441176],1
v3,1,0.000406,12.505493,[134 164] ; [23 71],[119.35204082 178.64795918] ; [37.64795918 56.35204082],1
r1,1,0.000653,11.617084,[259  49] ; [67 31],[247.31034483  60.68965517] ; [78.68965517 19.31034483],1
d2,1,0.001242,10.426844,[172 135] ; [37 62],[158.03694581 148.96305419] ; [50.96305419 48.03694581],0
p2,1,0.003055,8.774073,[264  44] ; [72 27],[254.27027027  53.72972973] ; [81.72972973 17.27027027],0
d1,1,0.005583,7.680111,[204 105] ; [50 49],[192.36764706 116.63235294] ; [61.63235294 37.36764706],0
u1,1,0.006141,7.508473,[ 78 231] ; [12 87],[ 68.16176471 240.83823529] ; [21.83823529 77.16176471],0
a2,1,0.00639,7.437029,[ 93 216] ; [16 83],[ 82.55147059 226.44852941] ; [26.44852941 72.55147059],0
a8,1,0.007413,7.170161,[ 51 234] ; [ 6 87],[ 42.97619048 242.02380952] ; [14.02380952 78.97619048],0
p3,1,0.009876,6.65706,[161 147] ; [37 62],[149.83783784 158.16216216] ; [48.16216216 50.83783784],0
p4,1,0.012399,6.252949,[196 112] ; [49 50],[185.40540541 122.59459459] ; [59.59459459 39.40540541],0
p10,1,0.015653,5.841485,[267  42] ; [73 23],[259.40740741  49.59259259] ; [80.59259259 15.40740741],0
d5,1,0.017028,5.693534,[261  46] ; [73 25],[253.18024691  53.81975309] ; [80.81975309 17.18024691],0
r4,1,0.036306,4.382677,[282  27] ; [83 16],[276.43382353  32.56617647] ; [88.56617647 10.43382353],0
p9,1,0.052064,3.773724,[269  37] ; [76 19],[263.26683292  42.73316708] ; [81.73316708 13.26683292],0
d4,1,0.053043,3.742561,[269  38] ; [79 20],[263.14285714  43.85714286] ; [84.85714286 14.14285714],0
v1,1,0.055934,3.654032,[170 131] ; [43 52],[161.90151515 139.09848485] ; [51.09848485 43.90151515],0
p12,1,0.060052,3.535953,[ 27 281] ; [ 3 95],[ 22.75862069 285.24137931] ; [ 7.24137931 90.75862069],0
v2,1,0.09275,2.825988,[184 115] ; [47 44],[177.1 121.9] ; [53.9 37.1],0
p6,1,0.126671,2.332838,[126 179] ; [32 66],[119.57816377 185.42183623] ; [38.42183623 59.57816377],0
s8,1,0.149955,2.072709,[187 121] ; [52 47],[180.86486486 127.13513514] ; [58.13513514 40.86486486],0
n3,1,0.175061,1.839064,[45 13] ; [24 13],[42.12631579 15.87368421] ; [26.87368421 10.12631579],0
b1,1,0.235929,1.404753,[130 179] ; [35 64],[124.96323529 184.03676471] ; [40.03676471 58.96323529],0
s3,1,0.267386,1.230106,[267  39] ; [82 17],[263.68888889  42.31111111] ; [85.31111111 13.68888889],0
p8,1,0.286338,1.136761,[151 154] ; [42 55],[146.43034826 158.56965174] ; [46.56965174 50.43034826],0
r2,1,0.293742,1.102389,[293  11] ; [93  6],[291.17617866  12.82382134] ; [94.82382134  4.17617866],0
a6,1,0.314323,1.012421,[197 110] ; [69 30],[201.13793103 105.86206897] ; [64.86206897 34.13793103],0
n1,1,0.339378,0.912781,[23 34] ; [11 25],[20.83870968 36.16129032] ; [13.16129032 22.83870968],0
p1,1,0.347015,0.884344,[ 17 290] ; [ 8 90],[ 18.95061728 288.04938272] ; [ 6.04938272 91.95061728],0
u4,1,0.351939,0.866454,[  8 301] ; [ 1 98],[  6.81617647 302.18382353] ; [ 2.18382353 96.81617647],0
p7,1,0.357458,0.846803,[197 104] ; [56 37],[193.28172589 107.71827411] ; [59.71827411 33.28172589],0
v4,1,0.369344,0.80587,[294  12] ; [93  6],[292.4  13.6] ; [94.6  4.4],0
s1,1,0.374709,0.78799,[ 16 289] ; [ 3 95],[ 14.37965261 290.62034739] ; [ 4.62034739 93.37965261],0
u3,1,0.395355,0.722408,[44 25] ; [28 11],[46. 23.] ; [26. 13.],0
b2,1,0.424408,0.638077,[ 73 122] ; [15 33],[ 70.61728395 124.38271605] ; [17.38271605 30.61728395],0
b3,1,0.424408,0.638077,[ 73 122] ; [15 33],[ 70.61728395 124.38271605] ; [17.38271605 30.61728395],0
b5,1,0.491143,0.474021,[191 118] ; [65 34],[193.88235294 115.11764706] ; [62.11764706 36.88235294],0
r3,1,0.519387,0.41511,[293  14] ; [95  3],[294.11358025  12.88641975] ; [93.88641975  4.11358025],0
n2,1,0.709854,0.138423,[45 12] ; [28  9],[44.26595745 12.73404255] ; [28.73404255  8.26595745],0
s5,1,0.762173,0.091584,[127 169] ; [42 52],[128.26666667 167.73333333] ; [40.73333333 53.26666667],0
d3,1,0.7926,0.069135,[218  90] ; [68 30],[216.96551724  91.03448276] ; [69.03448276 28.96551724],0
u2,1,0.807712,0.059233,[40 28] ; [22 17],[39.40186916 28.59813084] ; [22.59813084 16.40186916],0
a1,1,0.830868,0.04562,[ 14 295] ; [ 5 94],[ 14.38970588 294.61029412] ; [ 4.61029412 94.38970588],0
b4,1,0.863467,0.029571,[178 131] ; [58 41],[178.73529412 130.26470588] ; [57.26470588 41.73529412],0
s6,1,0.881419,0.022252,[257  45] ; [84 14],[257.455  44.545] ; [83.545 14.455],0
a7,1,0.94309,0.005096,[222  86] ; [71 27],[222.27586207  85.72413793] ; [70.72413793 27.27586207],0
