Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.181956,[32 36] ; [98  8],[50.8045977 17.1954023] ; [79.1954023 26.8045977],1
s6,1,1.4e-05,18.816441,[19 47] ; [66 39],[32.80701754 33.19298246] ; [52.19298246 52.80701754],1
a5,1,5.4e-05,16.318535,[21 47] ; [66 40],[34. 34.] ; [53. 53.],1
r2,1,0.000199,13.838927,[50 17] ; [100   6],[58.09248555  8.90751445] ; [91.90751445 14.09248555],1
v4,1,0.000221,13.645662,[50 17] ; [99  6],[58.04069767  8.95930233] ; [90.95930233 14.04069767],1
r3,1,0.000248,13.42382,[47 20] ; [97  9],[55.76878613 11.23121387] ; [88.23121387 17.76878613],1
v2,1,0.001145,10.576923,[16 50] ; [49 50],[26. 40.] ; [39. 60.],0
p11,1,0.001491,10.090108,[37 31] ; [82 24],[46.50574713 21.49425287] ; [72.49425287 33.50574713],0
v3,1,0.001577,9.986324,[10 58] ; [38 65],[19.0877193 48.9122807] ; [28.9122807 74.0877193],0
a7,1,0.002626,9.050574,[28 39] ; [69 37],[37.56647399 29.43352601] ; [59.43352601 46.56647399],0
v1,1,0.003411,8.573455,[19 49] ; [52 51],[28.23391813 39.76608187] ; [42.76608187 60.23391813],0
s8,1,0.023445,5.135218,[14 54] ; [39 67],[20.71264368 47.28735632] ; [32.28735632 73.71264368],0
a3,1,0.024498,5.059034,[26 42] ; [58 46],[33.20930233 34.79069767] ; [50.79069767 53.20930233],0
u3,1,0.02661,4.915966,[13 29] ; [26 22],[18.2 23.8] ; [20.8 27.2],0
p10,1,0.032555,4.569012,[38 28] ; [77 28],[44.38596491 21.61403509] ; [70.61403509 34.38596491],0
n4,1,0.047672,3.921518,[41 27] ; [79 27],[46.89655172 21.10344828] ; [73.10344828 32.89655172],0
s7,1,0.048149,3.904762,[16 48] ; [40 60],[21.85365854 42.14634146] ; [34.14634146 65.85365854],0
d3,1,0.0582,3.58796,[13 53] ; [35 71],[18.41860465 47.58139535] ; [29.58139535 76.41860465],0
a6,1,0.074251,3.186459,[33 35] ; [66 40],[38.68965517 29.31034483] ; [60.31034483 45.68965517],0
p4,1,0.08673,2.934036,[25 43] ; [53 53],[30.48275862 37.51724138] ; [47.51724138 58.48275862],0
n2,1,0.089017,2.892066,[15  9] ; [28  6],[17.79310345  6.20689655] ; [25.20689655  8.79310345],0
p8,1,0.108295,2.578929,[23 45] ; [48 56],[28.06976744 39.93023256] ; [42.93023256 61.06976744],0
s3,1,0.117925,2.444667,[25 42] ; [51 52],[29.95294118 37.04705882] ; [46.04705882 56.95294118],0
s5,1,0.117925,2.44466,[ 7 60] ; [20 83],[10.64117647 56.35882353] ; [16.35882353 86.64117647],0
n6,1,0.156377,2.00892,[46 22] ; [82 24],[50.02298851 17.97701149] ; [77.97701149 28.02298851],0
a1,1,0.158722,1.986364,[ 4 64] ; [  2 104],[ 2.34482759 65.65517241] ; [  3.65517241 102.34482759],0
s2,1,0.179792,1.79934,[19 49] ; [39 64],[23.06432749 44.93567251] ; [34.93567251 68.06432749],0
p3,1,0.180251,1.795557,[21 47] ; [43 62],[25.15606936 42.84393064] ; [38.84393064 66.15606936],0
u2,1,0.227195,1.458333,[14 28] ; [22 26],[16.8 25.2] ; [19.2 28.8],0
n1,1,0.297851,1.083789,[ 7 16] ; [15 19],[ 8.87719298 14.12280702] ; [13.12280702 20.87719298],0
a4,1,0.298909,1.079054,[13 55] ; [27 77],[15.81395349 52.18604651] ; [24.18604651 79.81395349],0
a2,1,0.302642,1.062518,[ 4 64] ; [11 95],[ 5.86206897 62.13793103] ; [ 9.13793103 96.86206897],0
d5,1,0.314283,1.012589,[27 40] ; [51 55],[30.20809249 36.79190751] ; [47.79190751 58.20809249],0
p2,1,0.32478,0.969598,[46 22] ; [79 27],[48.85057471 19.14942529] ; [76.14942529 29.85057471],0
b1,1,0.436533,0.605379,[31 37] ; [42 64],[28.52873563 39.47126437] ; [44.47126437 61.52873563],0
p7,1,0.458284,0.550084,[34 34] ; [58 46],[36.37209302 31.62790698] ; [55.62790698 48.37209302],0
p9,1,0.489778,0.477013,[44 21] ; [77 29],[45.99415205 19.00584795] ; [75.00584795 30.99415205],0
p6,1,0.527432,0.399337,[15 52] ; [28 77],[16.75 50.25] ; [26.25 78.75],0
n3,1,0.532884,0.388889,[17  7] ; [25  7],[18.  6.] ; [24.  8.],0
d1,1,0.560795,0.33833,[ 2 66] ; [  5 101],[ 2.73563218 65.26436782] ; [  4.26436782 101.73563218],0
p12,1,0.560795,0.33833,[ 2 66] ; [  5 101],[ 2.73563218 65.26436782] ; [  4.26436782 101.73563218],0
d2,1,0.564667,0.331688,[18 50] ; [24 82],[16.4137931 51.5862069] ; [25.5862069 80.4137931],0
p1,1,0.597662,0.278537,[ 6 62] ; [12 94],[ 7.03448276 60.96551724] ; [10.96551724 95.03448276],0
b2,1,0.65566,0.198839,[10 27] ; [15 50],[ 9.06862745 27.93137255] ; [15.93137255 49.06862745],0
b3,1,0.65566,0.198839,[10 27] ; [15 50],[ 9.06862745 27.93137255] ; [15.93137255 49.06862745],0
a8,1,0.771715,0.084177,[ 7 58] ; [ 9 87],[ 6.45962733 58.54037267] ; [ 9.54037267 86.45962733],0
b4,1,0.849847,0.03584,[33 35] ; [53 53],[33.6091954 34.3908046] ; [52.3908046 53.6091954],0
s4,1,0.886568,0.020349,[13 55] ; [21 84],[13.36416185 54.63583815] ; [20.63583815 84.36416185],0
s1,1,0.893294,0.017993,[ 3 65] ; [ 5 98],[ 3.18128655 64.81871345] ; [ 4.81871345 98.18128655],0
n5,1,0.963135,0.002136,[49 19] ; [76 29],[49.13294798 18.86705202] ; [75.86705202 29.13294798],0
b5,1,0.979827,0.000639,[39 29] ; [61 45],[39.08045977 28.91954023] ; [60.91954023 45.08045977],0
