Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.941838,[43 12] ; [ 4 25],[30.77380952 24.22619048] ; [16.22619048 12.77380952],1
p4,1,0.346536,0.886103,[14 39] ; [ 5 24],[12.2804878 40.7195122] ; [ 6.7195122 22.2804878],0
d1,1,0.372296,0.795987,[21 34] ; [14 15],[22.91666667 32.08333333] ; [12.08333333 16.91666667],0
a2,1,0.453554,0.561755,[ 9 46] ; [ 3 26],[ 7.85714286 47.14285714] ; [ 4.14285714 24.85714286],0
s4,1,0.507668,0.438871,[ 5 50] ; [ 4 25],[ 5.89285714 49.10714286] ; [ 3.10714286 25.89285714],0
a1,1,0.507668,0.438871,[ 5 50] ; [ 4 25],[ 5.89285714 49.10714286] ; [ 3.10714286 25.89285714],0
a5,1,0.570835,0.321287,[32 23] ; [15 14],[30.77380952 24.22619048] ; [16.22619048 12.77380952],0
s1,1,0.574029,0.315987,[ 7 48] ; [ 5 24],[ 7.85714286 47.14285714] ; [ 4.14285714 24.85714286],0
s5,1,0.5836,0.30045,[10 44] ; [ 4 25],[ 9.10843373 44.89156627] ; [ 4.89156627 24.10843373],0
d4,1,0.58556,0.297332,[41 14] ; [20  9],[39.94047619 15.05952381] ; [21.05952381  7.94047619],0
n4,1,0.614067,0.254295,[31 24] ; [18 11],[32.08333333 22.91666667] ; [16.91666667 12.08333333],0
b3,1,0.623729,0.24066,[11 22] ; [ 8 12],[11.83018868 21.16981132] ; [ 7.16981132 12.83018868],0
b2,1,0.623729,0.24066,[11 22] ; [ 8 12],[11.83018868 21.16981132] ; [ 7.16981132 12.83018868],0
p8,1,0.654032,0.200855,[10 45] ; [ 4 24],[ 9.27710843 45.72289157] ; [ 4.72289157 23.27710843],0
n1,1,0.677726,0.172697,[ 7 12] ; [7 9],[ 7.6 11.4] ; [6.4 9.6],0
a4,1,0.704478,0.143855,[22 33] ; [10 18],[21.20481928 33.79518072] ; [10.79518072 17.20481928],0
p5,1,0.704886,0.143439,[ 3 52] ; [ 1 27],[ 2.65060241 52.34939759] ; [ 1.34939759 26.65060241],0
n5,1,0.720565,0.127952,[30 25] ; [17 12],[30.77380952 24.22619048] ; [16.22619048 12.77380952],0
s3,1,0.785522,0.074055,[18 37] ; [10 18],[18.55421687 36.44578313] ; [ 9.44578313 18.55421687],0
a3,1,0.802385,0.062631,[33 22] ; [16 12],[32.46987952 22.53012048] ; [16.53012048 11.46987952],0
s7,1,0.846231,0.037608,[11 41] ; [ 6 20],[11.33333333 40.66666667] ; [ 5.66666667 20.33333333],0
s2,1,0.894593,0.017555,[14 41] ; [ 7 22],[13.75 41.25] ; [ 7.25 21.75],0
a8,1,0.895693,0.017188,[ 4 48] ; [ 2 27],[ 3.85185185 48.14814815] ; [ 2.14814815 26.85185185],0
d3,1,0.916725,0.010933,[24 31] ; [13 16],[24.22619048 30.77380952] ; [12.77380952 16.22619048],0
b4,1,0.969057,0.001505,[32 23] ; [17 12],[32.08333333 22.91666667] ; [16.91666667 12.08333333],0
