Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,84.714705,[ 5 48] ; [254  89],[34.66414141 18.33585859] ; [224.33585859 118.66414141],1
d3,1,0.0,54.936067,[15 37] ; [269  74],[37.38734177 14.61265823] ; [246.61265823  96.38734177],1
d5,1,4e-06,21.093527,[32 20] ; [298  45],[43.44303797  8.55696203] ; [286.55696203  56.44303797],1
a3,1,0.000155,14.308926,[30 23] ; [274  68],[40.78987342 12.21012658] ; [263.21012658  78.78987342],1
d2,1,0.000159,14.258092,[15 38] ; [192 150],[27.77468354 25.22531646] ; [179.22531646 162.77468354],1
a4,1,0.000845,11.140145,[14 39] ; [175 168],[25.29545455 27.70454545] ; [163.70454545 179.29545455],1
u2,1,0.001656,9.896226,[ 8 15] ; [48 19],[14.31111111  8.68888889] ; [41.68888889 25.31111111],0
a2,1,0.001949,9.596915,[ 5 48] ; [102 241],[14.32070707 38.67929293] ; [ 92.67929293 250.32070707],0
p3,1,0.006153,7.504883,[19 33] ; [195 148],[28.1721519 23.8278481] ; [185.8278481 157.1721519],0
a5,1,0.007222,7.21694,[33 20] ; [271  72],[40.68686869 12.31313131] ; [263.31313131  79.68686869],0
u1,1,0.008012,7.030869,[ 4 49] ; [ 81 262],[11.37626263 41.62373737] ; [ 73.62373737 269.37626263],0
p4,1,0.009488,6.72857,[27 26] ; [236 106],[35.28860759 17.71139241] ; [227.71139241 114.28860759],0
v4,1,0.02164,5.274469,[48  4] ; [334   7],[50.54452926  1.45547074] ; [331.45547074   9.54452926],0
b2,1,0.024752,5.041172,[ 7 26] ; [ 88 123],[12.84836066 20.15163934] ; [ 82.15163934 128.84836066],0
b3,1,0.024752,5.041172,[ 7 26] ; [ 88 123],[12.84836066 20.15163934] ; [ 82.15163934 128.84836066],0
p2,1,0.034236,4.482886,[41 12] ; [301  41],[45.88860759  7.11139241] ; [296.11139241  45.88860759],0
v2,1,0.034424,4.473502,[24 28] ; [201 125],[30.95238095 21.04761905] ; [194.04761905 131.95238095],0
p12,1,0.044826,4.025164,[ 2 51] ; [ 46 296],[ 6.44050633 46.55949367] ; [ 41.55949367 300.44050633],0
r1,1,0.048997,3.875467,[38 15] ; [283  58],[43.18020305  9.81979695] ; [277.81979695  63.18020305],0
v1,1,0.059054,3.56376,[25 28] ; [201 129],[31.27415144 21.72584856] ; [194.72584856 135.27415144],0
p11,1,0.073155,3.210763,[39 14] ; [287  56],[43.63131313  9.36868687] ; [282.36868687  60.63131313],0
s5,1,0.083533,2.994778,[20 32] ; [167 158],[25.79310345 26.20689655] ; [161.20689655 163.79310345],0
u3,1,0.087478,2.920182,[12 11] ; [48 19],[15.33333333  7.66666667] ; [44.66666667 22.33333333],0
a6,1,0.107379,2.592374,[30 23] ; [232 110],[35.15443038 17.84556962] ; [226.84556962 115.15443038],0
a7,1,0.111373,2.534623,[34 18] ; [259  83],[38.67005076 13.32994924] ; [254.32994924  87.67005076],0
b5,1,0.121887,2.392904,[27 26] ; [213 130],[32.12121212 20.87878788] ; [207.87878788 135.12121212],0
p8,1,0.132448,2.263573,[24 29] ; [191 148],[29.06887755 23.93112245] ; [185.93112245 153.06887755],0
p1,1,0.14856,2.086973,[ 8 45] ; [ 30 311],[ 5.11167513 47.88832487] ; [ 32.88832487 308.11167513],0
a1,1,0.154531,2.026948,[ 1 52] ; [ 24 319],[ 3.3459596 49.6540404] ; [ 21.6540404 321.3459596],0
