Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.019593,5.447816,[21  8] ; [4 8],[17.68292683 11.31707317] ; [7.31707317 4.68292683],0
n3,1,0.054514,3.696875,[ 5 11] ; [4 1],[6.85714286 9.14285714] ; [2.14285714 2.85714286],0
r3,1,0.05884,3.569771,[10 19] ; [8 4],[12.73170732 16.26829268] ; [5.26829268 6.73170732],0
n6,1,0.066746,3.361287,[ 7 22] ; [6 5],[ 9.425 19.575] ; [3.575 7.425],0
p8,1,0.084471,2.976706,[ 3 25] ; [4 8],[ 4.9 23.1] ; [2.1 9.9],0
b1,1,0.09318,2.818567,[18 11] ; [4 8],[15.56097561 13.43902439] ; [6.43902439 5.56097561],0
p9,1,0.111052,2.539185,[ 4 25] ; [4 7],[ 5.8 23.2] ; [2.2 8.8],0
b4,1,0.11668,2.461332,[14 15] ; [9 3],[16.26829268 12.73170732] ; [6.73170732 5.26829268],0
d4,1,0.128941,2.305206,[17 12] ; [10  2],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
n5,1,0.140516,2.172304,[17 12] ; [4 8],[14.85365854 14.14634146] ; [6.14634146 5.85365854],0
v2,1,0.167793,1.902551,[ 6 23] ; [5 7],[ 7.7804878 21.2195122] ; [3.2195122 8.7804878],0
b5,1,0.203057,1.620252,[13 16] ; [8 4],[14.85365854 14.14634146] ; [6.14634146 5.85365854],0
v3,1,0.227195,1.458333,[ 7 21] ; [ 1 11],[ 5.6 22.4] ; [2.4 9.6],0
d3,1,0.23102,1.434567,[11 18] ; [7 5],[12.73170732 16.26829268] ; [5.26829268 6.73170732],0
s7,1,0.23531,1.408471,[ 3 23] ; [3 8],[ 4.21621622 21.78378378] ; [1.78378378 9.21621622],0
p3,1,0.245282,1.349976,[ 7 22] ; [ 1 11],[ 5.65853659 23.34146341] ; [2.34146341 9.65853659],0
s2,1,0.245282,1.349976,[ 7 22] ; [ 1 11],[ 5.65853659 23.34146341] ; [2.34146341 9.65853659],0
d1,1,0.251326,1.315915,[ 9 20] ; [6 6],[10.6097561 18.3902439] ; [4.3902439 7.6097561],0
p2,1,0.257363,1.282886,[ 5 24] ; [4 8],[ 6.36585366 22.63414634] ; [2.63414634 9.36585366],0
u3,1,0.316233,1.004464,[ 1 13] ; [1 3],[ 1.55555556 12.44444444] ; [0.44444444 3.55555556],0
n1,1,0.339802,0.911178,[7 9] ; [1 4],[6.0952381 9.9047619] ; [1.9047619 3.0952381],0
r4,1,0.391016,0.73578,[ 6 23] ; [4 8],[ 7.07317073 21.92682927] ; [2.92682927 9.07317073],0
a5,1,0.431175,0.619657,[16 13] ; [5 7],[14.85365854 14.14634146] ; [6.14634146 5.85365854],0
a3,1,0.442631,0.589453,[15 13] ; [8 4],[16.1 11.9] ; [6.9 5.1],0
p4,1,0.45881,0.548795,[ 8 21] ; [ 2 10],[ 7.07317073 21.92682927] ; [2.92682927 9.07317073],0
s4,1,0.462786,0.539149,[ 5 24] ; [ 1 11],[ 4.24390244 24.75609756] ; [ 1.75609756 10.24390244],0
d2,1,0.490153,0.47619,[13 15] ; [7 5],[14. 14.] ; [6. 6.],0
d5,1,0.49668,0.462024,[16 13] ; [8 4],[16.97560976 12.02439024] ; [7.02439024 4.97560976],0
s8,1,0.508805,0.436524,[ 1 28] ; [ 1 11],[ 1.41463415 27.58536585] ; [ 0.58536585 11.41463415],0
s6,1,0.54542,0.365587,[ 7 22] ; [4 8],[ 7.7804878 21.2195122] ; [3.2195122 8.7804878],0
a2,1,0.626901,0.236287,[ 4 25] ; [ 1 11],[ 3.53658537 25.46341463] ; [ 1.46341463 10.53658537],0
s1,1,0.626901,0.236287,[ 4 25] ; [ 1 11],[ 3.53658537 25.46341463] ; [ 1.46341463 10.53658537],0
s5,1,0.626901,0.236287,[ 4 25] ; [ 1 11],[ 3.53658537 25.46341463] ; [ 1.46341463 10.53658537],0
p1,1,0.626901,0.236287,[ 4 25] ; [ 1 11],[ 3.53658537 25.46341463] ; [ 1.46341463 10.53658537],0
s3,1,0.651446,0.204082,[ 9 19] ; [3 9],[ 8.4 19.6] ; [3.6 8.4],0
v1,1,0.656178,0.1982,[ 6 23] ; [3 8],[ 6.525 22.475] ; [2.475 8.525],0
a4,1,0.72158,0.126984,[10 18] ; [5 7],[10.5 17.5] ; [4.5 7.5],0
r2,1,0.724507,0.124215,[17 11] ; [6 5],[16.51282051 11.48717949] ; [6.48717949 4.51282051],0
p7,1,0.761595,0.092044,[ 6 23] ; [3 9],[ 6.36585366 22.63414634] ; [2.63414634 9.36585366],0
p6,1,0.818075,0.05291,[ 3 25] ; [ 1 11],[ 2.8 25.2] ; [ 1.2 10.8],0
a8,1,0.906039,0.013932,[ 3 26] ; [ 1 10],[ 2.9 26.1] ; [1.1 9.9],0
a6,1,0.919954,0.010099,[15 14] ; [6 6],[14.85365854 14.14634146] ; [6.14634146 5.85365854],0
a7,1,0.919954,0.010099,[14 15] ; [6 6],[14.14634146 14.85365854] ; [5.85365854 6.14634146],0
n2,1,0.919964,0.010096,[ 6 10] ; [2 3],[6.0952381 9.9047619] ; [1.9047619 3.0952381],0
r1,1,0.986442,0.000289,[12 17] ; [5 7],[12.02439024 16.97560976] ; [4.97560976 7.02439024],0
