Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.969675,[27 37] ; [100  12],[46.18181818 17.81818182] ; [80.81818182 31.18181818],1
s6,1,0.159299,1.980872,[35 29] ; [72 38],[39.35632184 24.64367816] ; [67.64367816 42.35632184],0
s2,1,0.171112,1.873178,[26 38] ; [57 54],[30.35428571 33.64571429] ; [52.64571429 58.35428571],0
p7,1,0.215218,1.535977,[35 29] ; [70 39],[38.84393064 25.15606936] ; [66.15606936 42.84393064],0
b1,1,0.230339,1.438764,[21 43] ; [47 65],[24.72727273 39.27272727] ; [43.27272727 68.72727273],0
b2,1,0.258648,1.27598,[ 9 26] ; [25 43],[11.55339806 23.44660194] ; [22.44660194 45.55339806],0
b3,1,0.258648,1.27598,[ 9 26] ; [25 43],[11.55339806 23.44660194] ; [22.44660194 45.55339806],0
a1,1,0.26802,1.22685,[ 2 62] ; [  8 104],[ 3.63636364 60.36363636] ; [  6.36363636 105.63636364],0
u2,1,0.280212,1.166062,[ 6 11] ; [15 14],[7.76086957 9.23913043] ; [13.23913043 15.76086957],0
d1,1,0.36804,0.810271,[41 23] ; [64 48],[38.18181818 25.81818182] ; [66.81818182 45.18181818],0
p12,1,0.388489,0.743667,[ 3 61] ; [  9 102],[ 4.38857143 59.61142857] ; [  7.61142857 103.38857143],0
p5,1,0.388489,0.743667,[ 3 61] ; [  9 102],[ 4.38857143 59.61142857] ; [  7.61142857 103.38857143],0
d4,1,0.39714,0.716967,[55  9] ; [89 21],[52.96551724 11.03448276] ; [91.03448276 18.96551724],0
a6,1,0.444258,0.585259,[42 22] ; [79 32],[44.25142857 19.74857143] ; [76.74857143 34.25142857],0
d3,1,0.47472,0.510969,[46 18] ; [74 37],[43.88571429 20.11428571] ; [76.11428571 34.88571429],0
d2,1,0.493205,0.469526,[30 34] ; [58 53],[32.18285714 31.81714286] ; [55.81714286 55.18285714],0
r2,1,0.508319,0.437527,[61  3] ; [103   8],[59.97714286  4.02285714] ; [104.02285714   6.97714286],0
u3,1,0.560231,0.339305,[ 7 10] ; [15 15],[7.95744681 9.04255319] ; [14.04255319 15.95744681],0
r4,1,0.561149,0.337719,[54 10] ; [98 14],[55.27272727  8.72727273] ; [96.72727273 15.27272727],0
b4,1,0.561414,0.337262,[40 24] ; [65 47],[38.18181818 25.81818182] ; [66.81818182 45.18181818],0
n3,1,0.604976,0.267556,[14  4] ; [21  4],[14.65116279  3.34883721] ; [20.34883721  4.65116279],0
p1,1,0.656791,0.197445,[ 3 61] ; [  7 104],[ 3.65714286 60.34285714] ; [  6.34285714 104.65714286],0
u4,1,0.686809,0.162562,[ 1 63] ; [  1 111],[ 0.72727273 63.27272727] ; [  1.27272727 110.72727273],0
u1,1,0.704817,0.143509,[10 54] ; [20 92],[10.90909091 53.09090909] ; [19.09090909 92.90909091],0
d5,1,0.847746,0.036862,[53 11] ; [94 18],[53.45454545 10.54545455] ; [93.54545455 18.45454545],0
b5,1,0.909263,0.012989,[32 32] ; [57 55],[32.36363636 31.63636364] ; [56.63636364 55.36363636],0
s5,1,0.914791,0.011449,[19 40] ; [35 71],[19.30909091 39.69090909] ; [34.69090909 71.30909091],0
a3,1,0.949638,0.003989,[47 17] ; [82 29],[47.17714286 16.82285714] ; [81.82285714 29.17714286],0
n1,1,0.986606,0.000282,[ 5 14] ; [ 6 17],[ 4.97619048 14.02380952] ; [ 6.02380952 16.97619048],0
