Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,60.437839,[113  34] ; [100 170],[75.08633094 71.91366906] ; [137.91366906 132.08633094],1
v1,1,0.000117,14.834234,[89 58] ; [112 162],[70.18289786 76.81710214] ; [130.81710214 143.18289786],1
p3,1,0.00587,7.589649,[79 68] ; [111 168],[65.56338028 81.43661972] ; [124.43661972 154.56338028],0
s7,1,0.007301,7.197501,[47 92] ; [ 58 211],[ 35.77205882 103.22794118] ; [ 69.22794118 199.77205882],0
s8,1,0.009591,6.709255,[ 46 102] ; [ 55 222],[ 35.17176471 112.82823529] ; [ 65.82823529 211.17176471],0
p5,1,0.01473,5.94845,[ 20 128] ; [ 18 261],[ 13.17096019 134.82903981] ; [ 24.82903981 254.17096019],0
a1,1,0.030735,4.667721,[ 11 138] ; [  8 271],[  6.61448598 142.38551402] ; [ 12.38551402 266.61448598],0
p6,1,0.031513,4.624791,[52 93] ; [ 71 204],[ 42.46428571 102.53571429] ; [ 80.53571429 194.46428571],0
d3,1,0.033283,4.531177,[107  42] ; [171 107],[97.00702576 51.99297424] ; [180.99297424  97.00702576],0
n4,1,0.034601,4.464733,[118  30] ; [196  83],[108.83372365  39.16627635] ; [205.16627635  73.83372365],0
p7,1,0.037209,4.340814,[95 51] ; [150 125],[84.96437055 61.03562945] ; [160.03562945 114.96437055],0
v4,1,0.03803,4.303678,[144   5] ; [253  24],[138.85680751  10.14319249] ; [258.14319249  18.85680751],0
a3,1,0.041456,4.157272,[107  41] ; [173 104],[97.50588235 50.49411765] ; [182.49411765  94.50588235],0
n6,1,0.051432,3.794136,[127  22] ; [215  63],[119.33957845  29.66042155] ; [222.66042155  55.33957845],0
a7,1,0.063348,3.447495,[112  36] ; [187  92],[103.63466042  44.36533958] ; [195.36533958  83.63466042],0
p9,1,0.071085,3.257797,[120  27] ; [203  72],[112.51421801  34.48578199] ; [210.48578199  64.51421801],0
p10,1,0.083656,2.992409,[113  32] ; [194  83],[105.48578199  39.51421801] ; [201.51421801  75.48578199],0
