Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,132.41334,[601  24] ; [12 16],[586.7151608  38.2848392] ; [26.2848392  1.7151608],1
r2,1,0.0,98.336719,[604  16] ; [15 11],[594.08668731  25.91331269] ; [24.91331269  1.08668731],1
r1,1,2.7e-05,17.636562,[536  86] ; [16 12],[528.22153846  93.77846154] ; [23.77846154  4.22153846],1
u3,1,0.000823,11.18827,[78 44] ; [1 9],[73.01515152 48.98484848] ; [5.98484848 4.01515152],1
d3,1,0.00202,9.530999,[456 167] ; [13 15],[448.82795699 174.17204301] ; [20.17204301  7.82795699],0
p2,1,0.002739,8.973649,[525  95] ; [17 10],[519.38176198 100.61823802] ; [22.61823802  4.38176198],0
a6,1,0.004207,8.192259,[463 159] ; [14 14],[456.45230769 165.54769231] ; [20.54769231  7.45230769],0
n6,1,0.006874,7.305578,[533  89] ; [18  9],[528.0770416  93.9229584] ; [22.9229584  4.0770416],0
p11,1,0.009417,6.741926,[505 120] ; [17 11],[499.61715161 125.38284839] ; [22.38284839  5.61715161],0
d1,1,0.013945,6.045044,[429 196] ; [13 15],[423.0474732 201.9525268] ; [18.9525268  9.0474732],0
v1,1,0.03673,4.362903,[349 259] ; [10 17],[343.73543307 264.26456693] ; [15.26456693 11.73543307],0
v3,1,0.037371,4.333408,[254 345] ; [ 6 21],[248.78594249 350.21405751] ; [11.21405751 15.78594249],0
p7,1,0.0388,4.269592,[399 210] ; [13 15],[393.89010989 215.10989011] ; [18.10989011  9.89010989],0
a3,1,0.039802,4.2263,[501 123] ; [18 10],[496.71165644 127.28834356] ; [22.28834356  5.71165644],0
a7,1,0.040283,4.205929,[466 159] ; [16 12],[461.3323124 163.6676876] ; [20.6676876  7.3323124],0
p8,1,0.045302,4.007368,[336 275] ; [10 18],[330.83881064 280.16118936] ; [15.16118936 12.83881064],0
a4,1,0.052253,3.767649,[339 284] ; [10 18],[333.98924731 289.01075269] ; [15.01075269 12.98924731],0
n5,1,0.056555,3.635649,[475 146] ; [17 11],[470.77349769 150.22650231] ; [21.22650231  6.77349769],0
b4,1,0.065328,3.396675,[359 266] ; [21  7],[363.70597243 261.29402757] ; [16.29402757 11.70597243],0
p10,1,0.068384,3.321386,[516 100] ; [19  8],[512.53499222 103.46500778] ; [22.46500778  4.53499222],0
s6,1,0.077073,3.125559,[430 183] ; [14 12],[425.9342723 187.0657277] ; [18.0657277  7.9342723],0
s8,1,0.08767,2.916651,[301 318] ; [ 9 19],[296.58423493 322.41576507] ; [13.41576507 14.58423493],0
s2,1,0.095559,2.778139,[330 288] ; [10 17],[325.76744186 292.23255814] ; [14.23255814 12.76744186],0
u1,1,0.122618,2.383554,[145 480] ; [ 3 25],[141.65390505 483.34609495] ; [ 6.34609495 21.65390505],0
p9,1,0.145137,2.122632,[537  81] ; [20  6],[534.51242236  83.48757764] ; [22.48757764  3.51242236],0
d4,1,0.190613,1.712872,[542  80] ; [22  6],[539.70461538  82.29538462] ; [24.29538462  3.70461538],0
a8,1,0.210618,1.567171,[ 80 483] ; [ 6 20],[ 82.20373514 480.79626486] ; [ 3.79626486 22.20373514],0
b1,1,0.218034,1.517262,[240 385] ; [14 14],[243.10872894 381.89127106] ; [10.89127106 17.10872894],0
a2,1,0.220051,1.504038,[203 422] ; [ 6 22],[200.03828484 424.96171516] ; [ 8.96171516 19.03828484],0
n4,1,0.225304,1.470264,[503 120] ; [20  8],[500.50537634 122.49462366] ; [22.49462366  5.50537634],0
s3,1,0.227107,1.458891,[347 270] ; [12 15],[343.94875776 273.05124224] ; [15.05124224 11.94875776],0
p3,1,0.263608,1.249707,[332 287] ; [12 16],[329.11282844 289.88717156] ; [14.88717156 13.11282844],0
p4,1,0.298971,1.078779,[391 227] ; [15 13],[388.40247678 229.59752322] ; [17.59752322 10.40247678],0
p12,1,0.336039,0.925486,[ 56 561] ; [ 1 26],[ 54.61024845 562.38975155] ; [ 2.38975155 24.61024845],0
n2,1,0.365648,0.818403,[104  33] ; [7 4],[102.75  34.25] ; [8.25 2.75],0
s7,1,0.376199,0.783085,[316 280] ; [11 14],[313.83574879 282.16425121] ; [13.16425121 11.83574879],0
s4,1,0.447639,0.576623,[ 99 517] ; [ 3 25],[ 97.56521739 518.43478261] ; [ 4.43478261 23.56521739],0
s5,1,0.453397,0.562147,[220 379] ; [ 8 19],[218.16613419 380.83386581] ; [ 9.83386581 17.16613419],0
n1,1,0.46887,0.524637,[46 87] ; [5 6],[47.10416667 85.89583333] ; [3.89583333 7.10416667],0
b5,1,0.486511,0.484234,[376 249] ; [15 13],[374.23430322 250.76569678] ; [16.76569678 11.23430322],0
d5,1,0.512241,0.429487,[538  84] ; [23  5],[536.83384615  85.16615385] ; [24.16615385  3.83384615],0
d2,1,0.608317,0.262633,[363 258] ; [15 13],[361.69183359 259.30816641] ; [16.30816641 11.69183359],0
a1,1,0.667564,0.184465,[ 34 591] ; [ 1 27],[ 33.4992343 591.5007657] ; [ 1.5007657 26.4992343],0
u2,1,0.671721,0.179595,[70 53] ; [5 5],[69.36090226 53.63909774] ; [5.63909774 4.36090226],0
n3,1,0.714196,0.134122,[101  34] ; [8 2],[101.48275862  33.51724138] ; [7.51724138 2.48275862],0
v2,1,0.714309,0.134011,[365 235] ; [18 10],[365.92356688 234.07643312] ; [17.07643312 10.92356688],0
p1,1,0.815753,0.054294,[ 52 568] ; [ 2 26],[ 51.66666667 568.33333333] ; [ 2.33333333 25.66666667],0
s1,1,0.843836,0.038805,[ 18 597] ; [ 1 27],[ 18.1726283 596.8273717] ; [ 0.8273717 27.1726283],0
b2,1,0.884455,0.021119,[158 225] ; [ 9 12],[158.31930693 224.68069307] ; [ 8.68069307 12.31930693],0
b3,1,0.884455,0.021119,[158 225] ; [ 9 12],[158.31930693 224.68069307] ; [ 8.68069307 12.31930693],0
p5,1,0.922553,0.009451,[ 70 549] ; [ 3 25],[ 69.84080371 549.15919629] ; [ 3.15919629 24.84080371],0
p6,1,0.959506,0.002578,[230 383] ; [10 17],[229.875 383.125] ; [10.125 16.875],0
