Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,273.372671,[362 139] ; [ 53 302],[242.89135514 258.10864486] ; [172.10864486 182.89135514],1
d5,1,0.0,245.195754,[494   8] ; [197 158],[404.76312719  97.23687281] ; [286.23687281  68.76312719],1
d4,1,0.0,237.057483,[495   6] ; [204 151],[409.11098131  91.88901869] ; [289.88901869  65.11098131],1
d3,1,0.0,228.654668,[447  56] ; [142 211],[346.10630841 156.89369159] ; [242.89369159 110.10630841],1
a2,1,0.0,102.733937,[184 321] ; [ 23 333],[121.41114983 383.58885017] ; [ 85.58885017 270.41114983],1
u1,1,0.0,91.438442,[144 361] ; [ 11 345],[ 90.91173055 414.08826945] ; [ 64.08826945 291.91173055],1
a5,1,0.0,91.283939,[431  74] ; [199 156],[369.94186047 135.05813953] ; [260.05813953  94.94186047],1
a4,1,0.0,91.015981,[296 208] ; [ 91 262],[227.59393232 276.40606768] ; [159.40606768 193.59393232],1
a3,1,0.0,52.052393,[406  97] ; [205 148],[359.0338785 143.9661215] ; [251.9661215 101.0338785],1
s8,1,0.0,26.848203,[258 242] ; [119 234],[220.98475967 279.01524033] ; [156.01524033 196.98475967],1
p4,1,1e-06,23.78637,[326 173] ; [170 180],[291.52414605 207.47585395] ; [204.47585395 145.52414605],1
r1,1,3e-06,21.775679,[440  63] ; [266  88],[414.37339557  88.62660443] ; [291.62660443  62.37339557],1
a6,1,4e-06,21.170716,[373 129] ; [211 144],[342.08634772 159.91365228] ; [241.91365228 113.08634772],1
a7,1,2.5e-05,17.774082,[394 110] ; [230 123],[366.97316219 137.02683781] ; [257.02683781  95.97316219],1
s2,1,0.000146,14.425074,[286 215] ; [154 197],[258.73239437 242.26760563] ; [181.26760563 169.73239437],1
v2,1,0.000217,13.680418,[297 188] ; [163 175],[271.08140948 213.91859052] ; [188.91859052 149.08140948],1
n4,1,0.000302,13.05955,[406  97] ; [248 106],[383.8529755 119.1470245] ; [270.1470245  83.8529755],1
s7,1,0.000429,12.400871,[261 222] ; [140 197],[236.19878049 246.80121951] ; [164.80121951 172.19878049],1
p9,1,0.000731,11.408568,[435  62] ; [272  73],[417.31472684  79.68527316] ; [289.68527316  55.31472684],1
r3,1,0.001814,9.729155,[489  13] ; [330  25],[479.74095683  22.25904317] ; [339.25904317  15.74095683],0
p3,1,0.002,9.549435,[269 231] ; [152 201],[246.77608441 253.22391559] ; [174.22391559 178.77608441],0
p10,1,0.002881,8.881065,[419  80] ; [262  84],[402.15266272  96.84733728] ; [278.84733728  67.15266272],0
s5,1,0.004378,8.120173,[184 299] ; [ 97 243],[164.91251519 318.08748481] ; [116.08748481 223.91251519],0
p8,1,0.005287,7.778463,[276 218] ; [160 187],[256.10463734 237.89536266] ; [179.89536266 167.10463734],0
u4,1,0.005804,7.6103,[ 17 488] ; [  2 354],[ 11.14401858 493.85598142] ; [  7.85598142 348.14401858],0
v3,1,0.006307,7.460302,[210 267] ; [120 227],[191.0315534 285.9684466] ; [138.9684466 208.0315534],0
p6,1,0.006604,7.377591,[199 295] ; [108 239],[180.33055886 313.66944114] ; [126.66944114 220.33055886],0
n6,1,0.009822,6.666925,[436  65] ; [285  69],[422.48070175  78.51929825] ; [298.51929825  55.48070175],0
v1,1,0.0101,6.617125,[284 207] ; [169 177],[265.73835125 225.26164875] ; [187.26164875 158.73835125],0
s6,1,0.010617,6.528355,[351 146] ; [214 130],[333.8941736 163.1058264] ; [231.1058264 112.8941736],0
u2,1,0.017873,5.608548,[64 34] ; [74 74],[54.97560976 43.02439024] ; [83.02439024 64.97560976],0
n2,1,0.026779,4.904994,[78 34] ; [74 15],[84.69651741 27.30348259] ; [67.30348259 21.69651741],0
n5,1,0.042647,4.109342,[386 116] ; [249 103],[373.26697892 128.73302108] ; [261.73302108  90.26697892],0
p12,1,0.044022,4.055707,[ 46 454] ; [ 19 329],[ 38.3254717 461.6745283] ; [ 26.6745283 321.3254717],0
s3,1,0.058043,3.592427,[294 203] ; [183 165],[280.55502959 216.44497041] ; [196.44497041 151.55502959],0
p2,1,0.066961,3.355993,[422  78] ; [280  72],[411.97183099  88.02816901] ; [290.02816901  61.97183099],0
u3,1,0.074103,3.189721,[67 32] ; [84 65],[60.27822581 38.72177419] ; [90.72177419 58.27822581],0
r4,1,0.076512,3.137476,[479  26] ; [327  29],[472.74099884  32.25900116] ; [333.25900116  22.74099884],0
p7,1,0.127687,2.320397,[319 170] ; [206 137],[308.56370192 180.43629808] ; [216.43629808 126.56370192],0
a1,1,0.135596,2.227244,[ 28 477] ; [ 12 344],[ 23.46109175 481.53890825] ; [ 16.53890825 339.46109175],0
b2,1,0.148281,2.089849,[127 189] ; [ 67 131],[119.26848249 196.73151751] ; [ 74.73151751 123.26848249],0
b3,1,0.148281,2.089849,[127 189] ; [ 67 131],[119.26848249 196.73151751] ; [ 74.73151751 123.26848249],0
p11,1,0.241842,1.369823,[400 105] ; [270  86],[392.97328688 112.02671312] ; [277.02671312  78.97328688],0
b5,1,0.27744,1.179588,[315 190] ; [209 147],[307.34030197 197.65969803] ; [216.65969803 139.34030197],0
b4,1,0.299219,1.077673,[303 202] ; [201 155],[295.6097561 209.3902439] ; [208.3902439 147.6097561],0
n3,1,0.305309,1.050862,[79 33] ; [67 20],[82.17085427 29.82914573] ; [63.82914573 23.17085427],0
s1,1,0.335037,0.929329,[ 14 483] ; [ 14 334],[ 16.46863905 480.53136095] ; [ 11.53136095 336.46863905],0
p5,1,0.441549,0.592255,[ 58 440] ; [ 35 316],[ 54.55123675 443.44876325] ; [ 38.44876325 312.55123675],0
b1,1,0.486832,0.483521,[184 321] ; [138 218],[188.86178862 316.13821138] ; [133.13821138 222.86178862],0
a8,1,0.770383,0.08519,[ 57 391] ; [ 45 290],[ 58.36015326 389.63984674] ; [ 43.63984674 291.36015326],0
s4,1,0.885825,0.020618,[ 85 411] ; [ 59 293],[ 84.22641509 411.77358491] ; [ 59.77358491 292.22641509],0
p1,1,0.891891,0.018472,[ 43 459] ; [ 31 320],[ 43.54982415 458.45017585] ; [ 30.45017585 320.54982415],0
n1,1,0.936299,0.006388,[44 67] ; [34 53],[43.72727273 67.27272727] ; [34.27272727 52.72727273],0
