Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00188,9.66315,[117  39] ; [10 13],[110.68156425  45.31843575] ; [16.31843575  6.68156425],0
p7,1,0.004635,8.016788,[123  30] ; [13 11],[117.55932203  35.44067797] ; [18.44067797  5.55932203],0
d4,1,0.007748,7.090843,[147   9] ; [18  5],[143.79888268  12.20111732] ; [21.20111732  1.79888268],0
n4,1,0.025875,4.964363,[132  23] ; [16  8],[128.15642458  26.84357542] ; [19.84357542  4.15642458],0
p8,1,0.030706,4.66935,[106  49] ; [11 13],[101.31284916  53.68715084] ; [15.68715084  8.31284916],0
p10,1,0.040428,4.199817,[144  12] ; [19  5],[141.26666667  14.73333333] ; [21.73333333  2.26666667],0
a2,1,0.052398,3.763023,[ 50 107] ; [ 3 21],[ 45.97237569 111.02762431] ; [ 7.02762431 16.97237569],0
d5,1,0.063544,3.442373,[142  14] ; [18  5],[139.44134078  16.55865922] ; [20.55865922  2.44134078],0
s1,1,0.081378,3.03716,[  3 149] ; [ 2 22],[  4.31818182 147.68181818] ; [ 0.68181818 23.31818182],0
a3,1,0.095966,2.771329,[132  24] ; [17  7],[129.13333333  26.86666667] ; [19.86666667  4.13333333],0
s2,1,0.108729,2.572597,[120  35] ; [22  2],[122.96089385  32.03910615] ; [19.03910615  4.96089385],0
n1,1,0.132985,2.257311,[18 12] ; [2 5],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
u2,1,0.140801,2.169188,[15 10] ; [2 5],[13.28125 11.71875] ; [3.71875 3.28125],0
p3,1,0.143793,2.13689,[100  57] ; [11 12],[96.81666667 60.18333333] ; [14.18333333  8.81666667],0
u1,1,0.147574,2.097148,[ 41 116] ; [ 3 21],[ 38.16574586 118.83425414] ; [ 5.83425414 18.16574586],0
s4,1,0.15155,2.056583,[ 33 122] ; [ 8 15],[ 35.70224719 119.29775281] ; [ 5.29775281 17.70224719],0
s6,1,0.153343,2.038676,[132  23] ; [23  1],[134.21787709  20.78212291] ; [20.78212291  3.21787709],0
d1,1,0.173722,1.850531,[113  44] ; [14 10],[110.16022099  46.83977901] ; [16.83977901  7.16022099],0
n5,1,0.208683,1.580536,[132  23] ; [18  6],[129.88826816  25.11173184] ; [20.11173184  3.88826816],0
a5,1,0.219529,1.507445,[128  29] ; [22  2],[130.11049724  26.88950276] ; [19.88950276  4.11049724],0
r3,1,0.223102,1.484307,[152   5] ; [22  2],[150.9281768   6.0718232] ; [23.0718232  0.9281768],0
s7,1,0.2679,1.227469,[103  48] ; [13 10],[100.66666667  50.33333333] ; [15.33333333  7.66666667],0
