Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,133.948238,[291 117] ; [ 57 179],[220.47204969 187.52795031] ; [127.52795031 108.47204969],1
p6,1,0.0,82.979791,[212 193] ; [ 36 194],[158.17322835 246.82677165] ; [ 89.82677165 140.17322835],1
p7,1,0.0,55.003298,[315  88] ; [111 114],[273.37261146 129.62738854] ; [152.62738854  72.37261146],1
p8,1,0.0,53.780986,[282 122] ; [ 93 139],[238.20754717 165.79245283] ; [136.79245283  95.20754717],1
p5,1,0.0,25.691756,[ 77 327] ; [ 11 223],[ 55.72413793 348.27586207] ; [ 32.27586207 201.72413793],1
n4,1,2e-06,22.912412,[348  60] ; [164  72],[324.37267081  83.62732919] ; [187.62732919  48.37267081],1
d1,1,2e-06,22.308787,[271 137] ; [112 124],[242.64596273 165.35403727] ; [140.35403727  95.64596273],1
n5,1,5e-06,20.746732,[343  63] ; [162  72],[320.359375  85.640625] ; [184.640625  49.359375],1
p2,1,1.4e-05,18.934519,[373  32] ; [189  46],[355.640625  49.359375] ; [206.359375  28.640625],1
s7,1,4.4e-05,16.707729,[218 170] ; [ 91 141],[193.37419355 194.62580645] ; [115.62580645 116.37419355],1
d2,1,8.1e-05,15.524448,[215 193] ; [ 86 149],[190.99222395 217.00777605] ; [110.00777605 124.99222395],1
v1,1,9.7e-05,15.187452,[249 145] ; [107 120],[225.86795491 168.13204509] ; [130.13204509  96.86795491],1
a5,1,0.000133,14.593429,[328  80] ; [158  78],[307.90062112 100.09937888] ; [178.09937888  57.90062112],1
p10,1,0.000387,12.594493,[390  17] ; [207  27],[379.0624025  27.9375975] ; [217.9375975  16.0624025],1
a4,1,0.000917,10.989084,[205 202] ; [ 87 149],[184.8273717 222.1726283] ; [107.1726283 128.8273717],1
a2,1,0.002004,9.54596,[111 297] ; [ 39 197],[ 95.0310559 312.9689441] ; [ 54.9689441 181.0310559],0
d5,1,0.00338,8.590012,[345  62] ; [178  58],[331.04354588  75.95645412] ; [191.95645412  44.04354588],0
s6,1,0.003818,8.368468,[291 107] ; [144  88],[274.80952381 123.19047619] ; [160.19047619  71.80952381],0
s8,1,0.003978,8.293646,[209 196] ; [ 94 142],[191.44305772 213.55694228] ; [111.55694228 124.44305772],0
d3,1,0.004442,8.093738,[298 110] ; [147  89],[281.92546584 126.07453416] ; [163.07453416  72.92546584],0
d4,1,0.004605,8.028413,[351  56] ; [183  53],[338.00622084  68.99377916] ; [195.99377916  40.00622084],0
s2,1,0.005139,7.829752,[222 181] ; [102 132],[204.97959184 198.02040816] ; [119.02040816 114.97959184],0
s5,1,0.006641,7.367694,[151 241] ; [ 63 164],[135.52180937 256.47819063] ; [ 78.47819063 148.52180937],0
r1,1,0.006855,7.3107,[336  69] ; [174  61],[322.734375  82.265625] ; [187.265625  47.734375],0
u1,1,0.007625,7.119536,[ 84 324] ; [ 29 207],[ 71.59006211 336.40993789] ; [ 41.40993789 194.59006211],0
a3,1,0.015072,5.908012,[312  96] ; [159  76],[298.86158631 109.13841369] ; [172.13841369  62.86158631],0
v3,1,0.043241,4.085945,[170 218] ; [ 81 147],[158.0974026 229.9025974] ; [ 92.9025974 135.0974026],0
p12,1,0.043898,4.060467,[ 48 359] ; [ 16 218],[ 40.63650546 366.36349454] ; [ 23.36349454 210.63650546],0
a7,1,0.060032,3.536504,[304 103] ; [160  76],[293.69828927 113.30171073] ; [170.30171073  65.69828927],0
n6,1,0.063405,3.446011,[364  42] ; [199  36],[356.59594384  49.40405616] ; [206.40405616  28.59594384],0
v4,1,0.102392,2.667887,[392  12] ; [220  13],[388.144427  15.855573] ; [223.855573   9.144427],0
u2,1,0.113083,2.510605,[62 34] ; [40 36],[56.93023256 39.06976744] ; [45.06976744 30.93023256],0
p1,1,0.132598,2.261818,[ 42 364] ; [ 16 219],[ 36.73634945 369.26365055] ; [ 21.26365055 213.73634945],0
n2,1,0.151529,2.056787,[45 18] ; [51 11],[48.384 14.616] ; [47.616 14.384],0
b1,1,0.15776,1.995564,[145 263] ; [ 71 165],[136.8447205 271.1552795] ; [ 79.1552795 156.8447205],0
a6,1,0.175546,1.834935,[290 118] ; [155  80],[282.36391913 125.63608087] ; [162.63608087  72.36391913],0
r4,1,0.214468,1.541005,[375  33] ; [210  26],[370.62111801  37.37888199] ; [214.37888199  21.62111801],0
a1,1,0.251267,1.316246,[ 24 384] ; [  9 227],[ 20.9068323 387.0931677] ; [ 12.0931677 223.9068323],0
v2,1,0.281831,1.158239,[238 155] ; [124  97],[231.70358306 161.29641694] ; [130.29641694  90.70358306],0
b2,1,0.323447,0.974959,[113 154] ; [51 86],[108.38613861 158.61386139] ; [55.61386139 81.38613861],0
b3,1,0.323447,0.974959,[113 154] ; [51 86],[108.38613861 158.61386139] ; [55.61386139 81.38613861],0
b5,1,0.339398,0.912703,[235 173] ; [145  91],[240.74534161 167.25465839] ; [139.25465839  96.74534161],0
u3,1,0.373724,0.791244,[57 38] ; [41 36],[54.12790698 40.87209302] ; [43.87209302 33.12790698],0
s3,1,0.427192,0.630447,[231 169] ; [127 106],[226.22432859 173.77567141] ; [131.77567141 101.22432859],0
n1,1,0.500546,0.453779,[25 38] ; [21 41],[23.184 39.816] ; [22.816 39.184],0
r3,1,0.535825,0.383332,[392  14] ; [228   6],[393.3125  12.6875] ; [226.6875   7.3125],0
u4,1,0.646759,0.210011,[ 11 396] ; [  5 231],[ 10.12752722 396.87247278] ; [  5.87247278 230.12752722],0
n3,1,0.681468,0.168478,[47 15] ; [45 17],[46. 16.] ; [46. 16.],0
s1,1,0.801454,0.063235,[ 10 395] ; [  5 227],[  9.53689168 395.46310832] ; [  5.46310832 226.53689168],0
r2,1,0.849524,0.035996,[378  24] ; [219  13],[378.53943218  23.46056782] ; [218.46056782  13.53943218],0
a8,1,0.876422,0.024182,[ 54 317] ; [ 31 189],[ 53.35871404 317.64128596] ; [ 31.64128596 188.35871404],0
b4,1,0.909072,0.013044,[237 171] ; [136 100],[236.31055901 171.68944099] ; [136.68944099  99.31055901],0
s4,1,0.935056,0.00664,[ 66 336] ; [ 39 195],[ 66.36792453 335.63207547] ; [ 38.63207547 195.36792453],0
