Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.015445,5.864971,[12  3] ; [14 19],[8.125 6.875] ; [17.875 15.125],0
s3,1,0.022903,5.175828,[7 8] ; [ 5 27],[ 3.82978723 11.17021277] ; [ 8.17021277 23.82978723],0
b2,1,0.03028,4.693333,[ 1 11] ; [ 9 11],[3.75 8.25] ; [ 6.25 13.75],0
b3,1,0.03028,4.693333,[ 1 11] ; [ 9 11],[3.75 8.25] ; [ 6.25 13.75],0
r4,1,0.036714,4.363636,[ 5 10] ; [ 3 30],[ 2.5 12.5] ; [ 5.5 27.5],0
p6,1,0.058392,3.582488,[ 3 12] ; [ 1 30],[ 1.30434783 13.69565217] ; [ 2.69565217 28.30434783],0
p4,1,0.080143,3.061998,[8 7] ; [ 9 24],[5.3125 9.6875] ; [11.6875 21.3125],0
d1,1,0.103712,2.647517,[ 2 13] ; [12 21],[ 4.375 10.625] ; [ 9.625 23.375],0
u2,1,0.106343,2.607745,[5 2] ; [ 6 11],[3.20833333 3.79166667] ; [7.79166667 9.20833333],0
n3,1,0.169686,1.885714,[5 2] ; [6 9],[3.5 3.5] ; [7.5 7.5],0
p9,1,0.171066,1.873574,[10  5] ; [14 17],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
v4,1,0.172707,1.859289,[10  5] ; [15 18],[7.8125 7.1875] ; [17.1875 15.8125],0
a7,1,0.172707,1.859289,[ 5 10] ; [18 15],[7.1875 7.8125] ; [15.8125 17.1875],0
v3,1,0.210075,1.570909,[ 4 11] ; [ 4 29],[ 2.5 12.5] ; [ 5.5 27.5],0
p11,1,0.350201,0.872727,[9 6] ; [15 18],[7.5 7.5] ; [16.5 16.5],0
p3,1,0.369831,0.804234,[ 4 11] ; [ 5 27],[ 2.87234043 12.12765957] ; [ 6.12765957 25.87234043],0
s6,1,0.376462,0.782222,[7 8] ; [11 22],[5.625 9.375] ; [12.375 20.625],0
r1,1,0.3779,0.777521,[6 9] ; [ 9 24],[ 4.6875 10.3125] ; [10.3125 22.6875],0
p5,1,0.398103,0.71405,[ 2 13] ; [ 2 31],[ 1.25 13.75] ; [ 2.75 30.25],0
p10,1,0.413993,0.667304,[8 7] ; [13 19],[6.70212766 8.29787234] ; [14.29787234 17.70212766],0
d4,1,0.508883,0.436364,[9 6] ; [23 10],[10.  5.] ; [22. 11.],0
n1,1,0.518647,0.416583,[1 6] ; [ 4 11],[1.59090909 5.40909091] ; [ 3.40909091 11.59090909],0
n4,1,0.550525,0.356377,[10  5] ; [19 14],[9.0625 5.9375] ; [19.9375 13.0625],0
n5,1,0.550525,0.356377,[10  5] ; [19 14],[9.0625 5.9375] ; [19.9375 13.0625],0
n6,1,0.550552,0.356328,[8 7] ; [20 12],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
s7,1,0.556236,0.346263,[ 2 11] ; [ 7 23],[ 2.72093023 10.27906977] ; [ 6.27906977 23.72093023],0
u1,1,0.558964,0.341502,[ 1 14] ; [ 1 32],[ 0.625 14.375] ; [ 1.375 31.625],0
b5,1,0.584481,0.299046,[9 6] ; [17 16],[8.125 6.875] ; [17.875 15.125],0
a6,1,0.635696,0.224416,[7 8] ; [13 20],[6.25 8.75] ; [13.75 19.25],0
n2,1,0.647141,0.209524,[4 3] ; [7 8],[3.5 3.5] ; [7.5 7.5],0
s4,1,0.65561,0.198901,[ 2 13] ; [ 3 30],[ 1.5625 13.4375] ; [ 3.4375 29.5625],0
v1,1,0.668513,0.183346,[ 5 10] ; [ 9 24],[ 4.375 10.625] ; [ 9.625 23.375],0
s8,1,0.676103,0.174545,[ 3 12] ; [ 5 28],[ 2.5 12.5] ; [ 5.5 27.5],0
s2,1,0.676855,0.173688,[ 4 11] ; [ 7 26],[ 3.4375 11.5625] ; [ 7.5625 25.4375],0
a1,1,0.778195,0.079339,[ 1 14] ; [ 3 30],[ 1.25 13.75] ; [ 2.75 30.25],0
d5,1,0.783602,0.075421,[8 7] ; [19 14],[8.4375 6.5625] ; [18.5625 14.4375],0
u3,1,0.795418,0.067227,[2 5] ; [ 4 13],[1.75 5.25] ; [ 4.25 12.75],0
a8,1,0.796401,0.066568,[ 2 11] ; [ 4 28],[ 1.73333333 11.26666667] ; [ 4.26666667 27.73333333],0
d2,1,0.797245,0.066005,[ 4 11] ; [10 23],[ 4.375 10.625] ; [ 9.625 23.375],0
a3,1,0.831251,0.045411,[8 7] ; [16 16],[7.65957447 7.34042553] ; [16.34042553 15.65957447],0
b4,1,0.838766,0.041401,[10  5] ; [21 12],[9.6875 5.3125] ; [21.3125 11.6875],0
a4,1,0.85732,0.032323,[ 4 11] ; [ 8 25],[ 3.75 11.25] ; [ 8.25 24.75],0
s5,1,0.868604,0.027368,[ 2 13] ; [ 5 28],[ 2.1875 12.8125] ; [ 4.8125 28.1875],0
a5,1,0.874529,0.024935,[6 9] ; [14 19],[6.25 8.75] ; [13.75 19.25],0
v2,1,0.886427,0.020399,[ 5 10] ; [10 22],[ 4.78723404 10.21276596] ; [10.21276596 21.78723404],0
b1,1,0.906958,0.01366,[8 7] ; [17 16],[7.8125 7.1875] ; [17.1875 15.8125],0
d3,1,0.937731,0.006103,[7 8] ; [15 18],[6.875 8.125] ; [15.125 17.875],0
r3,1,0.967535,0.001656,[9 6] ; [19 13],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
