Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.042754,4.105114,[23 21] ; [13  3],[26.4 17.6] ; [9.6 6.4],0
a1,1,0.743641,0.106952,[ 7 37] ; [ 2 14],[ 6.6 37.4] ; [ 2.4 13.6],0
v3,1,0.794003,0.068182,[ 7 37] ; [ 3 13],[ 7.33333333 36.66666667] ; [ 2.66666667 13.33333333],0
p5,1,0.803728,0.061765,[ 2 41] ; [ 1 15],[ 2.18644068 40.81355932] ; [ 0.81355932 15.18644068],0
d2,1,0.843526,0.038961,[18 26] ; [7 9],[18.33333333 25.66666667] ; [6.66666667 9.33333333],0
s8,1,0.908836,0.013112,[ 6 38] ; [ 2 14],[ 5.86666667 38.13333333] ; [ 2.13333333 13.86666667],0
v2,1,0.923837,0.00914,[14 29] ; [ 5 11],[13.84745763 29.15254237] ; [ 5.15254237 10.84745763],0
s6,1,0.966627,0.00175,[14 30] ; [ 5 11],[13.93333333 30.06666667] ; [ 5.06666667 10.93333333],0
r3,1,0.968671,0.001543,[19 25] ; [7 9],[19.06666667 24.93333333] ; [6.93333333 9.06666667],0
a8,1,0.983918,0.000406,[ 3 41] ; [ 1 14],[ 2.98305085 41.01694915] ; [ 1.01694915 13.98305085],0
b5,1,1.0,0.0,[22 22] ; [8 8],[22. 22.] ; [8. 8.],0
