Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000373,12.662799,[130  20] ; [47 24],[120.13574661  29.86425339] ; [56.86425339 14.13574661],1
b1,1,0.000584,11.825678,[51 99] ; [43 31],[62.94642857 87.05357143] ; [31.05357143 42.94642857],1
n4,1,0.001794,9.748959,[121  29] ; [44 28],[111.48648649  38.51351351] ; [53.51351351 18.48648649],0
s3,1,0.007015,7.269195,[136  13] ; [58 16],[129.62331839  19.37668161] ; [64.37668161  9.62331839],0
s1,1,0.008396,6.947057,[  6 142] ; [10 62],[ 10.76363636 137.23636364] ; [ 5.23636364 66.76363636],0
n5,1,0.013724,6.073311,[113  36] ; [43 29],[105.17647059  43.82352941] ; [50.82352941 21.17647059],0
p1,1,0.024368,5.06822,[  5 145] ; [ 8 66],[  8.70535714 141.29464286] ; [ 4.29464286 69.70535714],0
p12,1,0.025891,4.963284,[ 14 136] ; [ 1 72],[ 10.0896861 139.9103139] ; [ 4.9103139 68.0896861],0
r3,1,0.029433,4.742083,[146   3] ; [68  6],[142.98654709   6.01345291] ; [71.01345291  2.98654709],0
s4,1,0.03442,4.473708,[ 29 119] ; [24 50],[ 35.33333333 112.66666667] ; [17.66666667 56.33333333],0
v4,1,0.057162,3.617873,[144   5] ; [67  7],[140.98206278   8.01793722] ; [70.01793722  3.98206278],0
n6,1,0.070367,3.274433,[125  24] ; [53 19],[120.00904977  28.99095023] ; [57.99095023 14.00904977],0
d1,1,0.151693,2.055141,[96 54] ; [40 34],[91.07142857 58.92857143] ; [44.92857143 29.07142857],0
s5,1,0.158372,1.989702,[54 93] ; [31 35],[58.66197183 88.33802817] ; [26.33802817 39.66197183],0
r4,1,0.178951,1.806314,[135  15] ; [62 12],[131.91964286  18.08035714] ; [65.08035714  8.91964286],0
s7,1,0.20619,1.597975,[90 57] ; [45 19],[94.0521327 52.9478673] ; [40.9478673 23.0521327],0
a5,1,0.219433,1.508072,[113  37] ; [50 24],[109.15178571  40.84821429] ; [53.84821429 20.15178571],0
d4,1,0.224512,1.475295,[127  23] ; [57 16],[123.76681614  26.23318386] ; [60.23318386 12.76681614],0
p9,1,0.227154,1.458595,[129  20] ; [57 14],[125.97272727  23.02727273] ; [60.02727273 10.97272727],0
a7,1,0.259681,1.270455,[102  48] ; [55 18],[105.60538117  44.39461883] ; [51.39461883 21.60538117],0
v2,1,0.30597,1.047993,[81 60] ; [35 35],[77.51658768 63.48341232] ; [38.48341232 31.51658768],0
u3,1,0.306016,1.047794,[25 13] ; [15  4],[26.66666667 11.33333333] ; [13.33333333  5.66666667],0
p7,1,0.315639,1.006931,[72 73] ; [31 42],[68.50917431 76.49082569] ; [34.49082569 38.50917431],0
v3,1,0.340492,0.908579,[53 86] ; [22 48],[49.88038278 89.11961722] ; [25.11961722 44.88038278],0
p6,1,0.343433,0.897574,[ 39 109] ; [24 50],[ 42. 106.] ; [21. 53.],0
n1,1,0.347179,0.883743,[17 20] ; [10 19],[15.13636364 21.86363636] ; [11.86363636 17.13636364],0
d5,1,0.365953,0.81736,[128  22] ; [58 14],[125.67567568  24.32432432] ; [60.32432432 11.67567568],0
u4,1,0.387514,0.746728,[  5 145] ; [ 1 73],[  4.01785714 145.98214286] ; [ 1.98214286 72.01785714],0
p2,1,0.418427,0.654729,[113  37] ; [52 22],[110.49107143  39.50892857] ; [54.50892857 19.49107143],0
a1,1,0.513486,0.426957,[  7 143] ; [ 5 69],[  8.03571429 141.96428571] ; [ 3.96428571 70.03571429],0
v1,1,0.519189,0.415504,[78 63] ; [37 36],[75.77102804 65.22897196] ; [39.22897196 33.77102804],0
b4,1,0.575281,0.313926,[89 61] ; [41 33],[87.05357143 62.94642857] ; [42.94642857 31.05357143],0
d2,1,0.588747,0.292305,[80 69] ; [42 31],[81.88288288 67.11711712] ; [40.11711712 32.88288288],0
p5,1,0.592307,0.286757,[  6 139] ; [ 2 72],[  5.29680365 139.70319635] ; [ 2.70319635 71.29680365],0
d3,1,0.609077,0.261521,[99 51] ; [50 22],[100.67567568  49.32432432] ; [48.32432432 23.67567568],0
s8,1,0.628449,0.234171,[80 70] ; [42 32],[81.69642857 68.30357143] ; [40.30357143 33.69642857],0
n3,1,0.634041,0.22662,[29 10] ; [23  6],[29.82352941  9.17647059] ; [22.17647059  6.82352941],0
p4,1,0.638524,0.220678,[80 70] ; [37 37],[78.34821429 71.65178571] ; [38.65178571 35.34821429],0
b2,1,0.671858,0.179437,[37 65] ; [13 27],[35.91549296 66.08450704] ; [14.08450704 25.91549296],0
b3,1,0.671858,0.179437,[37 65] ; [13 27],[35.91549296 66.08450704] ; [14.08450704 25.91549296],0
r1,1,0.701524,0.146891,[115  34] ; [58 15],[116.11261261  32.88738739] ; [56.88738739 16.11261261],0
a4,1,0.705439,0.142875,[77 73] ; [36 38],[75.66964286 74.33035714] ; [37.33035714 36.66964286],0
n2,1,0.716106,0.132255,[29  9] ; [21  8],[28.35820896  9.64179104] ; [21.64179104  7.35820896],0
a6,1,0.735713,0.11393,[100  50] ; [47 26],[98.87892377 51.12107623] ; [48.12107623 24.87892377],0
u2,1,0.783002,0.07585,[22 15] ; [10  8],[21.52727273 15.47272727] ; [10.47272727  7.52727273],0
a3,1,0.785485,0.074081,[112  38] ; [54 20],[111.16071429  38.83928571] ; [54.83928571 19.16071429],0
b5,1,0.788569,0.071915,[104  46] ; [50 24],[103.125  46.875] ; [50.875 23.125],0
r2,1,0.809527,0.058099,[141   7] ; [69  4],[140.63348416   7.36651584] ; [69.36651584  3.63348416],0
p3,1,0.831994,0.045005,[61 89] ; [29 45],[60.26785714 89.73214286] ; [29.73214286 44.26785714],0
a2,1,0.869032,0.027188,[ 43 107] ; [22 52],[ 43.52678571 106.47321429] ; [21.47321429 52.52678571],0
u1,1,0.86962,0.026943,[ 35 115] ; [18 56],[ 35.49107143 114.50892857] ; [17.50892857 56.49107143],0
s6,1,0.885045,0.020902,[123  26] ; [60 12],[123.3800905  25.6199095] ; [59.6199095 12.3800905],0
a8,1,0.963034,0.002148,[ 19 120] ; [ 9 58],[ 18.89320388 120.10679612] ; [ 9.10679612 57.89320388],0
