Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1e-06,23.732855,[ 6 37] ; [162 140],[20.93913043 22.06086957] ; [147.06086957 154.93913043],1
b3,1,0.139496,2.183509,[15 12] ; [ 82 120],[11.43668122 15.56331878] ; [ 85.56331878 116.43668122],0
a3,1,0.168638,1.895011,[32 13] ; [249  62],[35.51966292  9.48033708] ; [245.48033708  65.51966292],0
r1,1,0.175477,1.835523,[35 10] ; [267  45],[38.06722689  6.93277311] ; [263.93277311  48.06722689],0
v1,1,0.184073,1.764428,[23 21] ; [190 113],[27.00864553 16.99135447] ; [185.99135447 117.00864553],0
v4,1,0.188185,1.731768,[42  3] ; [303   9],[43.48739496  1.51260504] ; [301.51260504  10.48739496],0
p9,1,0.203615,1.616251,[38  7] ; [279  29],[40.41076487  4.58923513] ; [276.58923513  31.41076487],0
u1,1,0.209574,1.574369,[ 7 38] ; [ 75 238],[10.30726257 34.69273743] ; [ 71.69273743 241.30726257],0
d1,1,0.217684,1.519575,[26 19] ; [210 103],[29.66480447 15.33519553] ; [206.33519553 106.66480447],0
p12,1,0.253613,1.303292,[ 3 42] ; [ 39 272],[ 5.30898876 39.69101124] ; [ 36.69101124 274.30898876],0
d2,1,0.304172,1.055812,[21 24] ; [170 140],[24.21126761 20.78873239] ; [166.78873239 143.21126761],0
s1,1,0.345747,0.889004,[ 1 44] ; [ 17 290],[ 2.30113636 42.69886364] ; [ 15.69886364 291.30113636],0
a1,1,0.356045,0.851795,[ 4 41] ; [ 17 296],[ 2.6396648 42.3603352] ; [ 18.3603352 294.6396648],0
p1,1,0.408703,0.68257,[ 3 42] ; [ 33 277],[ 4.56338028 40.43661972] ; [ 31.43661972 278.56338028],0
a5,1,0.420632,0.648548,[32 13] ; [239  73],[34.15966387 10.84033613] ; [236.84033613  75.15966387],0
u3,1,0.420887,0.647837,[7 6] ; [42 22],[8.27272727 4.72727273] ; [40.72727273 23.27272727],0
a8,1,0.421147,0.647111,[ 9 34] ; [ 46 241],[ 7.16666667 35.83333333] ; [ 47.83333333 239.16666667],0
n1,1,0.428723,0.62628,[4 8] ; [27 32],[5.23943662 6.76056338] ; [25.76056338 33.23943662],0
p7,1,0.431699,0.618248,[29 16] ; [210  89],[31.26453488 13.73546512] ; [207.73546512  91.26453488],0
u4,1,0.435281,0.608691,[ 1 44] ; [ 15 298],[ 2.01117318 42.98882682] ; [ 13.98882682 299.01117318],0
p10,1,0.445061,0.583199,[41  4] ; [270  40],[39.42253521  5.57746479] ; [271.57746479  38.42253521],0
p2,1,0.479456,0.500101,[37  8] ; [268  43],[38.55337079  6.44662921] ; [266.44662921  44.55337079],0
d3,1,0.585779,0.296985,[30 15] ; [219  91],[31.56338028 13.43661972] ; [217.43661972  92.56338028],0
a6,1,0.647528,0.20903,[28 17] ; [203 106],[29.36440678 15.63559322] ; [201.63559322 107.36440678],0
r2,1,0.647728,0.208777,[42  2] ; [301  10],[42.51267606  1.48732394] ; [300.48732394  10.51267606],0
d4,1,0.675464,0.175277,[38  7] ; [268  41],[38.89830508  6.10169492] ; [267.10169492  41.89830508],0
b4,1,0.691375,0.157601,[27 18] ; [178 135],[25.76815642 19.23184358] ; [179.23184358 133.76815642],0
p11,1,0.700423,0.148032,[38  7] ; [257  56],[37.08100559  7.91899441] ; [257.91899441  55.08100559],0
n3,1,0.702881,0.145493,[10  4] ; [39 20],[9.39726027 4.60273973] ; [39.60273973 19.39726027],0
u2,1,0.712296,0.135994,[7 6] ; [38 26],[7.5974026 5.4025974] ; [37.4025974 26.5974026],0
n2,1,0.714687,0.133641,[10  3] ; [48 11],[10.47222222  2.52777778] ; [47.52777778 11.47222222],0
b1,1,0.77311,0.083122,[20 25] ; [132 181],[19.10614525 25.89385475] ; [132.89385475 180.10614525],0
n4,1,0.775793,0.081114,[41  4] ; [280  32],[40.46218487  4.53781513] ; [280.53781513  31.46218487],0
a7,1,0.826914,0.047813,[32 13] ; [226  85],[32.61235955 12.38764045] ; [225.38764045  85.61235955],0
v2,1,0.868216,0.027531,[26 17] ; [178 123],[25.5 17.5] ; [178.5 122.5],0
v3,1,0.876786,0.024039,[19 23] ; [140 161],[19.46938776 22.53061224] ; [139.53061224 161.46938776],0
