Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.182309,[68 73] ; [90 25],[87.0234375 53.9765625] ; [70.9765625 44.0234375],1
s6,1,2e-06,22.298072,[94 48] ; [103  10],[109.70196078  32.29803922] ; [87.29803922 25.70196078],1
s7,1,4.9e-05,16.470203,[71 65] ; [85 25],[86.24390244 49.75609756] ; [69.75609756 40.24390244],1
p5,1,0.000115,14.867949,[ 15 127] ; [34 81],[ 27.07392996 114.92607004] ; [21.92607004 93.07392996],1
s4,1,0.000166,14.186581,[ 15 125] ; [33 79],[ 26.66666667 113.33333333] ; [21.33333333 90.66666667],1
p10,1,0.00034,12.837771,[113  27] ; [110   5],[122.43137255  17.56862745] ; [100.56862745  14.43137255],1
s8,1,0.002331,9.268553,[69 73] ; [77 37],[80.984375 61.015625] ; [65.015625 48.984375],0
s3,1,0.003194,8.69329,[76 65] ; [82 32],[87.36470588 53.63529412] ; [70.63529412 43.36470588],0
p9,1,0.005398,7.741146,[122  19] ; [111   4],[128.33203125  12.66796875] ; [104.66796875  10.33203125],0
a7,1,0.036029,4.395738,[114  27] ; [80 35],[106.8515625  34.1484375] ; [87.1484375 27.8515625],0
p7,1,0.041493,4.155776,[117  23] ; [105   9],[122.36220472  17.63779528] ; [99.63779528 14.36220472],0
p12,1,0.048961,3.876694,[ 13 128] ; [20 94],[ 18.24705882 122.75294118] ; [14.75294118 99.24705882],0
p8,1,0.070444,3.272643,[94 46] ; [89 26],[100.47058824  39.52941176] ; [82.52941176 32.47058824],0
p1,1,0.071759,3.242318,[ 14 128] ; [20 94],[ 18.859375 123.140625] ; [15.140625 98.859375],0
n1,1,0.08663,2.935912,[ 8 17] ; [12  9],[10.86956522 14.13043478] ; [ 9.13043478 11.86956522],0
p3,1,0.093632,2.810797,[88 54] ; [82 32],[94.296875 47.703125] ; [75.703125 38.296875],0
a6,1,0.116277,2.466767,[100  42] ; [69 44],[94.10980392 47.89019608] ; [74.89019608 38.10980392],0
v1,1,0.121684,2.395511,[85 54] ; [81 34],[90.84251969 48.15748031] ; [75.15748031 39.84251969],0
a5,1,0.143671,2.138189,[108  34] ; [96 19],[112.71595331  29.28404669] ; [91.28404669 23.71595331],0
n5,1,0.146843,2.104745,[113  28] ; [100  15],[117.31640625  23.68359375] ; [95.68359375 19.31640625],0
n6,1,0.154987,2.022473,[125  16] ; [106   7],[128.23228346  12.76771654] ; [102.76771654  10.23228346],0
n4,1,0.157823,1.994967,[120  22] ; [104  11],[123.76653696  18.23346304] ; [100.23346304  14.76653696],0
a3,1,0.207356,1.589792,[103  38] ; [91 23],[107.27058824  33.72941176] ; [86.72941176 27.27058824],0
v3,1,0.235864,1.405143,[53 84] ; [53 62],[57.62698413 79.37301587] ; [48.37301587 66.62698413],0
