Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000138,14.528194,[4 3] ; [ 1 30],[0.92105263 6.07894737] ; [ 4.07894737 26.92105263],1
v1,1,0.001041,10.752688,[6 3] ; [ 4 27],[2.25 6.75] ; [ 7.75 23.25],0
p10,1,0.00131,10.328276,[6 3] ; [ 4 26],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
p9,1,0.002083,9.475132,[6 3] ; [ 4 24],[2.43243243 6.56756757] ; [ 7.56756757 20.43243243],0
p4,1,0.004388,8.115639,[3 5] ; [ 1 30],[0.82051282 7.17948718] ; [ 3.17948718 27.82051282],0
r4,1,0.004953,7.896549,[4 5] ; [ 2 29],[1.35 7.65] ; [ 4.65 26.35],0
p11,1,0.004953,7.896549,[4 5] ; [ 2 29],[1.35 7.65] ; [ 4.65 26.35],0
s6,1,0.006985,7.276885,[5 4] ; [ 4 27],[2.025 6.975] ; [ 6.975 24.025],0
p5,1,0.008038,7.02509,[3 6] ; [ 1 30],[0.9 8.1] ; [ 3.1 27.9],0
b1,1,0.01502,5.91407,[2 7] ; [21 10],[5.175 3.825] ; [17.825 13.175],0
s2,1,0.031818,4.608295,[3 6] ; [ 2 29],[1.125 7.875] ; [ 3.875 27.125],0
b4,1,0.04448,4.038232,[8 1] ; [16 15],[5.4 3.6] ; [18.6 12.4],0
b2,1,0.076518,3.137349,[1 6] ; [12 11],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
b3,1,0.076518,3.137349,[1 6] ; [12 11],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
p3,1,0.080175,3.061354,[3 6] ; [ 3 28],[1.35 7.65] ; [ 4.65 26.35],0
s1,1,0.080175,3.061354,[3 6] ; [ 3 28],[1.35 7.65] ; [ 4.65 26.35],0
d3,1,0.137772,2.202672,[6 3] ; [12 19],[4.05 4.95] ; [13.95 17.05],0
v4,1,0.137772,2.202672,[6 3] ; [12 19],[4.05 4.95] ; [13.95 17.05],0
s5,1,0.16503,1.927519,[2 7] ; [ 2 29],[0.9 8.1] ; [ 3.1 27.9],0
a7,1,0.190891,1.710728,[6 3] ; [13 18],[4.275 4.725] ; [14.725 16.275],0
r2,1,0.191355,1.707158,[7 1] ; [19 11],[5.47368421 2.52631579] ; [20.52631579  9.47368421],0
v3,1,0.195945,1.672341,[4 5] ; [ 7 24],[2.475 6.525] ; [ 8.525 22.475],0
n6,1,0.226346,1.463677,[5 3] ; [12 19],[3.48717949 4.51282051] ; [13.51282051 17.48717949],0
r1,1,0.279227,1.170848,[5 4] ; [11 20],[3.6 5.4] ; [12.4 18.6],0
b5,1,0.279227,1.170848,[5 4] ; [11 20],[3.6 5.4] ; [12.4 18.6],0
a4,1,0.345883,0.888502,[2 6] ; [13 17],[3.15789474 4.84210526] ; [11.84210526 18.15789474],0
d1,1,0.368126,0.809981,[5 4] ; [12 19],[3.825 5.175] ; [13.175 17.825],0
s7,1,0.446459,0.579626,[2 6] ; [ 4 25],[1.2972973 6.7027027] ; [ 4.7027027 24.2972973],0
a6,1,0.469654,0.522791,[4 5] ; [18 13],[4.95 4.05] ; [17.05 13.95],0
d2,1,0.479265,0.500535,[3 6] ; [14 16],[3.92307692 5.07692308] ; [13.07692308 16.92307692],0
n5,1,0.511936,0.430108,[6 3] ; [24  7],[6.75 2.25] ; [23.25  7.75],0
v2,1,0.516836,0.420202,[2 7] ; [ 4 26],[1.38461538 7.61538462] ; [ 4.61538462 25.38461538],0
n2,1,0.531168,0.392157,[2 1] ; [8 9],[1.5 1.5] ; [8.5 8.5],0
s3,1,0.600556,0.274158,[1 6] ; [ 7 23],[1.51351351 5.48648649] ; [ 6.48648649 23.51351351],0
s8,1,0.640351,0.218283,[1 8] ; [ 2 29],[0.675 8.325] ; [ 2.325 28.675],0
d4,1,0.642835,0.215054,[6 3] ; [18 13],[5.4 3.6] ; [18.6 12.4],0
n4,1,0.656178,0.1982,[6 3] ; [23  8],[6.525 2.475] ; [22.475  8.525],0
n1,1,0.659528,0.194098,[2 1] ; [9 8],[1.65 1.35] ; [9.35 7.65],0
p1,1,0.671918,0.179367,[2 7] ; [ 5 26],[1.575 7.425] ; [ 5.425 25.575],0
a2,1,0.710531,0.137747,[1 8] ; [ 5 26],[1.35 7.65] ; [ 4.65 26.35],0
d5,1,0.7572,0.095579,[5 4] ; [19 12],[5.4 3.6] ; [18.6 12.4],0
n3,1,0.943209,0.005075,[1 2] ; [ 5 11],[0.94736842 2.05263158] ; [ 5.05263158 10.94736842],0
a5,1,0.969644,0.001448,[5 4] ; [17 14],[4.95 4.05] ; [17.05 13.95],0
