Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000396,12.548988,[120 179] ; [45 26],[133.33783784 165.66216216] ; [31.66216216 39.33783784],1
s2,1,0.003046,8.779703,[214  97] ; [66 11],[224.43298969  86.56701031] ; [55.56701031 21.43298969],0
a8,1,0.005745,7.628722,[ 54 230] ; [ 4 68],[ 46.26966292 237.73033708] ; [11.73033708 60.26966292],0
v2,1,0.011819,6.33782,[191 108] ; [36 39],[181.47860963 117.52139037] ; [45.52139037 29.47860963],0
v3,1,0.012401,6.252637,[149 146] ; [27 51],[139.19571046 155.80428954] ; [36.80428954 41.19571046],0
n4,1,0.013663,6.081185,[261  50] ; [56 22],[253.43701799  57.56298201] ; [63.56298201 14.43701799],0
s6,1,0.014614,5.962463,[256  56] ; [71  5],[262.94845361  49.05154639] ; [64.05154639 11.94845361],0
s3,1,0.021625,5.27574,[222  88] ; [65 12],[229.89664083  80.10335917] ; [57.10335917 19.89664083],0
b3,1,0.032637,4.564732,[103 120] ; [13 32],[ 96.52238806 126.47761194] ; [19.47761194 25.52238806],0
b2,1,0.032637,4.564732,[103 120] ; [13 32],[ 96.52238806 126.47761194] ; [19.47761194 25.52238806],0
p1,1,0.078004,3.106011,[ 27 284] ; [12 66],[ 31.17994859 279.82005141] ; [ 7.82005141 70.17994859],0
n3,1,0.09026,2.869725,[44 25] ; [16  3],[47.04545455 21.95454545] ; [12.95454545  6.04545455],0
u1,1,0.098945,2.722475,[ 65 248] ; [23 55],[ 70.44501279 242.55498721] ; [17.55498721 60.44501279],0
r1,1,0.120255,2.413996,[269  42] ; [62 16],[264.62982005  46.37017995] ; [66.37017995 11.62982005],0
d1,1,0.135542,2.227853,[205 108] ; [58 20],[210.53452685 102.46547315] ; [52.46547315 25.53452685],0
p11,1,0.139844,2.179676,[256  57] ; [58 20],[251.36061381  61.63938619] ; [62.63938619 15.36061381],0
p6,1,0.145691,2.116794,[136 173] ; [41 36],[141.69170984 167.30829016] ; [35.30829016 41.69170984],0
a5,1,0.149027,2.082182,[252  61] ; [57 21],[247.35805627  65.64194373] ; [61.64194373 16.35805627],0
n1,1,0.154336,2.028863,[34 34] ; [ 6 13],[31.26436782 36.73563218] ; [ 8.73563218 10.26436782],0
v1,1,0.156021,2.012379,[191 108] ; [43 35],[185.5862069 113.4137931] ; [48.4137931 29.5862069],0
u4,1,0.161469,1.960416,[ 15 298] ; [ 1 77],[ 12.80818414 300.19181586] ; [ 3.19181586 74.80818414],0
a1,1,0.189564,1.721007,[ 20 293] ; [ 2 76],[ 17.6112532 295.3887468] ; [ 4.3887468 73.6112532],0
n5,1,0.214846,1.538465,[251  60] ; [58 20],[247.04113111  63.95886889] ; [61.95886889 16.04113111],0
n6,1,0.260432,1.26646,[274  37] ; [65 13],[271.02570694  39.97429306] ; [67.97429306 10.02570694],0
p2,1,0.292527,1.107955,[267  45] ; [63 15],[264.  48.] ; [66. 12.],0
a3,1,0.324417,0.971055,[248  64] ; [58 20],[244.8  67.2] ; [61.2 16.8],0
d2,1,0.342788,0.899977,[174 139] ; [48 30],[177.71355499 135.28644501] ; [44.28644501 33.71355499],0
s7,1,0.347987,0.880785,[228  71] ; [61 14],[231.04545455  67.95454545] ; [57.95454545 17.04545455],0
p3,1,0.37127,0.79941,[186 127] ; [42 36],[182.51662404 130.48337596] ; [45.48337596 32.51662404],0
d3,1,0.384243,0.757084,[217  96] ; [58 20],[220.14066496  92.85933504] ; [54.85933504 23.14066496],0
b5,1,0.391439,0.734466,[184 129] ; [50 28],[187.31969309 125.68030691] ; [46.68030691 31.31969309],0
p7,1,0.439377,0.597909,[209  95] ; [55 20],[211.75725594  92.24274406] ; [52.24274406 22.75725594],0
u2,1,0.468717,0.525,[44 20] ; [12  8],[42.66666667 21.33333333] ; [13.33333333  6.66666667],0
a6,1,0.48669,0.483835,[209 103] ; [49 29],[206.4 105.6] ; [51.6 26.4],0
s1,1,0.528857,0.396587,[ 11 296] ; [ 4 74],[ 11.96103896 295.03896104] ; [ 3.03896104 74.96103896],0
p12,1,0.534061,0.386658,[ 36 275] ; [ 7 70],[ 34.46649485 276.53350515] ; [ 8.53350515 68.46649485],0
