Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.17785,[ 6 77] ; [38 41],[22.54320988 60.45679012] ; [21.45679012 57.54320988],1
r1,1,6.4e-05,15.989335,[46 39] ; [68 14],[58.0239521 26.9760479] ; [55.9760479 26.0239521],1
v1,1,0.00018,14.031734,[27 56] ; [50 31],[38.9695122 44.0304878] ; [38.0304878 42.9695122],1
d5,1,0.001684,9.865901,[49 35] ; [67 16],[58.34730539 25.65269461] ; [57.65269461 25.34730539],0
a5,1,0.007217,7.21803,[41 44] ; [57 26],[49.58333333 35.41666667] ; [48.41666667 34.58333333],0
u1,1,0.007394,7.174576,[ 3 82] ; [13 70],[ 8.0952381 76.9047619] ; [ 7.9047619 75.0952381],0
a7,1,0.009078,6.807459,[55 29] ; [69 14],[62.37125749 21.62874251] ; [61.62874251 21.37125749],0
a3,1,0.009142,6.794906,[41 43] ; [57 26],[49.29341317 34.70658683] ; [48.70658683 34.29341317],0
r2,1,0.010651,6.522716,[72 13] ; [79  3],[76.85628743  8.14371257] ; [74.14371257  7.85628743],0
a2,1,0.018922,5.508727,[ 6 79] ; [16 67],[11.13095238 73.86904762] ; [10.86904762 72.13095238],0
p12,1,0.027219,4.876882,[ 1 84] ; [ 7 76],[ 4.04761905 80.95238095] ; [ 3.95238095 79.04761905],0
d1,1,0.030867,4.660341,[30 55] ; [43 40],[36.93452381 48.06547619] ; [36.06547619 46.93452381],0
s6,1,0.044119,4.051991,[44 41] ; [55 27],[50.38922156 34.61077844] ; [48.61077844 33.38922156],0
r3,1,0.048078,3.907265,[75 10] ; [80  3],[78.42261905  6.57738095] ; [76.57738095  6.42261905],0
r4,1,0.05206,3.773827,[65 20] ; [73 10],[69.82142857 15.17857143] ; [68.17857143 14.82142857],0
a8,1,0.062195,3.477862,[ 6 74] ; [ 1 75],[ 3.58974359 76.41025641] ; [ 3.41025641 72.58974359],0
a4,1,0.073774,3.196983,[20 65] ; [30 53],[25.29761905 59.70238095] ; [24.70238095 58.29761905],0
p4,1,0.103776,2.646533,[32 52] ; [42 41],[37.22155689 46.77844311] ; [36.77844311 46.22155689],0
p5,1,0.11402,2.497598,[ 3 81] ; [ 8 75],[ 5.53293413 78.46706587] ; [ 5.46706587 77.53293413],0
v4,1,0.12879,2.30703,[76  8] ; [79  3],[78.43373494  5.56626506] ; [76.56626506  5.43373494],0
p7,1,0.139016,2.188815,[40 39] ; [51 31],[44.65217391 34.34782609] ; [46.34782609 35.65217391],0
b1,1,0.164665,1.930853,[31 54] ; [22 61],[26.81547619 58.18452381] ; [26.18452381 56.81547619],0
p11,1,0.181418,1.785967,[60 25] ; [66 17],[63.75 21.25] ; [62.25 20.75],0
b4,1,0.202755,1.62242,[45 40] ; [52 31],[49.07738095 35.92261905] ; [47.92261905 35.07738095],0
p6,1,0.214929,1.537909,[18 65] ; [25 58],[21.5 61.5] ; [21.5 61.5],0
d4,1,0.23232,1.426601,[62 23] ; [67 16],[65.26785714 19.73214286] ; [63.73214286 19.26785714],0
d3,1,0.238934,1.386871,[54 29] ; [61 22],[57.5 25.5] ; [57.5 25.5],0
n1,1,0.247913,1.335027,[ 9 20] ; [ 5 23],[ 7.12280702 21.87719298] ; [ 6.87719298 21.12280702],0
a6,1,0.314124,1.013258,[51 34] ; [56 27],[54.13690476 30.86309524] ; [52.86309524 30.13690476],0
n6,1,0.331454,0.943207,[56 29] ; [59 22],[58.88554217 26.11445783] ; [56.11445783 24.88554217],0
p3,1,0.35823,0.84409,[28 57] ; [33 50],[30.86309524 54.13690476] ; [30.13690476 52.86309524],0
p1,1,0.370898,0.800653,[ 7 77] ; [ 4 78],[ 5.56626506 78.43373494] ; [ 5.43373494 76.56626506],0
s5,1,0.408412,0.683418,[25 59] ; [29 52],[27.49090909 56.50909091] ; [26.50909091 54.49090909],0
s7,1,0.434396,0.611041,[24 57] ; [29 53],[26.33742331 54.66257669] ; [26.66257669 55.33742331],0
s3,1,0.49025,0.475977,[39 46] ; [42 40],[41.22754491 43.77245509] ; [39.77245509 42.22754491],0
p8,1,0.493321,0.469274,[38 47] ; [41 41],[40.20958084 44.79041916] ; [38.79041916 43.20958084],0
u3,1,0.51333,0.427274,[23 20] ; [16 10],[24.30434783 18.69565217] ; [14.69565217 11.30434783],0
p10,1,0.536431,0.382195,[70 14] ; [72 11],[71.4251497 12.5748503] ; [70.5748503 12.4251497],0
s1,1,0.574246,0.315629,[ 2 83] ; [ 1 82],[ 1.51785714 83.48214286] ; [ 1.48214286 81.51785714],0
n2,1,0.589251,0.291516,[21  8] ; [22  6],[21.87719298  7.12280702] ; [21.12280702  6.87719298],0
s2,1,0.654329,0.200486,[36 49] ; [38 45],[37.44047619 47.55952381] ; [36.55952381 46.44047619],0
b5,1,0.661524,0.191677,[55 30] ; [51 32],[53.63095238 31.36904762] ; [52.36904762 30.63095238],0
p2,1,0.713659,0.134649,[68 16] ; [69 14],[68.91017964 15.08982036] ; [68.08982036 14.91017964],0
a1,1,0.723381,0.125277,[ 4 81] ; [ 3 80],[ 3.54166667 81.45833333] ; [ 3.45833333 79.54166667],0
b3,1,0.750118,0.101432,[12 28] ; [13 26],[12.65822785 27.34177215] ; [12.34177215 26.65822785],0
b2,1,0.750118,0.101432,[12 28] ; [13 26],[12.65822785 27.34177215] ; [12.34177215 26.65822785],0
n5,1,0.776744,0.080409,[32 52] ; [33 49],[32.89156627 51.10843373] ; [32.10843373 49.89156627],0
d2,1,0.7874,0.072732,[25 60] ; [26 57],[25.80357143 59.19642857] ; [25.19642857 57.80357143],0
n3,1,0.851389,0.035099,[19 10] ; [19  9],[19.33333333  9.66666667] ; [18.66666667  9.33333333],0
u2,1,0.873479,0.025358,[24 19] ; [14 12],[23.68115942 19.31884058] ; [14.31884058 11.68115942],0
s8,1,0.91311,0.011906,[28 57] ; [28 55],[28.33333333 56.66666667] ; [27.66666667 55.33333333],0
s4,1,0.931256,0.007442,[20 65] ; [20 63],[20.23809524 64.76190476] ; [19.76190476 63.23809524],0
