Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00039,12.581285,[27  5] ; [21 26],[19.44303797 12.55696203] ; [28.55696203 18.44303797],1
p2,1,0.001809,9.733955,[34  1] ; [33 14],[28.59756098  6.40243902] ; [38.40243902  8.59756098],0
v3,1,0.042989,4.095827,[16 19] ; [10 32],[11.81818182 23.18181818] ; [14.18181818 27.81818182],0
p11,1,0.087568,2.918526,[29  6] ; [31 16],[25.6097561  9.3902439] ; [34.3902439 12.6097561],0
d3,1,0.087568,2.918526,[29  6] ; [31 16],[25.6097561  9.3902439] ; [34.3902439 12.6097561],0
v1,1,0.090796,2.860199,[12 22] ; [24 20],[15.69230769 18.30769231] ; [20.30769231 23.69230769],0
u3,1,0.091174,2.853515,[8 4] ; [13  1],[9.69230769 2.30769231] ; [11.30769231  2.69230769],0
u1,1,0.110943,2.540739,[ 4 31] ; [12 35],[ 6.82926829 28.17073171] ; [ 9.17073171 37.82926829],0
b5,1,0.138599,2.193441,[19 16] ; [33 14],[22.19512195 12.80487805] ; [29.80487805 17.19512195],0
s3,1,0.164676,1.930754,[26  9] ; [28 19],[23.04878049 11.95121951] ; [30.95121951 16.04878049],0
s1,1,0.180298,1.795168,[ 3 32] ; [ 1 46],[ 1.70731707 33.29268293] ; [ 2.29268293 44.70731707],0
s4,1,0.187238,1.739214,[ 6 29] ; [14 33],[ 8.53658537 26.46341463] ; [11.46341463 35.53658537],0
b1,1,0.193554,1.690359,[10 25] ; [20 27],[12.80487805 22.19512195] ; [17.19512195 29.80487805],0
a2,1,0.214033,1.543935,[ 5 30] ; [12 35],[ 7.25609756 27.74390244] ; [ 9.74390244 37.25609756],0
s6,1,0.224089,1.477993,[31  4] ; [36 10],[28.95061728  6.04938272] ; [38.04938272  7.95061728],0
v2,1,0.240719,1.376379,[17 18] ; [26 16],[19.54545455 15.45454545] ; [23.45454545 18.54545455],0
d1,1,0.254914,1.296171,[23 12] ; [25 22],[20.48780488 14.51219512] ; [27.51219512 19.48780488],0
a4,1,0.254914,1.296171,[12 23] ; [22 25],[14.51219512 20.48780488] ; [19.48780488 27.51219512],0
p10,1,0.286239,1.137228,[29  5] ; [34 11],[27.11392405  6.88607595] ; [35.88607595  9.11392405],0
p4,1,0.29269,1.107209,[16 19] ; [27 20],[18.35365854 16.64634146] ; [24.64634146 22.35365854],0
b4,1,0.308916,1.035305,[20 15] ; [32 15],[22.19512195 12.80487805] ; [29.80487805 17.19512195],0
n2,1,0.310557,1.028307,[7 2] ; [8 6],[5.86956522 3.13043478] ; [9.13043478 4.86956522],0
n3,1,0.32179,0.981658,[8 1] ; [10  4],[7.04347826 1.95652174] ; [10.95652174  3.04347826],0
r2,1,0.371233,0.799535,[29  4] ; [44  3],[30.1125  2.8875] ; [42.8875  4.1125],0
b3,1,0.375842,0.784259,[ 7 17] ; [13 19],[ 8.57142857 15.42857143] ; [11.42857143 20.57142857],0
b2,1,0.375842,0.784259,[ 7 17] ; [13 19],[ 8.57142857 15.42857143] ; [11.42857143 20.57142857],0
a5,1,0.417777,0.65656,[26  9] ; [31 16],[24.32926829 10.67073171] ; [32.67073171 14.32926829],0
p6,1,0.489927,0.476686,[13 20] ; [15 32],[11.55 21.45] ; [16.45 30.55],0
u2,1,0.548186,0.360577,[9 3] ; [11  2],[9.6 2.4] ; [10.4  2.6],0
d4,1,0.562664,0.335113,[30  5] ; [38  9],[29.02439024  5.97560976] ; [38.97560976  8.02439024],0
a6,1,0.579598,0.306885,[21 14] ; [31 16],[22.19512195 12.80487805] ; [29.80487805 17.19512195],0
n6,1,0.581785,0.303357,[23 11] ; [29 18],[21.82716049 12.17283951] ; [30.17283951 16.82716049],0
