Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.004473,8.081093,[ 3 25] ; [5 4],[ 6.05405405 21.94594595] ; [1.94594595 7.05405405],0
a2,1,0.024605,5.051493,[ 3 25] ; [4 5],[ 5.2972973 22.7027027] ; [1.7027027 7.2972973],0
p1,1,0.074555,3.179777,[ 1 27] ; [2 7],[ 2.27027027 25.72972973] ; [0.72972973 8.27027027],0
a5,1,0.088483,2.901759,[21  7] ; [4 5],[18.91891892  9.08108108] ; [6.08108108 2.91891892],0
v1,1,0.10247,2.666667,[ 7 20] ; [5 4],[ 9. 18.] ; [3. 6.],0
v2,1,0.102992,2.658588,[10 18] ; [6 3],[12.10810811 15.89189189] ; [3.89189189 5.10810811],0
s7,1,0.195418,1.676291,[ 5 21] ; [3 4],[ 6.3030303 19.6969697] ; [1.6969697 5.3030303],0
d3,1,0.198203,1.655568,[15 13] ; [7 2],[16.64864865 11.35135135] ; [5.35135135 3.64864865],0
n5,1,0.198203,1.655568,[15 13] ; [7 2],[16.64864865 11.35135135] ; [5.35135135 3.64864865],0
r4,1,0.207717,1.587265,[ 9 19] ; [5 4],[10.59459459 17.40540541] ; [3.40540541 5.59459459],0
n6,1,0.248213,1.333333,[12 15] ; [6 3],[13.5 13.5] ; [4.5 4.5],0
b4,1,0.288204,1.127992,[20  8] ; [8 1],[21.18918919  6.81081081] ; [6.81081081 2.18918919],0
b1,1,0.290642,1.116646,[13 15] ; [6 3],[14.37837838 13.62162162] ; [4.62162162 4.37837838],0
d2,1,0.290642,1.116646,[13 15] ; [6 3],[14.37837838 13.62162162] ; [4.62162162 4.37837838],0
a6,1,0.35092,0.870129,[17 11] ; [7 2],[18.16216216  9.83783784] ; [5.83783784 3.16216216],0
n4,1,0.35092,0.870129,[17 11] ; [7 2],[18.16216216  9.83783784] ; [5.83783784 3.16216216],0
s6,1,0.353736,0.86001,[ 9 19] ; [4 4],[10.11111111 17.88888889] ; [2.88888889 5.11111111],0
a4,1,0.376204,0.783069,[ 8 20] ; [4 5],[ 9.08108108 18.91891892] ; [2.91891892 6.08108108],0
p4,1,0.376204,0.783069,[ 8 20] ; [4 5],[ 9.08108108 18.91891892] ; [2.91891892 6.08108108],0
d5,1,0.378594,0.775263,[21  7] ; [8 1],[21.94594595  6.05405405] ; [7.05405405 1.94594595],0
p3,1,0.378594,0.775263,[ 7 21] ; [1 8],[ 6.05405405 21.94594595] ; [1.94594595 7.05405405],0
r1,1,0.382777,0.761765,[14 14] ; [3 6],[12.86486486 15.13513514] ; [4.13513514 4.86486486],0
b5,1,0.382777,0.761765,[14 14] ; [6 3],[15.13513514 12.86486486] ; [4.86486486 4.13513514],0
d1,1,0.391408,0.734564,[11 17] ; [5 4],[12.10810811 15.89189189] ; [3.89189189 5.10810811],0
p7,1,0.451946,0.565767,[10 18] ; [2 7],[ 9.08108108 18.91891892] ; [2.91891892 6.08108108],0
a8,1,0.486339,0.484615,[ 7 21] ; [3 5],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
r3,1,0.504985,0.444444,[21  6] ; [6 3],[20.25  6.75] ; [6.75 2.25],0
r2,1,0.635738,0.224359,[15 11] ; [6 3],[15.6 10.4] ; [5.4 3.6],0
u2,1,0.657619,0.196429,[3 6] ; [1 1],[3.27272727 5.72727273] ; [0.72727273 1.27272727],0
a3,1,0.667436,0.184615,[19  8] ; [7 2],[19.5  7.5] ; [6.5 2.5],0
p10,1,0.719918,0.128571,[12 16] ; [4 4],[12.44444444 15.55555556] ; [3.55555556 4.44444444],0
b2,1,0.726053,0.122767,[ 5 13] ; [1 4],[ 4.69565217 13.30434783] ; [1.30434783 3.69565217],0
b3,1,0.726053,0.122767,[ 5 13] ; [1 4],[ 4.69565217 13.30434783] ; [1.30434783 3.69565217],0
p2,1,0.771756,0.084146,[14 14] ; [4 5],[13.62162162 14.37837838] ; [4.37837838 4.62162162],0
p9,1,0.781745,0.076754,[15 12] ; [4 4],[14.65714286 12.34285714] ; [4.34285714 3.65714286],0
s2,1,0.830324,0.045918,[ 6 22] ; [2 6],[ 6.22222222 21.77777778] ; [1.77777778 6.22222222],0
p8,1,0.886436,0.020396,[ 8 18] ; [3 6],[ 8.17142857 17.82857143] ; [2.82857143 6.17142857],0
p11,1,0.917246,0.010796,[13 15] ; [4 5],[12.86486486 15.13513514] ; [4.13513514 4.86486486],0
s3,1,0.927197,0.008349,[11 17] ; [3 5],[10.88888889 17.11111111] ; [3.11111111 4.88888889],0
d4,1,0.947085,0.004405,[19  9] ; [6 3],[18.91891892  9.08108108] ; [6.08108108 2.91891892],0
p6,1,0.959872,0.002531,[ 6 22] ; [2 7],[ 6.05405405 21.94594595] ; [1.94594595 7.05405405],0
s1,1,0.973394,0.001112,[ 3 25] ; [1 8],[ 3.02702703 24.97297297] ; [0.97297297 8.02702703],0
a1,1,0.973394,0.001112,[ 3 25] ; [1 8],[ 3.02702703 24.97297297] ; [0.97297297 8.02702703],0
