Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.9e-05,16.505032,[64 43] ; [17 45],[51.28402367 55.71597633] ; [29.71597633 32.28402367],1
p6,1,6.6e-05,15.922827,[37 67] ; [ 5 58],[26.15568862 77.84431138] ; [15.84431138 47.15568862],1
p4,1,0.000295,13.099019,[63 44] ; [19 44],[51.61176471 55.38823529] ; [30.38823529 32.61176471],1
p3,1,0.000433,12.385688,[53 54] ; [14 49],[42.17058824 64.82941176] ; [24.82941176 38.17058824],1
a5,1,0.004772,7.963849,[68 39] ; [26 37],[59.16470588 47.83529412] ; [34.83529412 28.16470588],0
s7,1,0.006435,7.424163,[41 62] ; [12 50],[33.08484848 69.91515152] ; [19.91515152 42.08484848],0
n3,1,0.0134,6.115455,[28  5] ; [17 13],[23.57142857  9.42857143] ; [21.42857143  8.57142857],0
p11,1,0.040564,4.194128,[82 25] ; [39 24],[76.15882353 30.84117647] ; [44.84117647 18.15882353],0
a4,1,0.054402,3.700334,[35 72] ; [12 51],[29.58235294 77.41764706] ; [17.41764706 45.58235294],0
p10,1,0.066127,3.376635,[83 24] ; [40 22],[77.87573964 29.12426036] ; [45.12426036 16.87573964],0
b1,1,0.081908,3.026639,[43 64] ; [17 46],[37.76470588 69.23529412] ; [22.23529412 40.76470588],0
d5,1,0.082403,3.016858,[69 37] ; [49 14],[74.01183432 31.98816568] ; [43.98816568 19.01183432],0
d2,1,0.087353,2.922483,[39 68] ; [15 48],[33.98823529 73.01176471] ; [20.01176471 42.98823529],0
a7,1,0.111864,2.527689,[76 30] ; [52 11],[80.28402367 25.71597633] ; [47.71597633 15.28402367],0
r4,1,0.113529,2.504401,[89 18] ; [46 17],[84.97058824 22.02941176] ; [50.02941176 12.97058824],0
a2,1,0.135775,2.225204,[17 90] ; [ 5 58],[13.84705882 93.15294118] ; [ 8.15294118 54.84705882],0
a3,1,0.144056,2.134093,[66 40] ; [32 31],[61.46745562 44.53254438] ; [36.53254438 26.46745562],0
s4,1,0.152303,2.049028,[29 78] ; [11 52],[25.17647059 81.82352941] ; [14.82352941 48.17647059],0
v3,1,0.159897,1.975202,[29 74] ; [11 49],[25.27607362 77.72392638] ; [14.72392638 45.27607362],0
s6,1,0.180829,1.790798,[65 41] ; [32 31],[60.84023669 45.15976331] ; [36.15976331 26.84023669],0
s3,1,0.223261,1.483287,[54 52] ; [26 37],[50.17751479 55.82248521] ; [29.82248521 33.17751479],0
v2,1,0.248341,1.332611,[53 49] ; [26 35],[49.43558282 52.56441718] ; [29.56441718 31.43558282],0
s8,1,0.250905,1.318256,[38 69] ; [17 46],[34.61764706 72.38235294] ; [20.38235294 42.61764706],0
p12,1,0.292341,1.108808,[  5 102] ; [ 1 62],[  3.77647059 103.22352941] ; [ 2.22352941 60.77647059],0
u1,1,0.303579,1.058408,[14 93] ; [ 5 58],[11.95882353 95.04117647] ; [ 7.04117647 55.95882353],0
b5,1,0.323643,0.974167,[66 41] ; [34 29],[62.94117647 44.05882353] ; [37.05882353 25.94117647],0
d1,1,0.3241,0.97233,[46 61] ; [32 31],[49.09411765 57.90588235] ; [28.90588235 34.09411765],0
a6,1,0.339244,0.913288,[67 40] ; [44 19],[69.86470588 37.13529412] ; [41.13529412 21.86470588],0
r1,1,0.352858,0.863151,[78 29] ; [41 21],[75.34319527 31.65680473] ; [43.65680473 18.34319527],0
a8,1,0.358198,0.844203,[ 7 92] ; [ 2 55],[ 5.71153846 93.28846154] ; [ 3.28846154 53.71153846],0
u3,1,0.368019,0.810344,[21 18] ; [20 11],[22.84285714 16.15714286] ; [18.15714286 12.84285714],0
u2,1,0.40454,0.694789,[24 16] ; [15 15],[22.28571429 17.71428571] ; [16.71428571 13.28571429],0
n6,1,0.466162,0.531058,[74 31] ; [41 22],[71.875 33.125] ; [43.125 19.875],0
b4,1,0.475754,0.508579,[62 45] ; [40 23],[64.2 42.8] ; [37.8 25.2],0
v1,1,0.485929,0.485527,[46 58] ; [24 38],[43.85542169 60.14457831] ; [26.14457831 35.85542169],0
s5,1,0.538971,0.37745,[31 73] ; [16 47],[29.26946108 74.73053892] ; [17.73053892 45.26946108],0
v4,1,0.572947,0.317776,[99  6] ; [58  5],[98.125  6.875] ; [58.875  4.125],0
p5,1,0.63378,0.226969,[  7 100] ; [ 3 60],[  6.29411765 100.70588235] ; [ 3.70588235 59.29411765],0
r3,1,0.639114,0.219902,[99  8] ; [57  6],[98.18823529  8.81176471] ; [57.81176471  5.18823529],0
r2,1,0.644167,0.213333,[95 11] ; [55  8],[94.08284024 11.91715976] ; [55.91715976  7.08284024],0
n5,1,0.74008,0.110056,[38 68] ; [21 42],[37.00591716 68.99408284] ; [21.99408284 41.00591716],0
p1,1,0.801404,0.063267,[  6 100] ; [ 3 60],[  5.64497041 100.35502959] ; [ 3.35502959 59.64497041],0
n2,1,0.81409,0.055297,[23 10] ; [21  8],[23.41935484  9.58064516] ; [20.58064516  8.41935484],0
s2,1,0.82549,0.048615,[45 62] ; [25 37],[44.31952663 62.68047337] ; [25.68047337 36.31952663],0
