Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000254,13.382707,[ 88 179] ; [34 24],[100.22769231 166.77230769] ; [21.77230769 36.22769231],1
s2,1,0.000304,13.043016,[ 62 205] ; [27 31],[ 73.11692308 193.88307692] ; [15.88307692 42.11692308],1
p8,1,0.000465,12.252014,[113 152] ; [40 19],[125.13888889 139.86111111] ; [27.86111111 31.13888889],1
p3,1,0.00078,11.288441,[ 98 171] ; [36 24],[109.56231003 159.43768997] ; [24.43768997 35.56231003],1
d2,1,0.000999,10.828738,[111 156] ; [39 21],[122.47706422 144.52293578] ; [27.52293578 32.47706422],1
d1,1,0.001059,10.720727,[131 140] ; [43 17],[142.4592145 128.5407855] ; [31.5407855 28.4592145],0
p6,1,0.00124,10.429323,[ 64 200] ; [27 33],[ 74.14814815 189.85185185] ; [16.85185185 43.14814815],0
s6,1,0.002972,8.824831,[123 142] ; [40 19],[133.31790123 131.68209877] ; [29.68209877 29.31790123],0
p4,1,0.003347,8.608009,[127 141] ; [41 19],[137.26829268 130.73170732] ; [30.73170732 29.26829268],0
r4,1,0.010151,6.608218,[221  50] ; [57  3],[227.60725076  43.39274924] ; [50.39274924  9.60725076],0
d5,1,0.012814,6.194599,[204  67] ; [54  6],[211.2326284  59.7673716] ; [46.7673716 13.2326284],0
p7,1,0.017884,5.607501,[141 124] ; [42 18],[149.21538462 115.78461538] ; [33.78461538 26.21538462],0
s5,1,0.020984,5.328119,[ 51 212] ; [19 38],[ 57.53125 205.46875] ; [12.46875 44.53125],0
p10,1,0.023912,5.101,[199  67] ; [53  7],[205.6196319  60.3803681] ; [46.3803681 13.6196319],0
a5,1,0.02737,4.867296,[177  94] ; [48 12],[184.21450151  86.78549849] ; [40.78549849 19.21450151],0
p2,1,0.045718,3.991943,[200  68] ; [52  8],[205.90243902  62.09756098] ; [46.09756098 13.90243902],0
r1,1,0.046154,3.975961,[189  80] ; [49 10],[195.18902439  73.81097561] ; [42.81097561 16.18902439],0
s4,1,0.068174,3.326439,[ 33 230] ; [13 47],[ 37.45510836 225.54489164] ; [ 8.54489164 51.45510836],0
v1,1,0.068824,3.310854,[131 133] ; [37 22],[137.3126935 126.6873065] ; [30.6873065 28.3126935],0
p11,1,0.071757,3.242356,[206  65] ; [52  8],[211.2326284  59.7673716] ; [46.7673716 13.2326284],0
r3,1,0.088898,2.89421,[234  34] ; [57  3],[237.76829268  30.23170732] ; [53.23170732  6.76829268],0
b2,1,0.091419,2.849204,[48 99] ; [18 20],[52.44324324 94.55675676] ; [13.55675676 24.44324324],0
b3,1,0.091419,2.849204,[48 99] ; [18 20],[52.44324324 94.55675676] ; [13.55675676 24.44324324],0
p1,1,0.129812,2.294748,[ 25 245] ; [ 2 58],[ 22.09090909 247.90909091] ; [ 4.90909091 55.09090909],0
a1,1,0.206186,1.598005,[ 15 256] ; [ 1 59],[ 13.09969789 257.90030211] ; [ 2.90030211 57.09969789],0
p12,1,0.20788,1.586131,[ 12 257] ; [ 5 54],[ 13.94207317 255.05792683] ; [ 3.05792683 55.94207317],0
p9,1,0.211621,1.5603,[206  59] ; [51  9],[209.55384615  55.44615385] ; [47.44615385 12.55384615],0
d4,1,0.216412,1.528005,[200  70] ; [49 11],[203.72727273  66.27272727] ; [45.27272727 14.72727273],0
v3,1,0.231583,1.431114,[ 81 180] ; [22 34],[ 84.8044164 176.1955836] ; [18.1955836 37.8044164],0
b1,1,0.243046,1.362841,[100 171] ; [27 33],[103.97885196 167.02114804] ; [23.02114804 36.97885196],0
v2,1,0.339731,0.911446,[121 134] ; [30 25],[124.20967742 130.79032258] ; [26.79032258 28.20967742],0
n4,1,0.34151,0.904755,[226  45] ; [53  7],[228.42598187  42.57401813] ; [50.57401813  9.42598187],0
n2,1,0.343949,0.895656,[52 18] ; [6 4],[50.75 19.25] ; [7.25 2.75],0
p5,1,0.35321,0.861891,[ 23 245] ; [ 3 57],[ 21.24390244 246.75609756] ; [ 4.75609756 55.24390244],0
r2,1,0.410341,0.677813,[240  27] ; [56  4],[241.68807339  25.31192661] ; [54.31192661  5.68807339],0
b4,1,0.422988,0.641998,[161 110] ; [39 21],[163.74622356 107.25377644] ; [36.25377644 23.74622356],0
u3,1,0.450597,0.569149,[48 57] ; [12 10],[49.60629921 55.39370079] ; [10.39370079 11.60629921],0
u4,1,0.494273,0.46721,[  2 268] ; [ 1 59],[  2.45454545 267.54545455] ; [ 0.54545455 59.45454545],0
v4,1,0.527339,0.399516,[240  30] ; [55  5],[241.36363636  28.63636364] ; [53.63636364  6.36363636],0
a7,1,0.582648,0.301973,[187  83] ; [43 16],[188.75379939  81.24620061] ; [41.24620061 17.75379939],0
a6,1,0.600123,0.274811,[190  81] ; [40 20],[188.3081571  82.6918429] ; [41.6918429 18.3081571],0
a2,1,0.600132,0.274796,[ 55 216] ; [14 46],[ 56.49244713 214.50755287] ; [12.50755287 47.49244713],0
b5,1,0.71451,0.133814,[165 106] ; [35 25],[163.74622356 107.25377644] ; [36.25377644 23.74622356],0
n1,1,0.785314,0.074202,[27 41] ; [4 5],[27.37662338 40.62337662] ; [3.62337662 5.37662338],0
n3,1,0.787897,0.072384,[49 20] ; [6 3],[48.65384615 20.34615385] ; [6.34615385 2.65384615],0
u1,1,0.805689,0.060512,[ 33 238] ; [ 8 52],[ 33.56797583 237.43202417] ; [ 7.43202417 52.56797583],0
a3,1,0.814792,0.054873,[166 103] ; [38 22],[166.79635258 102.20364742] ; [37.20364742 22.79635258],0
a8,1,0.89306,0.018072,[ 33 214] ; [ 8 49],[ 33.3125 213.6875] ; [ 7.6875 49.3125],0
d3,1,0.936044,0.006439,[168 102] ; [37 23],[167.72727273 102.27272727] ; [37.27272727 22.72727273],0
a4,1,0.943747,0.004979,[113 155] ; [25 35],[112.75609756 155.24390244] ; [25.24390244 34.75609756],0
s1,1,0.949299,0.004043,[  5 261] ; [ 1 56],[  4.94117647 261.05882353] ; [ 1.05882353 55.94117647],0
n6,1,0.953286,0.003432,[225  44] ; [50 10],[224.84802432  44.15197568] ; [50.15197568  9.84802432],0
u2,1,0.98796,0.000228,[47 56] ; [10 12],[46.968 56.032] ; [10.032 11.968],0
