Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,90.828117,[244 108] ; [ 39 122],[194.18323587 157.81676413] ; [88.81676413 72.18323587],1
p6,1,0.0,59.655019,[185 165] ; [ 25 130],[145.54455446 204.45544554] ; [64.45544554 90.54455446],1
p8,1,1e-06,24.345948,[230 120] ; [65 89],[204.86111111 145.13888889] ; [90.13888889 63.86111111],1
n5,1,6e-06,20.59386,[297  53] ; [107  52],[277.79960707  72.20039293] ; [126.20039293  32.79960707],1
p5,1,8e-06,20.035991,[ 65 286] ; [  6 154],[ 48.76908023 302.23091977] ; [ 22.23091977 137.76908023],1
d3,1,1.4e-05,18.882424,[275  77] ; [96 65],[254.56530214  97.43469786] ; [116.43469786  44.56530214],1
d1,1,2.6e-05,17.698092,[237 115] ; [77 84],[215.45419103 136.54580897] ; [98.54580897 62.45419103],1
n4,1,6.8e-05,15.861435,[297  54] ; [111  49],[280.25048924  70.74951076] ; [127.74951076  32.25048924],1
p7,1,0.000179,14.04406,[265  83] ; [90 61],[247.5751503 100.4248497] ; [107.4248497  43.5751503],1
d2,1,0.000514,12.063042,[191 160] ; [ 61 100],[172.7578125 178.2421875] ; [79.2421875 81.7578125],1
s7,1,0.001118,10.621232,[221 113] ; [82 79],[204.44848485 129.55151515] ; [98.55151515 62.44848485],0
r4,1,0.006662,7.361799,[331  21] ; [140  21],[323.18128655  28.81871345] ; [147.81871345  13.18128655],0
a5,1,0.009093,6.804454,[278  74] ; [110  51],[266.23001949  85.76998051] ; [121.76998051  39.23001949],0
b1,1,0.011452,6.393781,[139 213] ; [ 45 116],[126.25341131 225.74658869] ; [ 57.74658869 103.25341131],0
s8,1,0.01677,5.720258,[207 143] ; [77 84],[194.52054795 155.47945205] ; [89.47945205 71.52054795],0
p1,1,0.017008,5.695502,[ 38 313] ; [  7 153],[ 30.90998043 320.09001957] ; [ 14.09001957 145.90998043],0
a4,1,0.017029,5.6934,[170 180] ; [ 60 101],[157.53424658 192.46575342] ; [72.46575342 88.53424658],0
s2,1,0.018002,5.595926,[241 109] ; [93 67],[229.21568627 120.78431373] ; [104.78431373  55.21568627],0
u1,1,0.026767,4.905803,[ 80 272] ; [ 23 138],[ 70.67446394 281.32553606] ; [ 32.32553606 128.67446394],0
d4,1,0.030084,4.70451,[307  44] ; [129  32],[298.8984375  52.1015625] ; [137.1015625  23.8984375],0
d5,1,0.039759,4.228152,[304  47] ; [128  33],[296.15625  54.84375] ; [135.84375  25.15625],0
n6,1,0.047598,3.924122,[309  41] ; [130  29],[301.86640472  48.13359528] ; [137.13359528  21.86640472],0
u4,1,0.062244,3.476559,[ 12 340] ; [  1 160],[  8.92007797 343.07992203] ; [  4.07992203 156.92007797],0
v1,1,0.067454,3.343917,[209 137] ; [79 74],[199.69539078 146.30460922] ; [88.30460922 64.69539078],0
a1,1,0.071178,3.255632,[ 22 330] ; [  4 157],[ 17.84015595 334.15984405] ; [  8.15984405 152.84015595],0
p12,1,0.073872,3.194823,[ 40 312] ; [ 10 149],[ 34.44227006 317.55772994] ; [ 15.55772994 143.44227006],0
n2,1,0.076139,3.145453,[46 19] ; [40  7],[49.91071429 15.08928571] ; [36.08928571 10.91071429],0
a2,1,0.092846,2.824316,[ 99 253] ; [ 34 127],[ 91.25925926 260.74074074] ; [ 41.74074074 119.25925926],0
s5,1,0.106472,2.605814,[158 184] ; [60 96],[149.71084337 192.28915663] ; [68.28915663 87.71084337],0
r1,1,0.124967,2.353936,[297  53] ; [127  33],[290.98039216  59.01960784] ; [133.01960784  26.98039216],0
v3,1,0.126635,2.33328,[142 198] ; [ 55 104],[134.22845691 205.77154309] ; [62.77154309 96.22845691],0
p10,1,0.140286,2.174817,[309  39] ; [132  25],[303.8970297  44.1029703] ; [137.1029703  19.8970297],0
v2,1,0.174065,1.847584,[202 141] ; [79 72],[195.10728745 147.89271255] ; [85.89271255 65.10728745],0
b5,1,0.207594,1.588124,[209 143] ; [105  56],[215.45419103 136.54580897] ; [98.54580897 62.45419103],0
