Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000428,12.407455,[ 9 24] ; [9 1],[13.81395349 19.18604651] ; [4.18604651 5.81395349],1
s8,1,0.000527,12.018538,[ 3 30] ; [6 4],[ 6.90697674 26.09302326] ; [2.09302326 7.90697674],1
p2,1,0.002953,8.836068,[12 21] ; [9 1],[16.11627907 16.88372093] ; [4.88372093 5.11627907],0
s3,1,0.003532,8.509941,[ 9 23] ; [8 2],[12.95238095 19.04761905] ; [4.04761905 5.95238095],0
p7,1,0.005259,7.788067,[10 23] ; [8 2],[13.81395349 19.18604651] ; [4.18604651 5.81395349],0
v2,1,0.009235,6.776901,[11 22] ; [8 2],[14.58139535 18.41860465] ; [4.41860465 5.58139535],0
s5,1,0.011648,6.363636,[ 5 28] ; [5 4],[ 7.85714286 25.14285714] ; [2.14285714 6.85714286],0
s2,1,0.011722,6.3525,[ 6 26] ; [6 4],[ 9.14285714 22.85714286] ; [2.85714286 7.14285714],0
p4,1,0.015368,5.873834,[12 21] ; [8 2],[15.34883721 17.65116279] ; [4.65116279 5.34883721],0
p10,1,0.029727,4.725,[13 19] ; [8 2],[16. 16.] ; [5. 5.],0
p9,1,0.030476,4.682266,[16 15] ; [9 1],[18.90243902 12.09756098] ; [6.09756098 3.90243902],0
r4,1,0.075405,3.16125,[ 7 26] ; [5 5],[ 9.20930233 23.79069767] ; [2.79069767 7.20930233],0
v1,1,0.102228,2.670433,[10 22] ; [6 4],[12.19047619 19.80952381] ; [3.80952381 6.19047619],0
b1,1,0.109698,2.558572,[17 16] ; [8 2],[19.18604651 13.81395349] ; [5.81395349 4.18604651],0
s7,1,0.122325,2.387291,[ 8 21] ; [5 4],[ 9.92105263 19.07894737] ; [3.07894737 5.92105263],0
b5,1,0.126448,2.335583,[14 19] ; [7 3],[16.11627907 16.88372093] ; [4.88372093 5.11627907],0
n5,1,0.198726,1.651712,[19 14] ; [8 2],[20.72093023 12.27906977] ; [6.27906977 3.72093023],0
r2,1,0.200679,1.637427,[14 16] ; [7 3],[15.75 14.25] ; [5.25 4.75],0
a6,1,0.232099,1.427951,[16 17] ; [7 3],[17.65116279 15.34883721] ; [5.34883721 4.65116279],0
d4,1,0.232915,1.422968,[26  7] ; [6 4],[24.55813953  8.44186047] ; [7.44186047 2.55813953],0
a2,1,0.29049,1.117348,[ 5 28] ; [3 7],[ 6.13953488 26.86046512] ; [1.86046512 8.13953488],0
n6,1,0.308301,1.037938,[16 15] ; [7 3],[17.3902439 13.6097561] ; [5.6097561 4.3902439],0
u2,1,0.310494,1.028571,[3 6] ; [2 1],[3.75 5.25] ; [1.25 1.75],0
p8,1,0.359397,0.84,[ 8 24] ; [4 6],[ 9.14285714 22.85714286] ; [2.85714286 7.14285714],0
d3,1,0.420176,0.649823,[18 15] ; [4 6],[16.88372093 16.11627907] ; [5.11627907 4.88372093],0
n4,1,0.421246,0.646838,[22 11] ; [8 2],[23.02325581  9.97674419] ; [6.97674419 3.02325581],0
v3,1,0.449177,0.572727,[ 7 26] ; [3 6],[ 7.85714286 25.14285714] ; [2.14285714 6.85714286],0
b3,1,0.50482,0.444789,[ 7 15] ; [4 5],[ 7.80645161 14.19354839] ; [3.19354839 5.80645161],0
b2,1,0.50482,0.444789,[ 7 15] ; [4 5],[ 7.80645161 14.19354839] ; [3.19354839 5.80645161],0
p11,1,0.52336,0.407267,[16 17] ; [6 4],[16.88372093 16.11627907] ; [5.11627907 4.88372093],0
s4,1,0.528758,0.396779,[ 4 29] ; [2 8],[ 4.60465116 28.39534884] ; [1.39534884 8.60465116],0
a7,1,0.551457,0.354714,[20 13] ; [5 5],[19.18604651 13.81395349] ; [5.81395349 4.18604651],0
u1,1,0.668374,0.18351,[ 2 31] ; [1 9],[ 2.30232558 30.69767442] ; [0.69767442 9.30232558],0
b4,1,0.698384,0.150159,[22 11] ; [6 4],[21.48837209 11.51162791] ; [6.51162791 3.48837209],0
d2,1,0.703004,0.145366,[17 15] ; [6 4],[17.52380952 14.47619048] ; [5.47619048 4.52380952],0
a4,1,0.728886,0.120137,[14 18] ; [5 5],[14.47619048 17.52380952] ; [4.52380952 5.47619048],0
a3,1,0.753596,0.098534,[24  8] ; [7 3],[23.61904762  8.38095238] ; [7.38095238 2.61904762],0
d5,1,0.780863,0.077392,[25  8] ; [8 2],[25.3255814  7.6744186] ; [7.6744186 2.3255814],0
d1,1,0.800687,0.063735,[15 18] ; [5 5],[15.34883721 17.65116279] ; [4.65116279 5.34883721],0
p1,1,0.854551,0.033604,[ 4 29] ; [1 9],[ 3.8372093 29.1627907] ; [1.1627907 8.8372093],0
r1,1,0.93308,0.007051,[16 17] ; [5 5],[16.11627907 16.88372093] ; [4.88372093 5.11627907],0
n1,1,0.937193,0.006209,[8 9] ; [1 1],[8.05263158 8.94736842] ; [0.94736842 1.05263158],0
p5,1,0.953135,0.003454,[ 3 29] ; [1 9],[ 3.04761905 28.95238095] ; [0.95238095 9.04761905],0
a8,1,1.0,0.0,[ 6 24] ; [2 8],[ 6. 24.] ; [2. 8.],0
