Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,81.000449,[205  45] ; [38 74],[167.81767956  82.18232044] ; [75.18232044 36.81767956],1
d3,1,0.0,47.856543,[206  45] ; [52 60],[178.39669421  72.60330579] ; [79.60330579 32.39669421],1
a2,1,1e-06,24.088618,[ 96 156] ; [14 98],[ 76.15384615 175.84615385] ; [33.84615385 78.15384615],1
u1,1,6e-06,20.455363,[ 81 171] ; [ 11 101],[ 63.69230769 188.30769231] ; [28.30769231 83.69230769],1
b5,1,1e-05,19.511607,[174  78] ; [50 62],[155.07692308  96.92307692] ; [68.92307692 43.07692308],1
r4,1,0.000241,13.481481,[235  17] ; [90 22],[225.  27.] ; [100.  12.],1
d1,1,0.000666,11.580704,[171  81] ; [55 57],[156.46153846  95.53846154] ; [69.53846154 42.46153846],1
b1,1,0.005,7.879313,[ 91 161] ; [58 54],[103.15384615 148.84615385] ; [45.84615385 66.15384615],0
b4,1,0.007084,7.251562,[153  99] ; [51 61],[141.23076923 110.76923077] ; [62.76923077 49.23076923],0
r1,1,0.008452,6.935101,[214  36] ; [83 29],[205.11049724  44.88950276] ; [91.88950276 20.11049724],0
r2,1,0.012052,6.30316,[242   6] ; [101   9],[237.60893855  10.39106145] ; [105.39106145   4.60893855],0
v2,1,0.013854,6.056715,[161  86] ; [56 53],[150.55898876  96.44101124] ; [66.44101124 42.55898876],0
v4,1,0.022461,5.209725,[243   7] ; [101   9],[238.88888889  11.11111111] ; [105.11111111   4.88888889],0
b3,1,0.070891,3.262261,[ 61 107] ; [40 43],[ 67.60159363 100.39840637] ; [33.39840637 49.60159363],0
b2,1,0.070891,3.262261,[ 61 107] ; [40 43],[ 67.60159363 100.39840637] ; [33.39840637 49.60159363],0
d4,1,0.083961,2.986502,[217  34] ; [88 23],[211.47790055  39.52209945] ; [93.52209945 17.47790055],0
n1,1,0.085662,2.954064,[19 29] ; [20 14],[22.82926829 25.17073171] ; [16.17073171 17.82926829],0
n4,1,0.087734,2.915463,[198  53] ; [96 15],[203.85082873  47.14917127] ; [90.14917127 20.85082873],0
n5,1,0.139516,2.183289,[189  60] ; [92 19],[194.35833333  54.64166667] ; [86.64166667 24.35833333],0
a8,1,0.200795,1.636585,[ 43 176] ; [15 93],[ 38.8440367 180.1559633] ; [19.1559633 88.8440367],0
a3,1,0.208139,1.584321,[198  52] ; [95 17],[202.3480663  47.6519337] ; [90.6519337 21.3480663],0
s4,1,0.214971,1.537632,[ 55 196] ; [31 80],[ 59.62983425 191.37016575] ; [26.37016575 84.62983425],0
d2,1,0.217627,1.519953,[143 108] ; [56 56],[137.60055096 113.39944904] ; [61.39944904 50.60055096],0
s8,1,0.224901,1.47282,[160  90] ; [79 33],[165.05524862  84.94475138] ; [73.94475138 38.05524862],0
u3,1,0.229539,1.443718,[40 14] ; [10  7],[38.02816901 15.97183099] ; [11.97183099  5.02816901],0
p2,1,0.263615,1.249674,[216  36] ; [90 21],[212.42975207  39.57024793] ; [93.57024793 17.42975207],0
p1,1,0.294009,1.101173,[ 15 236] ; [ 10 101],[ 17.33425414 233.66574586] ; [  7.66574586 103.33425414],0
p3,1,0.294462,1.099106,[124 127] ; [62 50],[128.61157025 122.38842975] ; [57.38842975 54.61157025],0
p4,1,0.300656,1.071281,[160  91] ; [65 47],[155.5785124  95.4214876] ; [69.4214876 42.5785124],0
d5,1,0.315585,1.007155,[212  39] ; [89 22],[208.70441989  42.29558011] ; [92.29558011 18.70441989],0
p11,1,0.338174,0.91734,[191  61] ; [90 22],[194.53846154  57.46153846] ; [86.46153846 25.53846154],0
r3,1,0.438099,0.601257,[241   9] ; [106   6],[239.64088398  10.35911602] ; [107.35911602   4.64088398],0
s6,1,0.451124,0.567826,[207  42] ; [87 22],[204.48603352  44.51396648] ; [89.51396648 19.48603352],0
u4,1,0.454331,0.559824,[  8 244] ; [  2 110],[  6.92307692 245.07692308] ; [  3.07692308 108.92307692],0
n6,1,0.507772,0.438656,[217  32] ; [93 17],[215.01392758  33.98607242] ; [94.98607242 15.01392758],0
a5,1,0.521066,0.411783,[201  51] ; [86 26],[198.69230769  53.30769231] ; [88.30769231 23.69230769],0
p9,1,0.54372,0.368688,[218  30] ; [95 16],[216.22284123  31.77715877] ; [96.77715877 14.22284123],0
u2,1,0.592247,0.28685,[33 19] ; [12  5],[33.91304348 18.08695652] ; [11.08695652  5.91304348],0
