Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000159,14.25914,[ 78 249] ; [27 29],[ 89.64751958 237.35248042] ; [15.35248042 40.64751958],1
s2,1,0.000202,13.812237,[138 195] ; [41 20],[151.28680203 181.71319797] ; [27.71319797 33.28680203],1
n4,1,0.000314,12.987212,[244  93] ; [30 31],[232.00502513 104.99497487] ; [41.99497487 19.00502513],1
s6,1,0.000753,11.352554,[187 145] ; [47 12],[198.69053708 133.30946292] ; [35.30946292 23.69053708],1
s3,1,0.014161,6.017906,[159 169] ; [40 21],[167.79434447 160.20565553] ; [31.20565553 29.79434447],0
s8,1,0.016073,5.794875,[111 224] ; [30 31],[119.28030303 215.71969697] ; [21.71969697 39.28030303],0
d3,1,0.018753,5.524362,[245  92] ; [53  8],[252.32663317  84.67336683] ; [45.67336683 15.32663317],0
s7,1,0.03991,4.221725,[122 203] ; [31 29],[129.15584416 195.84415584] ; [23.84415584 36.15584416],0
p9,1,0.049504,3.858189,[252  78] ; [51  7],[257.70618557  72.29381443] ; [45.29381443 12.70618557],0
r1,1,0.059796,3.543025,[267  68] ; [42 19],[261.40151515  73.59848485] ; [47.59848485 13.40151515],0
v3,1,0.083525,2.994941,[114 209] ; [14 45],[108.23036649 214.76963351] ; [19.76963351 39.23036649],0
v4,1,0.085059,2.965476,[300  34] ; [59  2],[303.55949367  30.44050633] ; [55.44050633  5.55949367],0
p11,1,0.088278,2.905495,[251  86] ; [39 22],[245.55276382  91.44723618] ; [44.44723618 16.55276382],0
p10,1,0.120782,2.407152,[240  95] ; [48 11],[244.87309645  90.12690355] ; [43.12690355 15.87309645],0
a8,1,0.137445,2.206333,[ 47 267] ; [ 4 50],[ 43.51630435 270.48369565] ; [ 7.48369565 46.51630435],0
b1,1,0.143309,2.142061,[121 216] ; [16 45],[116.00251256 220.99748744] ; [20.99748744 40.00251256],0
n5,1,0.178135,1.813119,[226 107] ; [36 25],[221.43654822 111.56345178] ; [40.56345178 20.43654822],0
a7,1,0.228998,1.447074,[246  91] ; [49 12],[249.78643216  87.21356784] ; [45.21356784 15.78643216],0
a1,1,0.238919,1.386958,[ 17 320] ; [ 1 60],[ 15.24120603 321.75879397] ; [ 2.75879397 58.24120603],0
r3,1,0.243607,1.359596,[316  20] ; [54  6],[313.93939394  22.06060606] ; [56.06060606  3.93939394],0
p12,1,0.243739,1.35884,[ 17 318] ; [ 1 59],[ 15.26582278 319.73417722] ; [ 2.73417722 57.26582278],0
v1,1,0.251723,1.313716,[152 176] ; [23 37],[147.93814433 180.06185567] ; [27.06185567 32.93814433],0
a6,1,0.265345,1.240653,[229 108] ; [37 24],[225.23115578 111.76884422] ; [40.76884422 20.23115578],0
r2,1,0.28039,1.1652,[299  31] ; [56  3],[301.15681234  28.84318766] ; [53.84318766  5.15681234],0
n3,1,0.285441,1.141,[62 40] ; [14  5],[64.0661157 37.9338843] ; [11.9338843  7.0661157],0
a5,1,0.296006,1.092103,[238  99] ; [39 22],[234.54522613 102.45477387] ; [42.45477387 18.54522613],0
a2,1,0.303979,1.056657,[ 75 262] ; [10 51],[ 71.97236181 265.02763819] ; [13.02763819 47.97236181],0
a4,1,0.348491,0.878943,[154 182] ; [24 37],[150.64987406 185.35012594] ; [27.35012594 33.64987406],0
b5,1,0.351305,0.868737,[211 126] ; [42 19],[214.22361809 122.77638191] ; [38.77638191 22.22361809],0
u3,1,0.374555,0.788497,[52 44] ; [13  7],[53.79310345 42.20689655] ; [11.20689655  8.79310345],0
d2,1,0.397618,0.715519,[168 167] ; [27 34],[164.96212121 170.03787879] ; [30.03787879 30.96212121],0
p8,1,0.412008,0.672998,[124 209] ; [18 39],[121.24615385 211.75384615] ; [20.75384615 36.24615385],0
b3,1,0.418694,0.653978,[ 76 126] ; [ 9 21],[ 74.00862069 127.99137931] ; [10.99137931 19.00862069],0
b2,1,0.418694,0.653978,[ 76 126] ; [ 9 21],[ 74.00862069 127.99137931] ; [10.99137931 19.00862069],0
p7,1,0.437521,0.602776,[158 168] ; [24 32],[155.31937173 170.68062827] ; [26.68062827 29.31937173],0
p2,1,0.458483,0.549595,[252  84] ; [43 18],[249.67254408  86.32745592] ; [45.32745592 15.67254408],0
n1,1,0.479386,0.500261,[35 66] ; [ 5 14],[33.66666667 67.33333333] ; [ 6.33333333 12.66666667],0
p5,1,0.492044,0.472052,[ 18 317] ; [ 2 59],[ 16.91919192 318.08080808] ; [ 3.08080808 57.91919192],0
s1,1,0.493649,0.468564,[ 11 320] ; [ 1 59],[ 10.15856777 320.84143223] ; [ 1.84143223 58.15856777],0
