Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.004581,8.037772,[2 7] ; [ 11 306],[0.35889571 8.64110429] ; [ 12.64110429 304.35889571],0
p4,1,0.022429,5.212215,[5 3] ; [ 83 234],[2.16615385 5.83384615] ; [ 85.83384615 231.16615385],0
d2,1,0.042148,4.129234,[7 2] ; [137 177],[4.0123839 4.9876161] ; [139.9876161 174.0123839],0
d3,1,0.117116,2.455476,[8 1] ; [200 115],[5.77777778 3.22222222] ; [202.22222222 112.77777778],0
p6,1,0.127155,2.326902,[3 5] ; [ 53 262],[1.3869969 6.6130031] ; [ 54.6130031 260.3869969],0
n5,1,0.127736,2.319805,[8 1] ; [202 112],[5.85139319 3.14860681] ; [204.14860681 109.85139319],0
n4,1,0.153092,2.041168,[8 1] ; [209 107],[6.00923077 2.99076923] ; [210.99076923 105.00923077],0
b2,1,0.180201,1.795966,[1 7] ; [ 65 118],[2.76439791 5.23560209] ; [ 63.23560209 119.76439791],0
b3,1,0.180201,1.795966,[1 7] ; [ 65 118],[2.76439791 5.23560209] ; [ 63.23560209 119.76439791],0
p9,1,0.195811,1.673343,[8 1] ; [213  97],[6.23510972 2.76489028] ; [214.76489028  95.23510972],0
b1,1,0.209462,1.575139,[5 4] ; [112 206],[3.22018349 5.77981651] ; [113.77981651 204.22018349],0
d5,1,0.25471,1.297285,[5 4] ; [230  86],[6.50769231 2.49230769] ; [228.49230769  87.50769231],0
v1,1,0.274787,1.192695,[5 4] ; [117 194],[3.43125 5.56875] ; [118.56875 192.43125],0
s1,1,0.277259,1.180477,[1 8] ; [ 12 299],[0.365625 8.634375] ; [ 12.634375 298.365625],0
s8,1,0.305572,1.049719,[4 5] ; [ 91 226],[2.62269939 6.37730061] ; [ 92.37730061 224.62269939],0
p7,1,0.321491,0.98287,[4 4] ; [103 207],[2.6918239 5.3081761] ; [104.3081761 205.6918239],0
b4,1,0.326015,0.96466,[4 5] ; [193 125],[5.42201835 3.57798165] ; [191.57798165 126.42201835],0
d4,1,0.375362,0.785836,[8 1] ; [240  75],[6.88888889 2.11111111] ; [241.11111111  73.88888889],0
s6,1,0.407698,0.685504,[6 3] ; [166 149],[4.77777778 4.22222222] ; [167.22222222 147.77777778],0
a4,1,0.431696,0.618257,[5 4] ; [134 182],[3.84923077 5.15076923] ; [135.15076923 180.84923077],0
v4,1,0.44838,0.574745,[7 2] ; [271  42],[7.77018634 1.22981366] ; [270.22981366  42.77018634],0
s5,1,0.492262,0.471578,[3 6] ; [ 72 235],[2.13607595 6.86392405] ; [ 72.86392405 234.13607595],0
p2,1,0.50464,0.445165,[6 2] ; [202 116],[5.10429448 2.89570552] ; [202.89570552 115.10429448],0
u3,1,0.507993,0.438199,[1 2] ; [59 53],[1.56521739 1.43478261] ; [58.43478261 53.56521739],0
s7,1,0.543762,0.368612,[4 5] ; [105 198],[3.14423077 5.85576923] ; [105.85576923 197.14423077],0
a6,1,0.559395,0.340753,[5 4] ; [206 111],[5.82515337 3.17484663] ; [205.17484663 111.82515337],0
p11,1,0.596464,0.280363,[5 4] ; [204 114],[5.75229358 3.24770642] ; [203.24770642 114.75229358],0
n1,1,0.633578,0.22724,[1 1] ; [41 80],[0.68292683 1.31707317] ; [41.31707317 79.68292683],0
s4,1,0.637221,0.222395,[1 8] ; [ 54 262],[1.52307692 7.47692308] ; [ 53.47692308 262.52307692],0
r1,1,0.666933,0.185211,[7 2] ; [225  91],[6.42461538 2.57538462] ; [225.57538462  90.42461538],0
d1,1,0.673093,0.178005,[5 4] ; [154 164],[4.37614679 4.62385321] ; [154.62385321 163.37614679],0
b5,1,0.682499,0.167326,[5 4] ; [198 120],[5.58715596 3.41284404] ; [197.41284404 120.58715596],0
s3,1,0.692947,0.155914,[5 4] ; [153 160],[4.41614907 4.58385093] ; [153.58385093 159.41614907],0
v3,1,0.701969,0.146432,[3 6] ; [ 84 221],[2.49363057 6.50636943] ; [ 84.50636943 220.49363057],0
a8,1,0.75794,0.094979,[1 5] ; [ 37 260],[0.75247525 5.24752475] ; [ 37.24752475 259.75247525],0
n6,1,0.765906,0.088646,[7 2] ; [231  84],[6.61111111 2.38888889] ; [231.38888889  83.61111111],0
a5,1,0.77364,0.082723,[6 3] ; [197 121],[5.58715596 3.41284404] ; [197.41284404 120.58715596],0
s2,1,0.818604,0.052597,[4 5] ; [128 187],[3.66666667 5.33333333] ; [128.33333333 186.66666667],0
r4,1,0.890517,0.018947,[7 2] ; [241  77],[6.82568807 2.17431193] ; [241.17431193  76.82568807],0
n3,1,0.905756,0.014017,[2 1] ; [76 44],[1.90243902 1.09756098] ; [76.09756098 43.90243902],0
a7,1,0.906079,0.013921,[6 3] ; [204 111],[5.83333333 3.16666667] ; [204.16666667 110.83333333],0
r3,1,0.906409,0.013823,[8 1] ; [275  39],[7.88544892 1.11455108] ; [275.11455108  38.88544892],0
a3,1,0.911488,0.012357,[6 3] ; [205 111],[5.84307692 3.15692308] ; [205.15692308 110.84307692],0
a2,1,0.914808,0.011444,[2 7] ; [ 66 252],[1.87155963 7.12844037] ; [ 66.12844037 251.87155963],0
v2,1,0.925234,0.008806,[4 5] ; [139 163],[4.13826367 4.86173633] ; [138.86173633 163.13826367],0
r2,1,0.940006,0.005664,[8 1] ; [273  37],[7.92789969 1.07210031] ; [273.07210031  36.92789969],0
n2,1,0.968598,0.00155,[2 1] ; [80 42],[1.968 1.032] ; [80.032 41.968],0
