Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.940083,[115  13] ; [27 34],[96.16931217 31.83068783] ; [45.83068783 15.16931217],1
a2,1,0.199436,1.646499,[ 19 109] ; [ 5 56],[ 16.25396825 111.74603175] ; [ 7.74603175 53.25396825],0
p9,1,0.203475,1.617254,[94 32] ; [38 20],[90.39130435 35.60869565] ; [41.60869565 16.39130435],0
p8,1,0.208025,1.585121,[49 79] ; [17 42],[45.17647059 82.82352941] ; [20.82352941 38.17647059],0
s5,1,0.251755,1.313539,[34 90] ; [12 49],[30.83243243 93.16756757] ; [15.16756757 45.83243243],0
p4,1,0.273473,1.199243,[50 77] ; [19 42],[46.61170213 80.38829787] ; [22.38829787 38.61170213],0
n5,1,0.287691,1.130394,[40 87] ; [24 37],[43.23404255 83.76595745] ; [20.76595745 40.23404255],0
n1,1,0.300195,1.073327,[12 37] ; [ 3 19],[10.35211268 38.64788732] ; [ 4.64788732 17.35211268],0
s3,1,0.339251,0.913258,[61 65] ; [25 36],[57.94652406 68.05347594] ; [28.05347594 32.94652406],0
a8,1,0.368721,0.807972,[  5 111] ; [ 1 58],[  3.97714286 112.02285714] ; [ 2.02285714 56.97714286],0
s7,1,0.383919,0.758115,[34 85] ; [13 45],[31.59887006 87.40112994] ; [15.40112994 42.59887006],0
s4,1,0.419651,0.651292,[ 23 105] ; [14 47],[ 25.05820106 102.94179894] ; [11.94179894 49.05820106],0
b5,1,0.492438,0.471194,[76 52] ; [33 28],[73.82010582 54.17989418] ; [35.17989418 25.82010582],0
p1,1,0.533766,0.387217,[  4 123] ; [ 3 57],[  4.7540107 122.2459893] ; [ 2.2459893 57.7540107],0
s1,1,0.541699,0.372399,[  4 124] ; [ 3 58],[  4.74074074 123.25925926] ; [ 2.25925926 58.74074074],0
u4,1,0.589877,0.290536,[  1 127] ; [ 1 60],[  1.35449735 126.64550265] ; [ 0.64550265 60.35449735],0
n2,1,0.761148,0.0924,[31 17] ; [14  9],[30.42253521 17.57746479] ; [14.57746479  8.42253521],0
d2,1,0.819697,0.051954,[44 84] ; [22 39],[44.6984127 83.3015873] ; [21.3015873 39.6984127],0
n6,1,0.839088,0.041234,[82 46] ; [40 21],[82.62433862 45.37566138] ; [39.37566138 21.62433862],0
p3,1,0.849965,0.035783,[34 94] ; [17 44],[34.53968254 93.46031746] ; [16.46031746 44.53968254],0
p5,1,0.855199,0.033302,[  5 122] ; [ 2 57],[  4.77956989 122.22043011] ; [ 2.22043011 56.77956989],0
s2,1,0.900129,0.01575,[47 80] ; [22 39],[46.61170213 80.38829787] ; [22.38829787 38.61170213],0
b3,1,0.968447,0.001565,[15 44] ; [ 8 23],[15.07777778 43.92222222] ; [ 7.92222222 23.07777778],0
b2,1,0.968447,0.001565,[15 44] ; [ 8 23],[15.07777778 43.92222222] ; [ 7.92222222 23.07777778],0
