Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,148.123084,[281   3] ; [28 32],[255.10465116  28.89534884] ; [53.89534884  6.10465116],1
v4,1,0.0,101.147104,[272  11] ; [31 31],[248.54782609  34.45217391] ; [54.45217391  7.54782609],1
r2,1,0.0,87.154492,[277   6] ; [35 23],[258.93255132  24.06744868] ; [53.06744868  4.93255132],1
r1,1,0.0,77.671124,[240  43] ; [20 43],[212.65895954  70.34104046] ; [47.34104046 15.65895954],1
p11,1,0.0,25.383092,[217  67] ; [28 35],[200.51873199  83.48126801] ; [44.48126801 18.51873199],1
n6,1,2e-06,22.874394,[243  41] ; [36 25],[229.66956522  54.33043478] ; [49.33043478 11.66956522],1
a7,1,2e-06,22.779837,[208  76] ; [26 36],[192.06936416  91.93063584] ; [41.93063584 20.06936416],1
p10,1,2e-06,22.717788,[217  65] ; [29 33],[201.6627907  80.3372093] ; [44.3372093 17.6627907],1
s6,1,4.1e-05,16.818135,[190  92] ; [25 38],[175.73913043 106.26086957] ; [39.26086957 23.73913043],1
p9,1,8.8e-05,15.371081,[224  59] ; [33 27],[212.04373178  70.95626822] ; [44.95626822 15.04373178],1
u3,1,0.000114,14.895783,[47 29] ; [ 4 20],[38.76 37.24] ; [12.24 11.76],1
p4,1,0.000212,13.720383,[140 143] ; [15 48],[126.77745665 156.22254335] ; [28.22254335 34.77745665],1
p2,1,0.000278,13.214985,[211  73] ; [31 30],[199.2115942  84.7884058] ; [42.7884058 18.2115942],1
a1,1,0.000302,13.058635,[ 11 273] ; [10 53],[ 17.18731988 266.81268012] ; [ 3.81268012 59.18731988],1
s8,1,0.000421,12.435629,[122 162] ; [12 51],[109.67146974 174.32853026] ; [24.32853026 38.67146974],1
d4,1,0.001769,9.775158,[233  50] ; [40 22],[223.93913043  59.06086957] ; [49.06086957 12.93913043],0
d3,1,0.00297,8.826092,[195  88] ; [31 32],[184.84971098  98.15028902] ; [41.15028902 21.84971098],0
a2,1,0.003,8.807507,[ 83 201] ; [ 7 56],[ 73.65994236 210.34005764] ; [16.34005764 46.65994236],0
a6,1,0.003484,8.534708,[202  81] ; [33 30],[192.21098266  90.78901734] ; [42.78901734 20.21098266],0
s2,1,0.004024,8.273141,[145 135] ; [20 43],[134.69387755 145.30612245] ; [30.30612245 32.69387755],0
s3,1,0.004783,7.959851,[163 116] ; [24 38],[153. 126.] ; [34. 28.],0
