Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,51.628898,[ 32 216] ; [31 24],[ 51.56435644 196.43564356] ; [11.43564356 43.56435644],1
v3,1,0.0,31.303049,[ 67 188] ; [36 19],[ 84.72580645 170.27419355] ; [18.27419355 36.72580645],1
s2,1,4.6e-05,16.618461,[ 35 231] ; [20 36],[ 45.43478261 220.56521739] ; [ 9.56521739 46.43478261],1
p3,1,5e-05,16.436159,[ 84 179] ; [35 23],[ 97.49844237 165.50155763] ; [21.50155763 36.49844237],1
a3,1,0.000158,14.276955,[164 100] ; [51  7],[176.27329193  87.72670807] ; [38.72670807 19.27329193],1
v2,1,0.000371,12.672873,[112 142] ; [40 17],[124.1414791 129.8585209] ; [27.8585209 29.1414791],1
p4,1,0.001055,10.728973,[101 161] ; [36 22],[112.16875 149.83125] ; [24.83125 33.16875],0
p6,1,0.00217,9.399462,[ 51 208] ; [22 35],[ 59.83227848 199.16772152] ; [13.16772152 43.83227848],0
p8,1,0.002567,9.092537,[101 160] ; [35 23],[111.27272727 149.72727273] ; [24.72727273 33.27272727],0
v1,1,0.003204,8.687364,[ 98 163] ; [34 24],[108. 153.] ; [24. 34.],0
n6,1,0.003407,8.575646,[182  82] ; [51  7],[191.0310559  72.9689441] ; [41.9689441 16.0310559],0
p7,1,0.004333,8.138909,[126 135] ; [40 18],[135.81818182 125.18181818] ; [30.18181818 27.81818182],0
r4,1,0.00463,8.018677,[192  75] ; [52  6],[200.45538462  66.54461538] ; [43.54461538 14.45538462],0
p2,1,0.005668,7.652972,[179  84] ; [50  8],[187.62305296  75.37694704] ; [41.37694704 16.62305296],0
d1,1,0.006587,7.382166,[127 140] ; [39 19],[136.37538462 130.62461538] ; [29.62461538 28.37538462],0
p11,1,0.006786,7.328794,[183  84] ; [50  8],[191.41846154  75.58153846] ; [41.58153846 16.41846154],0
p9,1,0.007381,7.177759,[172  88] ; [48  9],[180.44164038  79.55835962] ; [39.55835962 17.44164038],0
p10,1,0.007782,7.082855,[163  99] ; [46 11],[171.65517241  90.34482759] ; [37.34482759 19.65517241],0
a5,1,0.008509,6.923069,[163 104] ; [46 12],[171.70153846  95.29846154] ; [37.29846154 20.70153846],0
s3,1,0.009935,6.646455,[ 60 204] ; [22 34],[ 67.65 196.35] ; [14.35 41.65],0
b2,1,0.012233,6.276851,[54 93] ; [26 19],[61.25 85.75] ; [18.75 26.25],0
b3,1,0.012233,6.276851,[54 93] ; [26 19],[61.25 85.75] ; [18.75 26.25],0
n4,1,0.013184,6.144228,[176  90] ; [48 10],[183.90123457  82.09876543] ; [40.09876543 17.90123457],0
p5,1,0.013956,6.04366,[ 11 253] ; [ 7 49],[ 14.85 249.15] ; [ 3.15 52.85],0
v4,1,0.014312,5.999219,[223  41] ; [56  2],[228.74534161  35.25465839] ; [50.25465839  7.74534161],0
n5,1,0.014352,5.994311,[164 101] ; [45 12],[172.00310559  92.99689441] ; [36.99689441 20.00310559],0
d2,1,0.024863,5.033404,[112 152] ; [34 24],[119.70186335 144.29813665] ; [26.29813665 31.70186335],0
r1,1,0.029161,4.75806,[176  89] ; [47 11],[182.95665635  82.04334365] ; [40.04334365 17.95665635],0
p12,1,0.036977,4.351451,[  5 258] ; [ 4 54],[  7.37383178 255.62616822] ; [ 1.62616822 56.37383178],0
s5,1,0.041811,4.142847,[ 27 237] ; [11 44],[ 31.44827586 232.55172414] ; [ 6.55172414 48.44827586],0
d4,1,0.092965,2.822265,[191  74] ; [48 10],[196.08359133  68.91640867] ; [42.91640867 15.08359133],0
r3,1,0.097452,2.746759,[224  40] ; [54  4],[227.92546584  36.07453416] ; [50.07453416  7.92546584],0
a8,1,0.098832,2.724294,[ 23 220] ; [ 9 43],[ 26.35932203 216.64067797] ; [ 5.64067797 46.35932203],0
r2,1,0.173436,1.852989,[227  35] ; [54  4],[230.06875  31.93125] ; [50.93125  7.06875],0
d3,1,0.188772,1.727179,[154 112] ; [39 19],[158.45061728 107.54938272] ; [34.54938272 23.45061728],0
