Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000593,11.796944,[ 5 44] ; [6 5],[ 8.98333333 40.01666667] ; [2.01666667 8.98333333],1
s3,1,0.004481,8.077914,[21 34] ; [10  2],[25.44776119 29.55223881] ; [5.55223881 6.44776119],0
p7,1,0.005896,7.581882,[18 38] ; [9 3],[22.23529412 33.76470588] ; [4.76470588 7.23529412],0
s8,1,0.023577,5.12546,[ 5 51] ; [4 8],[ 7.41176471 48.58823529] ; [ 1.58823529 10.41176471],0
s2,1,0.041764,4.144762,[12 44] ; [6 6],[14.82352941 41.17647059] ; [3.17647059 8.82352941],0
s4,1,0.075315,3.163211,[ 7 49] ; [4 8],[ 9.05882353 46.94117647] ; [ 1.94117647 10.05882353],0
s6,1,0.114208,2.495007,[15 41] ; [6 6],[17.29411765 38.70588235] ; [3.70588235 8.29411765],0
d4,1,0.188036,1.732935,[35 20] ; [10  2],[36.94029851 18.05970149] ; [8.05970149 3.94029851],0
p8,1,0.201719,1.629882,[13 42] ; [5 7],[14.7761194 40.2238806] ; [3.2238806 8.7761194],0
p2,1,0.203225,1.619048,[26 30] ; [8 4],[28. 28.] ; [6. 6.],0
b1,1,0.209593,1.574235,[31 25] ; [9 3],[32.94117647 23.05882353] ; [7.05882353 4.94117647],0
b4,1,0.209593,1.574235,[31 25] ; [9 3],[32.94117647 23.05882353] ; [7.05882353 4.94117647],0
u3,1,0.219786,1.505769,[12 12] ; [4 1],[13.24137931 10.75862069] ; [2.75862069 2.24137931],0
p11,1,0.240123,1.37987,[18 38] ; [6 6],[19.76470588 36.23529412] ; [4.23529412 7.76470588],0
b2,1,0.242713,1.364764,[12 24] ; [1 7],[10.63636364 25.36363636] ; [2.36363636 5.63636364],0
b3,1,0.242713,1.364764,[12 24] ; [1 7],[10.63636364 25.36363636] ; [2.36363636 5.63636364],0
v4,1,0.242908,1.363636,[35 20] ; [9 2],[36.66666667 18.33333333] ; [7.33333333 3.66666667],0
d2,1,0.245785,1.347104,[29 27] ; [4 8],[27.17647059 28.82352941] ; [5.82352941 6.17647059],0
u2,1,0.285982,1.13844,[13 11] ; [4 1],[14.06896552  9.93103448] ; [2.93103448 2.06896552],0
d3,1,0.29386,1.101852,[28 28] ; [8 4],[29.64705882 26.35294118] ; [6.35294118 5.64705882],0
a4,1,0.298508,1.080848,[23 33] ; [3 9],[21.41176471 34.58823529] ; [4.58823529 7.41176471],0
p4,1,0.304572,1.054067,[15 41] ; [5 7],[16.47058824 39.52941176] ; [3.52941176 8.47058824],0
a7,1,0.388552,0.743469,[31 25] ; [5 7],[29.64705882 26.35294118] ; [6.35294118 5.64705882],0
p6,1,0.391805,0.733333,[ 8 46] ; [3 9],[ 9. 45.] ; [ 2. 10.],0
r1,1,0.476513,0.506832,[36 20] ; [9 3],[37.05882353 18.94117647] ; [7.94117647 4.05882353],0
a2,1,0.49218,0.471757,[ 9 47] ; [ 1 11],[ 8.23529412 47.76470588] ; [ 1.76470588 10.23529412],0
a5,1,0.493739,0.468367,[34 22] ; [6 6],[32.94117647 23.05882353] ; [7.05882353 4.94117647],0
d5,1,0.548525,0.359966,[37 19] ; [9 3],[37.88235294 18.11764706] ; [8.11764706 3.88235294],0
p3,1,0.576932,0.311221,[14 41] ; [4 8],[14.7761194 40.2238806] ; [3.2238806 8.7761194],0
v2,1,0.583692,0.300303,[18 36] ; [5 7],[18.81818182 35.18181818] ; [4.18181818 7.81818182],0
n5,1,0.610733,0.259109,[19 37] ; [5 7],[19.76470588 36.23529412] ; [4.23529412 7.76470588],0
v3,1,0.649372,0.206693,[12 41] ; [ 2 10],[11.41538462 41.58461538] ; [2.58461538 9.41538462],0
n3,1,0.664901,0.187625,[15 13] ; [2 1],[15.35483871 12.64516129] ; [1.64516129 1.35483871],0
r3,1,0.711678,0.136607,[39 17] ; [9 3],[39.52941176 16.47058824] ; [8.47058824 3.52941176],0
v1,1,0.711678,0.136607,[17 39] ; [3 9],[16.47058824 39.52941176] ; [3.52941176 8.47058824],0
s5,1,0.716919,0.131464,[ 7 48] ; [ 2 10],[ 7.3880597 47.6119403] ; [ 1.6119403 10.3880597],0
a8,1,0.727899,0.12105,[ 3 50] ; [ 1 11],[ 3.26153846 49.73846154] ; [ 0.73846154 11.26153846],0
d1,1,0.787517,0.07265,[21 35] ; [5 7],[21.41176471 34.58823529] ; [4.58823529 7.41176471],0
r4,1,0.85054,0.035505,[31 25] ; [7 5],[31.29411765 24.70588235] ; [6.70588235 5.29411765],0
a6,1,0.878419,0.023401,[34 22] ; [7 5],[33.76470588 22.23529412] ; [7.23529412 4.76470588],0
p1,1,0.8992,0.016046,[ 4 51] ; [ 1 11],[ 4.10447761 50.89552239] ; [ 0.89552239 11.10447761],0
n4,1,0.910569,0.012616,[29 27] ; [6 6],[28.82352941 27.17647059] ; [6.17647059 5.82352941],0
r2,1,0.92004,0.010077,[42 13] ; [9 3],[41.86567164 13.13432836] ; [9.13432836 2.86567164],0
b5,1,0.939681,0.005726,[24 32] ; [5 7],[23.88235294 32.11764706] ; [5.11764706 6.88235294],0
a3,1,0.992307,9.3e-05,[32 23] ; [7 5],[32.01492537 22.98507463] ; [6.98507463 5.01492537],0
