Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000902,11.01824,[ 1 13] ; [16 10],[5.95 8.05] ; [11.05 14.95],1
s3,1,0.002053,9.501135,[ 3 12] ; [20  9],[7.84090909 7.15909091] ; [15.15909091 13.84090909],0
b4,1,0.023706,5.116031,[ 5 10] ; [20  9],[8.52272727 6.47727273] ; [16.47727273 12.52272727],0
s2,1,0.036338,4.381158,[6 9] ; [21  8],[9.20454545 5.79545455] ; [17.79545455 11.20454545],0
r3,1,0.049265,3.866288,[9 6] ; [25  4],[11.59090909  3.40909091] ; [22.40909091  6.59090909],0
s7,1,0.052449,3.761387,[ 5 10] ; [18 10],[8.02325581 6.97674419] ; [14.97674419 13.02325581],0
a5,1,0.071854,3.240153,[ 4 11] ; [16 13],[6.81818182 8.18181818] ; [13.18181818 15.81818182],0
p11,1,0.092393,2.832184,[7 8] ; [21  8],[9.54545455 5.45454545] ; [18.45454545 10.54545455],0
n2,1,0.12076,2.407439,[3 3] ; [14  3],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
v4,1,0.160586,1.968704,[11  4] ; [26  3],[12.61363636  2.38636364] ; [24.38636364  4.61363636],0
d1,1,0.166993,1.909736,[ 4 11] ; [14 15],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
s8,1,0.240899,1.375324,[ 4 11] ; [13 16],[5.79545455 9.20454545] ; [11.20454545 17.79545455],0
b5,1,0.240899,1.375324,[11  4] ; [16 13],[9.20454545 5.79545455] ; [17.79545455 11.20454545],0
r4,1,0.241126,1.373999,[6 9] ; [17 12],[7.84090909 7.15909091] ; [15.15909091 13.84090909],0
a6,1,0.328218,0.955915,[8 7] ; [11 18],[6.47727273 8.52272727] ; [12.52272727 16.47727273],0
d2,1,0.342863,0.899698,[ 5 10] ; [14 15],[6.47727273 8.52272727] ; [12.52272727 16.47727273],0
a3,1,0.342863,0.899698,[ 5 10] ; [14 15],[6.47727273 8.52272727] ; [12.52272727 16.47727273],0
n6,1,0.402023,0.702266,[9 6] ; [21  8],[10.22727273  4.77272727] ; [19.77272727  9.22727273],0
u3,1,0.404657,0.694444,[5 5] ; [10  5],[6. 4.] ; [9. 6.],0
p2,1,0.435959,0.606897,[12  3] ; [20  9],[10.90909091  4.09090909] ; [21.09090909  7.90909091],0
d3,1,0.437013,0.604113,[9 5] ; [15 14],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
p3,1,0.462297,0.540328,[ 5 10] ; [13 16],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
r2,1,0.478308,0.502719,[9 4] ; [23  6],[9.9047619 3.0952381] ; [22.0952381  6.9047619],0
p8,1,0.482096,0.494118,[ 5 10] ; [12 15],[6.07142857 8.92857143] ; [10.92857143 16.07142857],0
d4,1,0.516211,0.421456,[10  5] ; [22  7],[10.90909091  4.09090909] ; [21.09090909  7.90909091],0
n3,1,0.525718,0.402661,[3 3] ; [11  6],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
p10,1,0.552041,0.353674,[9 6] ; [20  9],[9.88636364 5.11363636] ; [19.11363636  9.88636364],0
n4,1,0.601258,0.273103,[6 9] ; [14 15],[6.81818182 8.18181818] ; [13.18181818 15.81818182],0
p6,1,0.606394,0.265459,[6 9] ; [ 9 19],[5.23255814 9.76744186] ; [ 9.76744186 18.23255814],0
p7,1,0.661076,0.19222,[7 7] ; [16 12],[7.66666667 6.33333333] ; [15.33333333 12.66666667],0
s1,1,0.687469,0.161839,[ 1 14] ; [ 3 26],[ 1.36363636 13.63636364] ; [ 2.63636364 26.36363636],0
a4,1,0.692055,0.156869,[ 5 10] ; [ 8 21],[ 4.43181818 10.56818182] ; [ 8.56818182 20.43181818],0
v3,1,0.701743,0.146665,[ 2 13] ; [ 5 23],[ 2.44186047 12.55813953] ; [ 4.55813953 23.44186047],0
v2,1,0.709406,0.138871,[ 4 11] ; [ 9 19],[ 4.53488372 10.46511628] ; [ 8.46511628 19.53488372],0
n5,1,0.718381,0.130049,[9 6] ; [19 10],[9.54545455 5.45454545] ; [18.45454545 10.54545455],0
a7,1,0.721817,0.126758,[9 5] ; [17 12],[8.46511628 5.53488372] ; [17.53488372 11.46511628],0
p9,1,0.745903,0.105006,[10  5] ; [20  8],[10.46511628  4.53488372] ; [19.53488372  8.46511628],0
d5,1,0.758938,0.094172,[9 5] ; [20  9],[9.44186047 4.55813953] ; [19.55813953  9.44186047],0
b3,1,0.784191,0.075,[3 7] ; [ 7 13],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
b2,1,0.784191,0.075,[3 7] ; [ 7 13],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
u2,1,0.87018,0.026709,[5 5] ; [8 7],[5.2 4.8] ; [7.8 7.2],0
v1,1,0.876673,0.024083,[ 5 10] ; [ 9 20],[ 4.77272727 10.22727273] ; [ 9.22727273 19.77272727],0
p4,1,0.893716,0.01785,[6 9] ; [11 18],[5.79545455 9.20454545] ; [11.20454545 17.79545455],0
b1,1,0.929711,0.007781,[6 9] ; [12 17],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
n1,1,0.930912,0.007516,[2 4] ; [ 6 11],[2.08695652 3.91304348] ; [ 5.91304348 11.08695652],0
