Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.572526,[32 55] ; [107  34],[53.03947368 33.96052632] ; [85.96052632 55.03947368],1
a5,1,0.000107,15.002275,[38 50] ; [98 44],[52.03478261 35.96521739] ; [83.96521739 58.03478261],1
a6,1,0.001255,10.408251,[44 44] ; [101  41],[55.47826087 32.52173913] ; [89.52173913 52.47826087],0
a4,1,0.00482,7.945705,[23 65] ; [63 78],[33.04803493 54.95196507] ; [52.95196507 88.04803493],0
p3,1,0.00546,7.720526,[18 69] ; [54 87],[27.47368421 59.52631579] ; [44.52631579 96.47368421],0
n6,1,0.008068,7.018251,[52 36] ; [106  34],[60.98245614 27.01754386] ; [97.01754386 42.98245614],0
d5,1,0.01573,5.832861,[51 36] ; [105  37],[59.26637555 27.73362445] ; [96.73362445 45.26637555],0
a2,1,0.015777,5.827588,[ 7 81] ; [ 28 114],[13.39130435 74.60869565] ; [ 21.60869565 120.39130435],0
d1,1,0.018134,5.58314,[30 58] ; [71 71],[38.64347826 49.35652174] ; [62.35652174 79.64347826],0
p10,1,0.032687,4.562085,[45 42] ; [93 48],[52.65789474 34.34210526] ; [85.34210526 55.65789474],0
b3,1,0.033706,4.509549,[11 35] ; [35 47],[16.53125 29.46875] ; [29.46875 52.53125],0
b2,1,0.033706,4.509549,[11 35] ; [35 47],[16.53125 29.46875] ; [29.46875 52.53125],0
u3,1,0.034589,4.465332,[23 18] ; [17 33],[18.02197802 22.97802198] ; [21.97802198 28.02197802],0
r2,1,0.035816,4.405865,[67 21] ; [120  18],[72.81415929 15.18584071] ; [114.18584071  23.81415929],0
r4,1,0.039344,4.245955,[53 35] ; [104  38],[60.06956522 27.93043478] ; [96.93043478 45.06956522],0
a8,1,0.057934,3.595559,[ 4 78] ; [ 17 116],[ 8.00930233 73.99069767] ; [ 12.99069767 120.00930233],0
r1,1,0.083233,3.000614,[46 42] ; [90 51],[52.26200873 35.73799127] ; [83.73799127 57.26200873],0
d2,1,0.088971,2.892897,[29 59] ; [62 78],[35.12280702 52.87719298] ; [55.87719298 84.12280702],0
a3,1,0.091443,2.848784,[47 40] ; [92 49],[53.03947368 33.96052632] ; [85.96052632 55.03947368],0
n1,1,0.093801,2.807896,[10 27] ; [19 23],[13.58227848 23.41772152] ; [15.41772152 26.58227848],0
d4,1,0.09698,2.754517,[56 31] ; [106  36],[61.54585153 25.45414847] ; [100.45414847  41.54585153],0
s7,1,0.099857,2.707819,[11 72] ; [ 30 105],[15.61009174 67.38990826] ; [ 25.38990826 109.61009174],0
v2,1,0.121571,2.396965,[23 63] ; [50 86],[28.27927928 57.72072072] ; [44.72072072 91.27927928],0
p11,1,0.155732,2.015187,[54 34] ; [100  42],[58.92173913 29.07826087] ; [95.07826087 46.92173913],0
p1,1,0.177169,1.821211,[ 3 85] ; [ 11 130],[ 5.37991266 82.62008734] ; [  8.62008734 132.37991266],0
v1,1,0.230484,1.43787,[24 63] ; [49 90],[28.10176991 58.89823009] ; [44.89823009 94.10176991],0
d3,1,0.248169,1.333583,[46 40] ; [87 55],[50.16666667 35.83333333] ; [82.83333333 59.16666667],0
p8,1,0.280074,1.16673,[28 59] ; [55 85],[31.81057269 55.18942731] ; [51.18942731 88.81057269],0
r3,1,0.315346,1.008151,[69 19] ; [118  23],[71.86026201 16.13973799] ; [115.13973799  25.86026201],0
