Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,30.668484,[62 64] ; [ 9 70],[43.63902439 82.36097561] ; [27.36097561 51.63902439],1
p8,1,0.0,26.633644,[82 48] ; [20 57],[64.05797101 65.94202899] ; [37.94202899 39.05797101],1
p11,1,0.002114,9.448004,[103  27] ; [47 32],[93.30143541 36.69856459] ; [56.69856459 22.30143541],0
p4,1,0.005045,7.863368,[77 53] ; [31 48],[67.17703349 62.82296651] ; [40.82296651 38.17703349],0
p3,1,0.013658,6.081851,[62 68] ; [24 55],[53.49282297 76.50717703] ; [32.50717703 46.49282297],0
n4,1,0.014155,6.018671,[91 39] ; [42 37],[82.72727273 47.27272727] ; [50.27272727 28.72727273],0
b5,1,0.014639,5.959411,[70 60] ; [56 23],[78.37320574 51.62679426] ; [47.62679426 31.37320574],0
s7,1,0.034887,4.450717,[54 69] ; [22 54],[46.97487437 76.02512563] ; [29.02512563 46.97487437],0
v4,1,0.036253,4.385145,[124   4] ; [71  8],[120.57971014   7.42028986] ; [74.42028986  4.57971014],0
r2,1,0.050256,3.832881,[117  11] ; [65 14],[112.5410628  15.4589372] ; [69.4589372  9.5410628],0
p5,1,0.092225,2.835108,[ 18 112] ; [ 5 74],[ 14.3062201 115.6937799] ; [ 8.6937799 70.3062201],0
b4,1,0.09425,2.800241,[72 58] ; [53 26],[77.75119617 52.24880383] ; [47.24880383 31.75119617],0
v1,1,0.094405,2.797608,[61 63] ; [29 49],[55.24752475 68.75247525] ; [34.75247525 43.24752475],0
n5,1,0.106795,2.601016,[93 37] ; [48 31],[87.70334928 42.29665072] ; [53.29665072 25.70334928],0
s6,1,0.115817,2.47299,[80 47] ; [41 38],[74.59708738 52.40291262] ; [46.40291262 32.59708738],0
b2,1,0.129149,2.3027,[18 62] ; [12 21],[21.23893805 58.76106195] ; [ 8.76106195 24.23893805],0
b3,1,0.129149,2.3027,[18 62] ; [12 21],[21.23893805 58.76106195] ; [ 8.76106195 24.23893805],0
d1,1,0.135678,2.226306,[38 92] ; [31 48],[42.91866029 87.08133971] ; [26.08133971 52.91866029],0
a6,1,0.149407,2.078299,[64 66] ; [47 32],[69.0430622 60.9569378] ; [41.9569378 37.0430622],0
v2,1,0.154076,2.031429,[61 64] ; [28 45],[56.18686869 68.81313131] ; [32.81313131 40.18686869],0
s2,1,0.169716,1.885449,[61 69] ; [29 49],[56.25 73.75] ; [33.75 44.25],0
r4,1,0.186138,1.747925,[107  23] ; [59 20],[103.25358852  26.74641148] ; [62.74641148 16.25358852],0
s4,1,0.195526,1.675479,[ 27 101] ; [11 68],[ 23.49758454 104.50241546] ; [14.50241546 64.49758454],0
n2,1,0.203822,1.614773,[27  9] ; [13  9],[24.82758621 11.17241379] ; [15.17241379  6.82758621],0
s3,1,0.253927,1.301566,[75 54] ; [39 39],[71.04347826 57.95652174] ; [42.95652174 35.04347826],0
v3,1,0.279466,1.169685,[44 84] ; [20 54],[40.55445545 87.44554455] ; [23.44554455 50.55445545],0
u2,1,0.380474,0.769171,[39 29] ; [21 22],[36.75675676 31.24324324] ; [23.24324324 19.75675676],0
d5,1,0.389261,0.741249,[84 45] ; [56 23],[86.82692308 42.17307692] ; [53.17307692 25.82692308],0
a7,1,0.401316,0.704381,[83 45] ; [55 23],[85.74757282 42.25242718] ; [52.25242718 25.74757282],0
a1,1,0.406082,0.690242,[  4 126] ; [ 1 78],[  3.11004785 126.88995215] ; [ 1.88995215 77.11004785],0
r3,1,0.455862,0.556035,[121   8] ; [71  7],[119.65217391   9.34782609] ; [72.34782609  5.65217391],0
s5,1,0.521733,0.410466,[35 91] ; [18 58],[33.05940594 92.94059406] ; [19.94059406 56.05940594],0
p10,1,0.539883,0.375756,[96 33] ; [55 23],[94.10144928 34.89855072] ; [56.89855072 21.10144928],0
a8,1,0.542476,0.37097,[ 17 103] ; [ 8 64],[ 15.625 104.375] ; [ 9.375 62.625],0
n3,1,0.568735,0.324804,[26 10] ; [15  8],[25.01694915 10.98305085] ; [15.98305085  7.01694915],0
n6,1,0.598696,0.276967,[102  27] ; [60 19],[100.47115385  28.52884615] ; [61.52884615 17.47115385],0
s8,1,0.641445,0.216858,[42 88] ; [28 51],[43.54066986 86.45933014] ; [26.45933014 52.54066986],0
r1,1,0.652288,0.203027,[84 45] ; [49 30],[82.48557692 46.51442308] ; [50.51442308 28.48557692],0
u1,1,0.674265,0.176654,[  5 125] ; [ 4 75],[  5.59808612 124.40191388] ; [ 3.40191388 75.59808612],0
b1,1,0.68821,0.16103,[48 82] ; [27 52],[46.6507177 83.3492823] ; [28.3492823 50.6507177],0
u3,1,0.69175,0.157198,[35 34] ; [24 20],[36.02654867 32.97345133] ; [22.97345133 21.02654867],0
a3,1,0.718372,0.130058,[60 68] ; [35 44],[58.74396135 69.25603865] ; [36.25603865 42.74396135],0
a4,1,0.749536,0.101921,[ 24 106] ; [16 63],[ 24.88038278 105.11961722] ; [15.11961722 63.88038278],0
n1,1,0.816236,0.054005,[12 24] ; [ 7 16],[11.59322034 24.40677966] ; [ 7.40677966 15.59322034],0
p9,1,0.838949,0.041306,[101  28] ; [62 16],[101.57971014  27.42028986] ; [61.42028986 16.57971014],0
p12,1,0.883051,0.021639,[  6 124] ; [ 4 75],[  6.22009569 123.77990431] ; [ 3.77990431 75.22009569],0
d3,1,0.898264,0.016347,[75 53] ; [47 32],[75.43961353 52.56038647] ; [46.56038647 32.43961353],0
s1,1,0.906952,0.013662,[  3 127] ; [ 2 76],[  3.125 126.875] ; [ 1.875 76.125],0
d2,1,0.931249,0.007443,[ 29 101] ; [17 61],[ 28.75 101.25] ; [17.25 60.75],0
d4,1,0.967978,0.001612,[88 41] ; [53 25],[87.86956522 41.13043478] ; [53.13043478 24.86956522],0
p1,1,0.990905,0.00013,[ 13 116] ; [ 8 71],[ 13.02403846 115.97596154] ; [ 7.97596154 71.02403846],0
