Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,36.459492,[62 33] ; [ 6 43],[44.86111111 50.13888889] ; [23.13888889 25.86111111],1
s2,1,0.0,35.434892,[67 31] ; [ 9 43],[49.65333333 48.34666667] ; [26.34666667 25.65333333],1
s3,1,0.0,31.414303,[66 28] ; [11 40],[49.91724138 44.08275862] ; [27.08275862 23.91724138],1
s8,1,2.2e-05,18.002522,[57 40] ; [12 41],[44.62 52.38] ; [24.38 28.62],1
s5,1,3.8e-05,16.984185,[39 58] ; [ 4 47],[28.18243243 68.81756757] ; [14.81756757 36.18243243],1
r4,1,0.012246,6.274937,[90  8] ; [41 12],[85.01986755 12.98013245] ; [45.98013245  7.01986755],0
u3,1,0.029936,4.71296,[19 10] ; [3 8],[15.95 13.05] ; [6.05 4.95],0
r3,1,0.035969,4.398556,[94  4] ; [45  7],[90.81333333  7.18666667] ; [48.18666667  3.81333333],0
u2,1,0.050434,3.826977,[21  9] ; [4 7],[18.29268293 11.70731707] ; [6.70731707 4.29268293],0
d3,1,0.063739,3.437314,[75 23] ; [33 20],[70.09271523 27.90728477] ; [37.90728477 15.09271523],0
v1,1,0.070337,3.275137,[60 36] ; [25 28],[54.76510067 41.23489933] ; [30.23489933 22.76510067],0
u1,1,0.07206,3.235454,[18 80] ; [ 4 49],[14.2781457 83.7218543] ; [ 7.7218543 45.2781457],0
p9,1,0.07366,3.199527,[78 17] ; [36 16],[73.67346939 21.32653061] ; [40.32653061 11.67346939],0
n6,1,0.080178,3.061282,[85 13] ; [40 13],[81.12582781 16.87417219] ; [43.87417219  9.12582781],0
p12,1,0.085261,2.961654,[ 9 89] ; [ 1 52],[ 6.49006623 91.50993377] ; [ 3.50993377 49.49006623],0
v4,1,0.087762,2.914953,[94  4] ; [47  6],[91.50993377  6.49006623] ; [49.49006623  3.50993377],0
n5,1,0.093057,2.820683,[77 21] ; [35 18],[72.68874172 25.31125828] ; [39.31125828 13.68874172],0
r1,1,0.098128,2.735702,[83 15] ; [39 14],[79.17880795 18.82119205] ; [42.82119205 10.17880795],0
d2,1,0.100092,2.704072,[46 51] ; [32 20],[50.77852349 46.22147651] ; [27.22147651 24.77852349],0
a2,1,0.108318,2.578595,[26 72] ; [ 8 45],[22.06622517 75.93377483] ; [11.93377483 41.06622517],0
p6,1,0.143115,2.144145,[27 69] ; [ 9 43],[23.35135135 72.64864865] ; [12.64864865 39.35135135],0
a7,1,0.144918,2.124947,[75 23] ; [34 18],[71.21333333 26.78666667] ; [37.78666667 14.21333333],0
s4,1,0.147301,2.099981,[13 85] ; [ 3 50],[10.38410596 87.61589404] ; [ 5.61589404 47.38410596],0
a5,1,0.153331,2.038796,[72 26] ; [33 20],[68.14569536 29.85430464] ; [36.85430464 16.14569536],0
p10,1,0.15544,2.018036,[74 23] ; [34 18],[70.30872483 26.69127517] ; [37.69127517 14.30872483],0
p4,1,0.157814,1.995048,[42 55] ; [16 35],[38.01351351 58.98648649] ; [19.98648649 31.01351351],0
p5,1,0.163198,1.944339,[10 88] ; [ 2 51],[ 7.78807947 90.21192053] ; [ 4.21192053 48.78807947],0
a6,1,0.166246,1.916472,[70 28] ; [32 21],[66.1986755 31.8013245] ; [35.8013245 17.1986755],0
a3,1,0.193626,1.689812,[68 30] ; [42 11],[71.39072848 26.60927152] ; [38.60927152 14.39072848],0
p11,1,0.215036,1.537197,[74 24] ; [35 18],[70.74172185 27.25827815] ; [38.25827815 14.74172185],0
b5,1,0.292401,1.108534,[64 34] ; [30 23],[61.00662252 36.99337748] ; [32.99337748 20.00662252],0
