Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001665,9.886812,[254  39] ; [30 14],[246.91988131  46.08011869] ; [37.08011869  6.91988131],0
r2,1,0.553507,0.351072,[279  12] ; [43  1],[279.70746269  11.29253731] ; [42.29253731  1.70746269],0
p2,1,0.607922,0.263212,[246  44] ; [36  8],[244.8502994  45.1497006] ; [37.1497006  6.8502994],0
p5,1,0.670084,0.181504,[ 47 244] ; [ 6 38],[ 46.03880597 244.96119403] ; [ 6.96119403 37.03880597],0
b4,1,0.746487,0.104507,[179 114] ; [28 16],[179.97329377 113.02670623] ; [27.02670623 16.97329377],0
d1,1,0.754688,0.097634,[186 107] ; [29 15],[186.92878338 106.07121662] ; [28.07121662 15.92878338],0
p8,1,0.763354,0.090648,[166 119] ; [24 19],[165.09146341 119.90853659] ; [24.90853659 18.09146341],0
p3,1,0.769857,0.085593,[164 125] ; [26 18],[164.89489489 124.10510511] ; [25.10510511 18.89489489],0
u3,1,0.770389,0.085186,[44 33] ; [5 3],[44.38823529 32.61176471] ; [4.61176471 3.38823529],0
b5,1,0.779706,0.078234,[173 120] ; [25 19],[172.14836795 120.85163205] ; [25.85163205 18.14836795],0
a6,1,0.825027,0.048878,[196  94] ; [29 15],[195.35928144  94.64071856] ; [29.64071856 14.35928144],0
d5,1,0.825082,0.048847,[242  49] ; [36  8],[241.48656716  49.51343284] ; [36.51343284  7.48656716],0
d4,1,0.835151,0.043305,[247  43] ; [38  6],[247.45508982  42.54491018] ; [37.54491018  6.45508982],0
u4,1,0.860632,0.030825,[  8 285] ; [ 1 43],[  7.82492582 285.17507418] ; [ 1.17507418 42.82492582],0
p10,1,0.861059,0.030634,[245  42] ; [38  6],[245.38066465  41.61933535] ; [37.61933535  6.38066465],0
u2,1,0.879463,0.022998,[46 31] ; [5 3],[46.2 30.8] ; [4.8 3.2],0
a2,1,0.894469,0.017596,[ 76 217] ; [11 33],[ 75.64094955 217.35905045] ; [11.35905045 32.64094955],0
a1,1,0.933101,0.007047,[ 21 272] ; [ 3 41],[ 20.86646884 272.13353116] ; [ 3.13353116 40.86646884],0
p6,1,0.941313,0.00542,[111 174] ; [17 26],[111.2195122 173.7804878] ; [16.7804878 26.2195122],0
n2,1,0.944501,0.004846,[38 12] ; [10  3],[38.0952381 11.9047619] ; [9.9047619 3.0952381],0
p9,1,0.948192,0.004222,[248  39] ; [37  6],[247.86363636  39.13636364] ; [37.13636364  5.86363636],0
s1,1,0.9493,0.004043,[  7 281] ; [ 1 43],[  6.93975904 281.06024096] ; [ 1.06024096 42.93975904],0
d2,1,0.962231,0.002242,[151 140] ; [23 21],[151.14626866 139.85373134] ; [22.85373134 21.14626866],0
n6,1,0.997566,9e-06,[257  33] ; [39  5],[257.00598802  32.99401198] ; [38.99401198  5.00598802],0
