Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.505175,[37  4] ; [25 44],[23.10909091 17.89090909] ; [38.89090909 30.10909091],1
d5,1,0.0,30.027918,[39  2] ; [30 40],[25.48648649 15.51351351] ; [43.51351351 26.48648649],1
d2,1,8e-05,15.549082,[23 18] ; [14 57],[13.54464286 27.45535714] ; [23.45535714 47.54464286],1
r1,1,0.001775,9.769292,[32  9] ; [34 37],[24.16071429 16.83928571] ; [41.83928571 29.16071429],0
u1,1,0.001929,9.615728,[ 7 34] ; [ 1 70],[ 2.92857143 38.07142857] ; [ 5.07142857 65.92857143],0
a6,1,0.002294,9.298065,[29 12] ; [29 42],[21.23214286 19.76785714] ; [36.76785714 34.23214286],0
a7,1,0.003602,8.474334,[33  8] ; [37 33],[25.85585586 15.14414414] ; [44.14414414 25.85585586],0
a2,1,0.007504,7.148127,[ 7 34] ; [ 2 69],[ 3.29464286 37.70535714] ; [ 5.70535714 65.29464286],0
a3,1,0.016771,5.720226,[30 11] ; [35 35],[24.00900901 16.99099099] ; [40.99099099 29.00900901],0
n2,1,0.021085,5.319768,[5 9] ; [21  8],[8.46511628 5.53488372] ; [17.53488372 11.46511628],0
n3,1,0.021085,5.319768,[5 9] ; [21  8],[8.46511628 5.53488372] ; [17.53488372 11.46511628],0
a5,1,0.024599,5.051909,[24 17] ; [26 45],[18.30357143 22.69642857] ; [31.69642857 39.30357143],0
a4,1,0.031421,4.629795,[15 26] ; [13 58],[10.25 30.75] ; [17.75 53.25],0
v2,1,0.032388,4.577855,[20 20] ; [20 48],[14.81481481 25.18518519] ; [25.18518519 42.81481481],0
r3,1,0.045361,4.005183,[37  4] ; [53 18],[32.94642857  8.05357143] ; [57.05357143 13.94642857],0
r4,1,0.057352,3.612352,[31 10] ; [41 30],[26.35714286 14.64285714] ; [45.64285714 25.35714286],0
p7,1,0.070963,3.260592,[14 26] ; [36 32],[18.51851852 21.48148148] ; [31.48148148 36.51851852],0
n5,1,0.094366,2.798277,[10 31] ; [28 42],[14.03603604 26.96396396] ; [23.96396396 46.03603604],0
b2,1,0.098648,2.727273,[ 8 12] ; [ 8 32],[ 5.33333333 14.66666667] ; [10.66666667 29.33333333],0
b3,1,0.098648,2.727273,[ 8 12] ; [ 8 32],[ 5.33333333 14.66666667] ; [10.66666667 29.33333333],0
s8,1,0.129138,2.302842,[ 2 39] ; [10 61],[ 4.39285714 36.60714286] ; [ 7.60714286 63.39285714],0
s4,1,0.129138,2.302842,[ 2 39] ; [10 61],[ 4.39285714 36.60714286] ; [ 7.60714286 63.39285714],0
s1,1,0.141871,2.157546,[ 1 40] ; [ 7 64],[ 2.92857143 38.07142857] ; [ 5.07142857 65.92857143],0
p8,1,0.184755,1.758955,[17 23] ; [21 49],[13.81818182 26.18181818] ; [24.18181818 45.81818182],0
