Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,26.859364,[ 37 180] ; [64 91],[ 58.91666667 158.08333333] ; [ 42.08333333 112.91666667],1
p10,1,0.229672,1.44289,[166  53] ; [124  29],[170.72580645  48.27419355] ; [119.27419355  33.72580645],0
a3,1,0.239787,1.381844,[138  82] ; [107  49],[143.35106383  76.64893617] ; [101.64893617  54.35106383],0
n1,1,0.267558,1.229221,[20 51] ; [15 24],[22.59090909 48.40909091] ; [12.40909091 26.59090909],0
d4,1,0.320831,0.985554,[169  50] ; [127  29],[172.864  46.136] ; [123.136  32.864],0
b2,1,0.372391,0.79567,[33 74] ; [36 62],[36.01463415 70.98536585] ; [32.98536585 65.01463415],0
b3,1,0.372391,0.79567,[33 74] ; [36 62],[36.01463415 70.98536585] ; [32.98536585 65.01463415],0
n6,1,0.374711,0.787981,[174  45] ; [128  26],[177.31367292  41.68632708] ; [124.68632708  29.31367292],0
v2,1,0.375123,0.786624,[101 107] ; [81 71],[105.15555556 102.84444444] ; [76.84444444 75.15555556],0
n2,1,0.465205,0.533342,[53 20] ; [30  8],[54.58558559 18.41441441] ; [28.41441441  9.58558559],0
s4,1,0.496549,0.462304,[ 37 182] ; [ 22 132],[ 34.64075067 184.35924933] ; [ 24.35924933 129.64075067],0
b4,1,0.543013,0.369984,[133  88] ; [89 67],[130.13793103  90.86206897] ; [91.86206897 64.13793103],0
p11,1,0.554006,0.35019,[170  51] ; [124  32],[172.34482759  48.65517241] ; [121.65517241  34.34482759],0
s5,1,0.556567,0.345684,[ 56 158] ; [ 44 108],[ 58.46994536 155.53005464] ; [ 41.53005464 110.46994536],0
u2,1,0.579133,0.307638,[42 40] ; [27 21],[43.52307692 38.47692308] ; [25.47692308 22.52307692],0
r3,1,0.614957,0.253019,[207  10] ; [147   9],[205.9463807  11.0536193] ; [148.0536193   7.9463807],0
s3,1,0.641627,0.21662,[115 104] ; [83 68],[117.19459459 101.80540541] ; [80.80540541 70.19459459],0
v4,1,0.671652,0.179676,[205  12] ; [147   7],[205.88679245  11.11320755] ; [146.11320755   7.88679245],0
p9,1,0.685444,0.164062,[176  40] ; [128  26],[177.47027027  38.52972973] ; [126.52972973  27.47027027],0
a6,1,0.761117,0.092425,[144  77] ; [104  52],[145.37931034  75.62068966] ; [102.62068966  53.37931034],0
r2,1,0.764985,0.089366,[199  19] ; [141  12],[199.78436658  18.21563342] ; [140.21563342  12.78436658],0
a8,1,0.85421,0.033764,[ 32 170] ; [ 21 118],[ 31.39589443 170.60410557] ; [ 21.60410557 117.39589443],0
b5,1,0.916663,0.010949,[140  81] ; [98 58],[139.51724138  81.48275862] ; [98.48275862 57.51724138],0
p12,1,0.929376,0.007855,[  8 210] ; [  6 150],[  8.16042781 209.83957219] ; [  5.83957219 150.16042781],0
n3,1,0.949679,0.003983,[53 21] ; [27 11],[52.85714286 21.14285714] ; [27.14285714 10.85714286],0
