Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.2e-05,16.790228,[39 15] ; [42 68],[26.67073171 27.32926829] ; [54.32926829 55.67073171],1
p2,1,0.001637,9.917296,[50  7] ; [74 40],[41.33333333 15.66666667] ; [82.66666667 31.33333333],0
p9,1,0.014398,5.988722,[50  6] ; [83 31],[43.81176471 12.18823529] ; [89.18823529 24.81176471],0
r4,1,0.020539,5.36546,[53  4] ; [91 24],[47.72093023  9.27906977] ; [96.27906977 18.72093023],0
p1,1,0.020711,5.350955,[ 9 48] ; [  6 109],[ 4.97093023 52.02906977] ; [ 10.02906977 104.97093023],0
a7,1,0.024475,5.060669,[43 14] ; [66 48],[36.33333333 20.66666667] ; [72.66666667 41.33333333],0
p6,1,0.02682,4.902364,[16 38] ; [17 96],[10.67065868 43.32934132] ; [22.32934132 90.67065868],0
p10,1,0.03513,4.438834,[46 10] ; [76 38],[40.18823529 15.81176471] ; [81.81176471 32.18823529],0
n1,1,0.059063,3.563491,[10  6] ; [12 23],[6.90196078 9.09803922] ; [15.09803922 19.90196078],0
a5,1,0.064956,3.40609,[45 12] ; [75 40],[39.76744186 17.23255814] ; [80.23255814 34.76744186],0
d1,1,0.07468,3.177034,[32 25] ; [48 67],[26.51162791 30.48837209] ; [53.48837209 61.51162791],0
p5,1,0.075397,3.161426,[ 5 52] ; [  3 110],[ 2.68235294 54.31764706] ; [  5.31764706 107.68235294],0
s6,1,0.089267,2.887537,[40 15] ; [67 46],[35.0297619 19.9702381] ; [71.9702381 41.0297619],0
n6,1,0.092542,2.829594,[47 10] ; [79 33],[42.49704142 14.50295858] ; [83.50295858 28.49704142],0
p11,1,0.103064,2.657486,[45 12] ; [77 38],[40.43023256 16.56976744] ; [81.56976744 33.43023256],0
s8,1,0.120949,2.404994,[27 30] ; [40 74],[22.33333333 34.66666667] ; [44.66666667 69.33333333],0
s7,1,0.144884,2.125303,[28 28] ; [42 68],[23.61445783 32.38554217] ; [46.38554217 63.61445783],0
