Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.2484,[297  77] ; [ 7 47],[265.64485981 108.35514019] ; [38.35514019 15.64485981],1
d4,1,0.0,66.810744,[344  30] ; [28 26],[325.06542056  48.93457944] ; [46.93457944  7.06542056],1
d2,1,1.1e-05,19.337367,[241 132] ; [18 36],[226.24590164 146.75409836] ; [32.75409836 21.24590164],1
u1,1,0.00029,13.133623,[107 267] ; [ 3 51],[ 96.12149533 277.87850467] ; [13.87850467 40.12149533],1
d3,1,0.000537,11.982272,[295  79] ; [31 23],[284.86915888  89.13084112] ; [41.13084112 12.86915888],1
n4,1,0.000696,11.499285,[318  55] ; [36 18],[309.23185012  63.76814988] ; [44.76814988  9.23185012],1
a4,1,0.001708,9.839362,[219 154] ; [19 34],[208.38967136 164.61032864] ; [29.61032864 23.38967136],0
r3,1,0.017065,5.689703,[358  14] ; [48  6],[354.53521127  17.46478873] ; [51.46478873  2.53521127],0
v4,1,0.025149,5.01357,[356  15] ; [48  6],[352.66823529  18.33176471] ; [51.33176471  2.66823529],0
a3,1,0.025473,4.991437,[305  69] ; [37 17],[298.85046729  75.14953271] ; [43.14953271 10.85046729],0
r2,1,0.026416,4.928577,[353  15] ; [48  6],[349.68720379  18.31279621] ; [51.31279621  2.68720379],0
v2,1,0.028952,4.770473,[231 131] ; [25 27],[223.84541063 138.15458937] ; [32.15458937 19.84541063],0
a2,1,0.032498,4.572013,[131 243] ; [11 43],[124.08411215 249.91588785] ; [17.91588785 36.08411215],0
p12,1,0.041018,4.175275,[ 35 338] ; [10 44],[ 39.30913349 333.69086651] ; [ 5.69086651 48.30913349],0
p8,1,0.041575,4.152413,[234 137] ; [41 12],[240.625 130.375] ; [34.375 18.625],0
p1,1,0.042648,4.109301,[ 35 336] ; [10 44],[ 39.28235294 331.71764706] ; [ 5.71764706 48.28235294],0
p9,1,0.050444,3.826638,[336  36] ; [44 10],[331.83098592  40.16901408] ; [48.16901408  5.83098592],0
s6,1,0.063685,3.438711,[276  87] ; [34 19],[270.50480769  92.49519231] ; [39.49519231 13.50480769],0
n5,1,0.080817,3.0484,[305  66] ; [39 15],[300.29176471  70.70823529] ; [43.70823529 10.29176471],0
v1,1,0.088198,2.906963,[225 137] ; [27 27],[219.28846154 142.71153846] ; [32.71153846 21.28846154],0
s8,1,0.133431,2.25212,[198 172] ; [23 31],[192.85377358 177.14622642] ; [28.14622642 25.85377358],0
n6,1,0.149935,2.072914,[328  43] ; [44 10],[324.73411765  46.26588235] ; [47.26588235  6.73411765],0
p10,1,0.172009,1.865343,[326  45] ; [43 10],[322.875  48.125] ; [46.125  6.875],0
s5,1,0.199053,1.649307,[148 210] ; [17 36],[143.72262774 214.27737226] ; [21.27737226 31.72262774],0
s3,1,0.216801,1.525424,[211 154] ; [36 18],[215.16706444 149.83293556] ; [31.83293556 22.16706444],0
p2,1,0.220546,1.500814,[336  35] ; [46  8],[333.46352941  37.53647059] ; [48.53647059  5.46352941],0
r1,1,0.246318,1.34407,[317  53] ; [43 11],[314.1509434  55.8490566] ; [45.8490566  8.1509434],0
u3,1,0.274377,1.194732,[45 22] ; [9 8],[43.07142857 23.92857143] ; [10.92857143  6.07142857],0
a6,1,0.308818,1.035726,[266 108] ; [42 12],[269.14018692 104.85981308] ; [38.85981308 15.14018692],0
n1,1,0.311943,1.022431,[27 44] ; [5 4],[28.4 42.6] ; [3.6 5.4],0
s1,1,0.371177,0.799721,[ 12 359] ; [ 3 50],[ 13.125 357.875] ; [ 1.875 51.125],0
b5,1,0.383002,0.761045,[212 162] ; [34 20],[214.96261682 159.03738318] ; [31.03738318 22.96261682],0
b1,1,0.40839,0.683483,[151 223] ; [25 29],[153.79439252 220.20560748] ; [22.20560748 31.79439252],0
r4,1,0.444462,0.584735,[344  30] ; [48  6],[342.54205607  31.45794393] ; [49.45794393  4.54205607],0
p7,1,0.511013,0.431993,[273  98] ; [42 12],[274.97647059  96.02352941] ; [40.02352941 13.97647059],0
