Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,27.431049,[53  1] ; [7 8],[46.95652174  7.04347826] ; [13.04347826  1.95652174],1
p9,1,2.4e-05,17.879748,[47  5] ; [6 9],[41.13432836 10.86567164] ; [11.86567164  3.13432836],1
r1,1,0.00036,12.727273,[39 16] ; [ 3 12],[33. 22.] ; [9. 6.],1
n2,1,0.000426,12.414358,[16  1] ; [3 7],[11.96296296  5.03703704] ; [7.03703704 2.96296296],1
a6,1,0.000867,11.091305,[34 21] ; [ 2 13],[28.28571429 26.71428571] ; [7.71428571 7.28571429],1
p10,1,0.004098,8.239832,[44  9] ; [7 8],[39.75 13.25] ; [11.25  3.75],0
v1,1,0.005854,7.594829,[25 30] ; [ 1 14],[20.42857143 34.57142857] ; [5.57142857 9.42857143],0
s8,1,0.008078,7.016027,[24 31] ; [ 1 14],[19.64285714 35.35714286] ; [5.35714286 9.64285714],0
n6,1,0.010073,6.621947,[44 11] ; [7 8],[40.07142857 14.92857143] ; [10.92857143  4.07142857],0
d2,1,0.017932,5.602767,[15 40] ; [9 6],[18.85714286 36.14285714] ; [5.14285714 9.85714286],0
s1,1,0.056666,3.632369,[ 1 52] ; [ 2 13],[ 2.33823529 50.66176471] ; [ 0.66176471 14.33823529],0
a5,1,0.066105,3.377193,[33 22] ; [ 5 10],[29.85714286 25.14285714] ; [8.14285714 6.85714286],0
n1,1,0.086673,2.935101,[ 7 10] ; [1 9],[ 5.03703704 11.96296296] ; [2.96296296 7.03703704],0
s2,1,0.08816,2.907654,[38 16] ; [7 8],[35.2173913 18.7826087] ; [9.7826087 5.2173913],0
s3,1,0.08816,2.907654,[38 16] ; [7 8],[35.2173913 18.7826087] ; [9.7826087 5.2173913],0
s5,1,0.098007,2.737675,[23 27] ; [ 3 11],[20.3125 29.6875] ; [5.6875 8.3125],0
v3,1,0.163924,1.937649,[17 37] ; [ 2 13],[14.86956522 39.13043478] ; [ 4.13043478 10.86956522],0
p11,1,0.185149,1.755801,[36 19] ; [7 8],[33.78571429 21.21428571] ; [9.21428571 5.78571429],0
s7,1,0.185598,1.752216,[30 24] ; [5 9],[27.79411765 26.20588235] ; [7.20588235 6.79411765],0
d5,1,0.215613,1.533333,[38 16] ; [8 7],[36. 18.] ; [10.  5.],0
s6,1,0.238412,1.38996,[40 13] ; [9 6],[38.19117647 14.80882353] ; [10.80882353  4.19117647],0
p8,1,0.283759,1.148996,[15 38] ; [ 2 12],[13.44776119 39.55223881] ; [ 3.55223881 10.44776119],0
p7,1,0.290154,1.118907,[23 29] ; [ 4 10],[21.27272727 30.72727273] ; [5.72727273 8.27272727],0
a1,1,0.317742,0.998217,[ 1 54] ; [ 1 14],[ 1.57142857 53.42857143] ; [ 0.42857143 14.57142857],0
v2,1,0.341778,0.903752,[26 26] ; [5 9],[24.42424242 27.57575758] ; [6.57575758 7.42424242],0
n3,1,0.365416,0.819195,[13  4] ; [6 4],[11.96296296  5.03703704] ; [7.03703704 2.96296296],0
p2,1,0.389122,0.741683,[36 19] ; [8 7],[34.57142857 20.42857143] ; [9.42857143 5.57142857],0
u2,1,0.410806,0.676467,[11 12] ; [4 2],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
b2,1,0.418741,0.653846,[ 5 20] ; [3 6],[ 5.88235294 19.11764706] ; [2.11764706 6.88235294],0
b3,1,0.418741,0.653846,[ 5 20] ; [3 6],[ 5.88235294 19.11764706] ; [2.11764706 6.88235294],0
u3,1,0.493886,0.46805,[15  8] ; [3 3],[14.27586207  8.72413793] ; [3.72413793 2.27586207],0
a7,1,0.499018,0.457025,[34 20] ; [8 7],[32.86956522 21.13043478] ; [9.13043478 5.86956522],0
p3,1,0.55617,0.346379,[11 44] ; [ 2 13],[10.21428571 44.78571429] ; [ 2.78571429 12.21428571],0
p1,1,0.607499,0.263832,[ 2 53] ; [ 1 14],[ 2.35714286 52.64285714] ; [ 0.64285714 14.35714286],0
d3,1,0.631524,0.23,[36 18] ; [9 6],[35.2173913 18.7826087] ; [9.7826087 5.2173913],0
d4,1,0.64511,0.212121,[40 15] ; [10  5],[39.28571429 15.71428571] ; [10.71428571  4.28571429],0
b5,1,0.730482,0.118669,[34 21] ; [10  5],[34.57142857 20.42857143] ; [9.42857143 5.57142857],0
a4,1,0.750621,0.10101,[17 38] ; [ 4 11],[16.5 38.5] ; [ 4.5 10.5],0
d1,1,0.796127,0.066751,[20 35] ; [6 9],[20.42857143 34.57142857] ; [5.57142857 9.42857143],0
b1,1,0.857722,0.03214,[17 38] ; [ 5 10],[17.28571429 37.71428571] ; [ 4.71428571 10.28571429],0
b4,1,0.867749,0.027728,[27 28] ; [7 8],[26.71428571 28.28571429] ; [7.28571429 7.71428571],0
a3,1,0.899167,0.016056,[32 23] ; [9 6],[32.21428571 22.78571429] ; [8.78571429 6.21428571],0
n5,1,0.933428,0.006978,[30 25] ; [8 7],[29.85714286 25.14285714] ; [8.14285714 6.85714286],0
n4,1,0.966753,0.001737,[29 26] ; [8 7],[29.07142857 25.92857143] ; [7.92857143 7.07142857],0
p6,1,0.989874,0.000161,[ 7 46] ; [ 2 13],[ 7.01470588 45.98529412] ; [ 1.98529412 13.01470588],0
