Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.499427,[ 7 78] ; [70 38],[33.9119171 51.0880829] ; [43.0880829 64.9119171],1
d5,1,0.0,49.342154,[49 36] ; [106   2],[68.2642487 16.7357513] ; [86.7357513 21.2642487],1
d3,1,0.0,42.273489,[48 37] ; [103   5],[66.50259067 18.49740933] ; [84.49740933 23.50259067],1
d4,1,0.0,36.471396,[58 27] ; [107   1],[72.66839378 12.33160622] ; [92.33160622 15.66839378],1
a2,1,1e-05,19.472626,[ 4 81] ; [32 76],[15.85492228 69.14507772] ; [20.14507772 87.85492228],1
u1,1,0.000202,13.812661,[ 3 82] ; [24 84],[11.89119171 73.10880829] ; [15.10880829 92.89119171],1
a5,1,0.000443,12.340352,[43 42] ; [81 27],[54.61139896 30.38860104] ; [69.38860104 38.61139896],1
a4,1,0.001705,9.842648,[18 67] ; [46 62],[28.1865285 56.8134715] ; [35.8134715 72.1865285],0
v2,1,0.002155,9.412635,[32 50] ; [63 39],[42.33695652 39.66304348] ; [52.66304348 49.33695652],0
a6,1,0.00749,7.151435,[51 34] ; [84 24],[59.45595855 25.54404145] ; [75.54404145 32.45595855],0
r1,1,0.035556,4.418295,[57 28] ; [86 21],[63.30729167 21.69270833] ; [79.69270833 27.30729167],0
a3,1,0.045479,4.000785,[48 37] ; [76 32],[54.61139896 30.38860104] ; [69.38860104 38.61139896],0
p4,1,0.06995,3.284191,[31 54] ; [53 54],[37.1875 47.8125] ; [46.8125 60.1875],0
s2,1,0.09137,2.850066,[28 56] ; [49 59],[33.6875 50.3125] ; [43.3125 64.6875],0
b2,1,0.105779,2.616182,[ 9 37] ; [19 37],[12.62745098 33.37254902] ; [15.37254902 40.62745098],0
b3,1,0.105779,2.616182,[ 9 37] ; [19 37],[12.62745098 33.37254902] ; [15.37254902 40.62745098],0
s6,1,0.136998,2.211361,[41 42] ; [65 43],[46.06282723 36.93717277] ; [59.93717277 48.06282723],0
s1,1,0.161425,1.960828,[ 6 79] ; [  3 105],[ 3.96373057 81.03626943] ; [  5.03626943 102.96373057],0
p5,1,0.176051,1.83065,[ 7 77] ; [  4 103],[ 4.83769634 79.16230366] ; [  6.16230366 100.83769634],0
v4,1,0.178106,1.813361,[74  9] ; [102   6],[76.48167539  6.51832461] ; [99.51832461  8.48167539],0
r2,1,0.194173,1.685666,[73 10] ; [99  7],[75.53439153  7.46560847] ; [96.46560847  9.53439153],0
u3,1,0.209029,1.578138,[20 15] ; [23  9],[22.46268657 12.53731343] ; [20.53731343 11.46268657],0
p11,1,0.213781,1.545633,[60 25] ; [67 41],[55.93264249 29.06735751] ; [71.06735751 36.93264249],0
u2,1,0.239263,1.384932,[18 17] ; [21 11],[20.37313433 14.62686567] ; [18.62686567 13.37313433],0
b1,1,0.240198,1.379433,[32 53] ; [32 76],[28.1865285 56.8134715] ; [35.8134715 72.1865285],0
p10,1,0.30064,1.071354,[53 29] ; [76 30],[56.26595745 25.73404255] ; [72.73404255 33.26595745],0
b5,1,0.338906,0.914564,[51 34] ; [72 36],[54.17098446 30.82901554] ; [68.82901554 39.17098446],0
v3,1,0.339328,0.912967,[21 61] ; [33 70],[23.93513514 58.06486486] ; [30.06486486 72.93513514],0
s8,1,0.37155,0.798475,[24 61] ; [37 71],[26.86528497 58.13471503] ; [34.13471503 73.86528497],0
s3,1,0.408319,0.683691,[35 49] ; [51 56],[37.82198953 46.17801047] ; [48.17801047 58.82198953],0
r3,1,0.469893,0.522228,[79  6] ; [103   5],[80.15544041  4.84455959] ; [101.84455959   6.15544041],0
b4,1,0.472455,0.516228,[50 35] ; [69 39],[52.40932642 32.59067358] ; [66.59067358 41.40932642],0
n4,1,0.472455,0.516228,[35 50] ; [39 69],[32.59067358 52.40932642] ; [41.40932642 66.59067358],0
p12,1,0.473515,0.513763,[ 5 79] ; [  4 103],[ 3.95811518 80.04188482] ; [  5.04188482 101.95811518],0
a8,1,0.51511,0.423673,[ 7 73] ; [ 6 91],[ 5.87570621 74.12429379] ; [ 7.12429379 89.87570621],0
p3,1,0.515556,0.422775,[29 56] ; [41 65],[31.15183246 53.84816754] ; [38.84816754 67.15183246],0
p9,1,0.542411,0.37109,[60 23] ; [80 25],[61.80851064 21.19148936] ; [78.19148936 26.80851064],0
n1,1,0.567811,0.326358,[ 5 17] ; [ 6 30],[ 4.17241379 17.82758621] ; [ 6.82758621 29.17241379],0
s4,1,0.594517,0.283345,[14 71] ; [21 87],[15.41450777 69.58549223] ; [19.58549223 88.41450777],0
n6,1,0.612532,0.256505,[57 28] ; [68 39],[55.33854167 29.66145833] ; [69.66145833 37.33854167],0
p1,1,0.660752,0.192611,[ 6 77] ; [  6 100],[ 5.26984127 77.73015873] ; [ 6.73015873 99.26984127],0
p6,1,0.688172,0.161071,[20 63] ; [28 77],[21.19148936 61.80851064] ; [26.80851064 78.19148936],0
r4,1,0.696191,0.152465,[69 16] ; [90 18],[70.02590674 14.97409326] ; [88.97409326 19.02590674],0
p7,1,0.709737,0.13854,[42 41] ; [56 49],[43.26595745 39.73404255] ; [54.73404255 50.26595745],0
s7,1,0.718949,0.129502,[28 55] ; [37 65],[29.16216216 53.83783784] ; [35.83783784 66.16216216],0
a1,1,0.765182,0.089211,[ 3 82] ; [  3 105],[ 2.64248705 82.35751295] ; [  3.35751295 104.64248705],0
p2,1,0.806332,0.060104,[67 17] ; [83 23],[66.31578947 17.68421053] ; [83.68421053 22.31578947],0
n3,1,0.844406,0.038518,[17  5] ; [27  9],[16.68965517  5.31034483] ; [27.31034483  8.68965517],0
v1,1,0.852132,0.034745,[31 53] ; [39 63],[31.61290323 52.38709677] ; [38.38709677 63.61290323],0
