Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.7e-05,17.020622,[48 37] ; [156 316],[31.13105925 53.86894075] ; [172.86894075 299.13105925],1
s6,1,0.000294,13.109831,[77 12] ; [321 155],[62.69380531 26.30619469] ; [335.30619469 140.69380531],1
b2,1,0.000409,12.489202,[ 9 41] ; [134 167],[20.37037037 29.62962963] ; [122.62962963 178.37037037],1
b3,1,0.000409,12.489202,[ 9 41] ; [134 167],[20.37037037 29.62962963] ; [122.62962963 178.37037037],1
s2,1,0.000804,11.23118,[65 27] ; [248 232],[50.34265734 41.65734266] ; [262.65734266 217.34265734],1
s3,1,0.001274,10.379764,[68 24] ; [267 211],[54.07017544 37.92982456] ; [280.92982456 197.07017544],0
v3,1,0.002463,9.167854,[27 63] ; [221 246],[40.07181329 49.92818671] ; [207.92818671 259.07181329],0
v2,1,0.005029,7.869079,[42 48] ; [290 174],[53.93501805 36.06498195] ; [278.06498195 185.93501805],0
a8,1,0.011936,6.320423,[ 6 84] ; [ 75 362],[13.83301708 76.16698292] ; [ 67.16698292 369.83301708],0
n4,1,0.012946,6.176437,[76 17] ; [438  46],[82.8457539 10.1542461] ; [431.1542461  52.8457539],0
s1,1,0.018729,5.526617,[ 6 86] ; [ 10 467],[ 2.58699473 89.41300527] ; [ 13.41300527 463.58699473],0
p8,1,0.04617,3.975392,[62 29] ; [272 206],[53.41652021 37.58347979] ; [280.58347979 197.41652021],0
p9,1,0.056141,3.647858,[92  1] ; [454  28],[88.30956522  4.69043478] ; [457.69043478  24.30956522],0
p6,1,0.160821,1.966487,[43 49] ; [186 292],[36.96140351 55.03859649] ; [192.03859649 285.96140351],0
d3,1,0.161963,1.955798,[69 24] ; [322 160],[63.24 29.76] ; [327.76 154.24],0
p7,1,0.181646,1.784102,[67 23] ; [317 154],[61.60427807 28.39572193] ; [322.39572193 148.60427807],0
