Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.110423,2.548161,[32 34] ; [18  9],[35.48387097 30.51612903] ; [14.51612903 12.48387097],0
p8,1,0.157097,2.001951,[28 37] ; [16 11],[31.08695652 33.91304348] ; [12.91304348 14.08695652],0
p2,1,0.304267,1.0554,[47 19] ; [22  5],[48.96774194 17.03225806] ; [20.03225806  6.96774194],0
p11,1,0.702234,0.146159,[49 17] ; [19  8],[48.25806452 17.74193548] ; [19.74193548  7.25806452],0
