Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000909,11.004821,[20  4] ; [13 20],[13.89473684 10.10526316] ; [19.10526316 13.89473684],1
s2,1,0.018857,5.5147,[18  7] ; [14 20],[13.55932203 11.44067797] ; [18.44067797 15.55932203],0
p9,1,0.049366,3.862857,[22  3] ; [23 12],[18.75  6.25] ; [26.25  8.75],0
s5,1,0.066686,3.362769,[11 12] ; [ 8 25],[ 7.80357143 15.19642857] ; [11.19642857 21.80357143],0
p8,1,0.073168,3.210475,[21  4] ; [22 13],[17.91666667  7.08333333] ; [25.08333333  9.91666667],0
n5,1,0.079397,3.077196,[22  3] ; [24 11],[19.16666667  5.83333333] ; [26.83333333  8.16666667],0
s6,1,0.089153,2.889595,[18  7] ; [17 17],[14.83050847 10.16949153] ; [20.16949153 13.83050847],0
n2,1,0.097635,2.743764,[1 2] ; [6 1],[2.1 0.9] ; [4.9 2.1],0
p10,1,0.099501,2.713516,[21  4] ; [22 12],[18.22033898  6.77966102] ; [24.77966102  9.22033898],0
p4,1,0.1311,2.279435,[19  6] ; [20 15],[16.25  8.75] ; [22.75 12.25],0
a8,1,0.132948,2.257734,[ 6 19] ; [ 3 29],[ 3.94736842 21.05263158] ; [ 5.05263158 26.94736842],0
s3,1,0.138006,2.200051,[18  7] ; [18 16],[15.25423729  9.74576271] ; [20.74576271 13.25423729],0
v1,1,0.170019,1.882776,[13 12] ; [12 23],[10.41666667 14.58333333] ; [14.58333333 20.41666667],0
p1,1,0.179777,1.799468,[ 8 17] ; [ 6 29],[ 5.83333333 19.16666667] ; [ 8.16666667 26.83333333],0
p7,1,0.22082,1.499037,[22  2] ; [28  7],[20.33898305  3.66101695] ; [29.66101695  5.33898305],0
p5,1,0.289918,1.12,[ 8 17] ; [ 7 28],[ 6.25 18.75] ; [ 8.75 26.25],0
v4,1,0.304701,1.053506,[24  1] ; [31  4],[22.91666667  2.08333333] ; [32.08333333  2.91666667],0
b1,1,0.315205,1.00874,[14 11] ; [15 20],[12.08333333 12.91666667] ; [16.91666667 18.08333333],0
p12,1,0.337695,0.919162,[ 6 19] ; [ 5 30],[ 4.58333333 20.41666667] ; [ 6.41666667 28.58333333],0
d1,1,0.367521,0.81203,[ 2 23] ; [ 1 34],[ 1.25 23.75] ; [ 1.75 33.25],0
p11,1,0.367869,0.810849,[21  4] ; [26  9],[19.58333333  5.41666667] ; [27.41666667  7.58333333],0
