Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,74.805195,[75  9] ; [24 72],[46.2 37.8] ; [52.8 43.2],1
s6,1,0.0,42.123192,[70 11] ; [37 59],[48.96610169 32.03389831] ; [58.03389831 37.96610169],1
s8,1,0.0,31.114235,[46 38] ; [15 82],[28.30939227 55.69060773] ; [32.69060773 64.30939227],1
s7,1,0.0,27.610846,[48 29] ; [21 72],[31.25294118 45.74705882] ; [37.74705882 55.25294118],1
s5,1,2.2e-05,18.018861,[34 46] ; [13 81],[21.6091954 58.3908046] ; [25.3908046 68.6091954],1
s4,1,3.4e-05,17.205904,[27 55] ; [ 8 89],[16.03351955 65.96648045] ; [18.96648045 78.03351955],1
r3,1,0.006617,7.374213,[81  1] ; [85 11],[76.47191011  5.52808989] ; [89.52808989  6.47191011],0
p10,1,0.011844,6.33401,[65 14] ; [62 33],[57.66091954 21.33908046] ; [69.33908046 25.66091954],0
r1,1,0.016606,5.737519,[67 17] ; [61 35],[59.73333333 24.26666667] ; [68.26666667 27.73333333],0
n5,1,0.016943,5.702304,[62 21] ; [56 41],[54.41111111 28.58888889] ; [63.58888889 33.41111111],0
r2,1,0.02679,4.90431,[80  4] ; [81 14],[75.55307263  8.44692737] ; [85.44692737  9.55307263],0
u1,1,0.03344,4.523129,[ 6 78] ; [ 1 96],[ 3.24861878 80.75138122] ; [ 3.75138122 93.24861878],0
p9,1,0.044698,4.030009,[64 14] ; [66 30],[58.27586207 19.72413793] ; [71.72413793 24.27586207],0
d4,1,0.063228,3.45063,[73 11] ; [73 23],[68.13333333 15.86666667] ; [77.86666667 18.13333333],0
n2,1,0.064412,3.419969,[15  3] ; [16 12],[12.13043478  5.86956522] ; [18.86956522  9.13043478],0
a8,1,0.098498,2.729701,[ 6 73] ; [14 74],[ 9.46107784 69.53892216] ; [10.53892216 77.46107784],0
u3,1,0.107122,2.596182,[30 13] ; [25 22],[26.27777778 16.72222222] ; [28.72222222 18.27777778],0
b1,1,0.126616,2.333512,[37 47] ; [32 65],[32.02209945 51.97790055] ; [36.97790055 60.02209945],0
p7,1,0.128002,2.316568,[48 30] ; [48 48],[43.03448276 34.96551724] ; [52.96551724 43.03448276],0
p2,1,0.143409,2.140998,[69 13] ; [73 24],[65.05027933 16.94972067] ; [76.94972067 20.05027933],0
n1,1,0.193529,1.690547,[9 9] ; [ 9 20],[ 6.89361702 11.10638298] ; [11.10638298 17.89361702],0
r4,1,0.241422,1.372274,[73 11] ; [78 19],[70.07734807 13.92265193] ; [80.92265193 16.07734807],0
a1,1,0.246256,1.34442,[ 3 81] ; [ 1 96],[ 1.85635359 82.14364641] ; [ 2.14364641 94.85635359],0
p5,1,0.246276,1.344307,[10 71] ; [ 7 90],[ 7.73595506 73.26404494] ; [ 9.26404494 87.73595506],0
p1,1,0.24917,1.327952,[ 9 73] ; [ 6 91],[ 6.87150838 75.12849162] ; [ 8.12849162 88.87150838],0
v4,1,0.249296,1.327247,[79  4] ; [88  9],[77.00555556  5.99444444] ; [89.99444444  7.00555556],0
n3,1,0.282402,1.155492,[11  7] ; [22  7],[12.63829787  5.36170213] ; [20.36170213  8.63829787],0
b3,1,0.313676,1.015135,[11 36] ; [16 33],[13.21875 33.78125] ; [13.78125 35.21875],0
b2,1,0.313676,1.015135,[11 36] ; [16 33],[13.21875 33.78125] ; [13.78125 35.21875],0
