Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.39489,[174   5] ; [27 11],[165.80184332  13.19815668] ; [35.19815668  2.80184332],1
r2,1,0.001925,9.620051,[173   4] ; [32  5],[169.55607477   7.44392523] ; [35.44392523  1.55607477],0
v4,1,0.002247,9.335767,[174   4] ; [33  5],[170.58333333   7.41666667] ; [36.41666667  1.58333333],0
u1,1,0.006471,7.414246,[ 52 127] ; [ 3 35],[ 45.36866359 133.63133641] ; [ 9.63133641 28.36866359],0
d2,1,0.00973,6.683681,[107  72] ; [14 24],[99.81105991 79.18894009] ; [21.18894009 16.81105991],0
n4,1,0.009781,6.674362,[160  19] ; [28 10],[155.07834101  23.92165899] ; [32.92165899  5.07834101],0
a3,1,0.010496,6.54871,[145  32] ; [24 14],[139.13023256  37.86976744] ; [29.86976744  8.13023256],0
a2,1,0.015044,5.911353,[ 59 120] ; [ 5 33],[ 52.79262673 126.20737327] ; [11.20737327 26.79262673],0
a4,1,0.032931,4.549352,[100  79] ; [14 24],[94.03686636 84.96313364] ; [19.96313364 18.03686636],0
p7,1,0.050736,3.816981,[160  18] ; [29  8],[156.4744186  21.5255814] ; [32.5255814  4.4744186],0
p8,1,0.0525,3.759779,[142  35] ; [25 13],[137.48372093  39.51627907] ; [29.51627907  8.48372093],0
p10,1,0.075377,3.161864,[162  16] ; [30  7],[158.95813953  19.04186047] ; [33.04186047  3.95813953],0
a7,1,0.076114,3.145976,[137  41] ; [24 14],[132.67592593  45.32407407] ; [28.32407407  9.67592593],0
u3,1,0.07645,3.138807,[25  9] ; [6 7],[22.42553191 11.57446809] ; [8.57446809 4.42553191],0
d1,1,0.082119,3.022451,[125  54] ; [21 17],[120.43317972  58.56682028] ; [25.56682028 12.43317972],0
p9,1,0.096958,2.754883,[168  10] ; [33  5],[165.63888889  12.36111111] ; [35.36111111  2.63888889],0
n3,1,0.134435,2.24053,[19  5] ; [6 5],[17.14285714  6.85714286] ; [7.85714286 3.14285714],0
p5,1,0.17255,1.860644,[ 47 132] ; [ 6 32],[ 43.71889401 135.28110599] ; [ 9.28110599 28.71889401],0
v1,1,0.174095,1.84732,[114  63] ; [20 18],[110.31627907  66.68372093] ; [23.68372093 14.31627907],0
d3,1,0.187401,1.737936,[132  47] ; [24 14],[128.68202765  50.31797235] ; [27.31797235 10.68202765],0
a5,1,0.19816,1.655882,[148  31] ; [28 10],[145.1797235  33.8202765] ; [30.8202765  7.1797235],0
p12,1,0.324836,0.969375,[ 30 147] ; [ 4 34],[ 27.99069767 149.00930233] ; [ 6.00930233 31.99069767],0
n5,1,0.325811,0.965476,[147  31] ; [28  9],[144.88372093  33.11627907] ; [30.11627907  6.88372093],0
n2,1,0.329111,0.952393,[19  5] ; [7 4],[17.82857143  6.17142857] ; [8.17142857 2.82857143],0
p2,1,0.355071,0.855251,[164  15] ; [33  5],[162.50230415  16.49769585] ; [34.49769585  3.50230415],0
s6,1,0.403405,0.698154,[136  37] ; [26 10],[134.09569378  38.90430622] ; [27.90430622  8.09569378],0
n6,1,0.430993,0.620147,[162  16] ; [33  5],[160.69444444  17.30555556] ; [34.30555556  3.69444444],0
u2,1,0.45237,0.564706,[21 13] ; [7 7],[19.83333333 14.16666667] ; [8.16666667 5.83333333],0
b5,1,0.475518,0.509125,[97 82] ; [23 15],[98.98617512 80.01382488] ; [21.01382488 16.98617512],0
