Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,186.53405,[213  83] ; [ 40 230],[132.31095406 163.68904594] ; [120.68904594 149.31095406],1
d3,1,0.0,165.992681,[263  34] ; [ 98 171],[189.42932862 107.57067138] ; [171.57067138  97.42932862],1
d4,1,0.0,163.88231,[292   4] ; [144 126],[228.01413428  67.98586572] ; [207.98586572  62.01413428],1
d5,1,0.0,156.878167,[289   8] ; [141 129],[225.23809524  71.76190476] ; [204.76190476  65.23809524],1
a2,1,0.0,60.86392,[ 97 201] ; [ 17 253],[ 59.80985915 238.19014085] ; [ 54.19014085 215.80985915],1
a4,1,0.0,60.688704,[165 131] ; [ 63 205],[119.65957447 176.34042553] ; [108.34042553 159.65957447],1
u1,1,0.0,51.67383,[ 69 229] ; [  7 263],[ 39.87323944 258.12676056] ; [ 36.12676056 233.87323944],1
a5,1,0.0,43.026813,[238  60] ; [146 124],[201.46478873  96.53521127] ; [182.53521127  87.46478873],1
a3,1,0.0,29.2696,[226  71] ; [146 122],[195.54690265 101.45309735] ; [176.45309735  91.54690265],1
a7,1,2e-06,22.969762,[237  61] ; [164 104],[211.12720848  86.87279152] ; [189.87279152  78.12720848],1
r1,1,5e-06,20.986694,[245  52] ; [176  92],[221.30442478  75.69557522] ; [199.69557522  68.30442478],1
a6,1,8e-06,19.917175,[224  73] ; [156 114],[199.04761905  97.95238095] ; [180.95238095  89.04761905],1
v2,1,8.2e-05,15.51326,[174 113] ; [110 142],[151.22077922 135.77922078] ; [132.77922078 119.22077922],1
r4,1,0.000281,13.192632,[262  36] ; [206  64],[245.53521127  52.46478873] ; [222.46478873  47.53521127],1
r2,1,0.000467,12.243641,[276  16] ; [229  38],[263.79248658  28.20751342] ; [241.20751342  25.79248658],1
r3,1,0.000493,12.141548,[283  15] ; [232  36],[271.14840989  26.85159011] ; [243.85159011  24.14840989],1
n4,1,0.000647,11.634393,[239  59] ; [182  87],[221.26631393  76.73368607] ; [199.73368607  69.26631393],1
s7,1,0.001179,10.523666,[123 160] ; [ 76 178],[104.87337058 178.12662942] ; [ 94.12662942 159.87337058],0
s8,1,0.001324,10.309091,[117 180] ; [ 72 198],[ 99. 198.] ; [ 90. 180.],0
v3,1,0.002836,8.910069,[119 160] ; [ 80 184],[102.24861878 176.75138122] ; [ 96.75138122 167.24861878],0
n6,1,0.002951,8.837397,[244  53] ; [192  76],[229.18938053  67.81061947] ; [206.81061947  61.18938053],0
s2,1,0.003694,8.428234,[118 178] ; [ 76 193],[101.63539823 194.36460177] ; [ 92.36460177 176.63539823],0
v4,1,0.004381,8.118535,[279  18] ; [233  35],[269.13982301  27.86017699] ; [242.86017699  25.13982301],0
u4,1,0.005987,7.554143,[ 11 287] ; [  1 269],[  6.29577465 291.70422535] ; [  5.70422535 264.29577465],0
p4,1,0.006053,7.534594,[169 126] ; [123 146],[152.73049645 142.26950355] ; [139.26950355 129.73049645],0
p9,1,0.007146,7.23594,[238  54] ; [192  75],[224.61538462  67.38461538] ; [205.38461538  61.61538462],0
p11,1,0.019985,5.41321,[234  64] ; [189  81],[221.92605634  76.07394366] ; [201.07394366  68.92605634],0
p8,1,0.03586,4.403734,[146 147] ; [109 157],[133.65831843 159.34168157] ; [121.34168157 144.65831843],0
p6,1,0.049148,3.870296,[ 93 198] ; [ 65 201],[ 82.54578097 208.45421903] ; [ 75.45421903 190.54578097],0
p10,1,0.076204,3.144061,[222  72] ; [183  83],[212.625  81.375] ; [192.375  73.625],0
s6,1,0.08528,2.961297,[159 137] ; [125 144],[148.78584071 147.21415929] ; [135.21415929 133.78584071],0
n2,1,0.105092,2.626514,[45 30] ; [53 20],[49.66216216 25.33783784] ; [48.33783784 24.66216216],0
u3,1,0.105297,2.623423,[42 30] ; [56 65],[36.55958549 35.44041451] ; [61.44041451 59.55958549],0
p2,1,0.114345,2.493122,[234  60] ; [199  70],[226.11367673  67.88632327] ; [206.88632327  62.11367673],0
n1,1,0.116243,2.467226,[21 54] ; [29 43],[25.51020408 49.48979592] ; [24.48979592 47.51020408],0
p3,1,0.120517,2.410592,[130 164] ; [102 168],[120.93617021 173.06382979] ; [111.06382979 158.93617021],0
u2,1,0.12798,2.316836,[45 27] ; [62 59],[39.91709845 32.08290155] ; [67.08290155 53.91709845],0
b4,1,0.129399,2.299697,[181 117] ; [147 123],[172.08450704 125.91549296] ; [155.91549296 114.08450704],0
v1,1,0.147343,2.09955,[147 141] ; [118 145],[138.51179673 149.48820327] ; [126.48820327 136.51179673],0
p12,1,0.151824,2.053833,[ 19 277] ; [ 10 257],[ 15.24689165 280.75310835] ; [ 13.75310835 253.24689165],0
b1,1,0.163018,1.946007,[112 186] ; [117 153],[120.1443662 177.8556338] ; [108.8556338 161.1443662],0
n3,1,0.179404,1.802557,[46 29] ; [51 20],[49.82876712 25.17123288] ; [47.17123288 23.82876712],0
p7,1,0.192706,1.696804,[172 119] ; [141 122],[164.40974729 126.59025271] ; [148.59025271 114.40974729],0
n5,1,0.195281,1.677318,[219  78] ; [183  83],[212.06749556  84.93250444] ; [189.93250444  76.06749556],0
b5,1,0.231214,1.433378,[189 109] ; [158 112],[182.0528169 115.9471831] ; [164.9471831 105.0528169],0
a8,1,0.443003,0.588493,[ 38 224] ; [ 31 223],[ 35.03488372 226.96511628] ; [ 33.96511628 220.03488372],0
a1,1,0.468827,0.524738,[ 16 282] ; [ 11 259],[ 14.16549296 283.83450704] ; [ 12.83450704 257.16549296],0
s1,1,0.494529,0.466657,[  9 286] ; [ 11 256],[ 10.49822064 284.50177936] ; [  9.50177936 257.49822064],0
s3,1,0.605764,0.266389,[133 161] ; [115 152],[129.96791444 164.03208556] ; [118.03208556 148.96791444],0
p1,1,0.742878,0.107613,[ 19 278] ; [ 19 249],[ 19.97522124 277.02477876] ; [ 18.02477876 249.97522124],0
p5,1,0.939705,0.005721,[ 18 276] ; [ 16 252],[ 17.78647687 276.21352313] ; [ 16.21352313 251.78647687],0
b2,1,0.971364,0.001289,[ 69 121] ; [56 99],[ 68.84057971 121.15942029] ; [56.15942029 98.84057971],0
b3,1,0.971364,0.001289,[ 69 121] ; [56 99],[ 68.84057971 121.15942029] ; [56.15942029 98.84057971],0
