Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.119675,[36 56] ; [225  52],[65.07317073 26.92682927] ; [195.92682927  81.07317073],1
a5,1,0.000344,12.816483,[51 42] ; [208  71],[64.75 28.25] ; [194.25  84.75],1
p4,1,0.001126,10.608675,[37 55] ; [166 112],[50.47567568 41.52432432] ; [152.52432432 125.47567568],0
d2,1,0.001345,10.279288,[26 67] ; [130 147],[39.21081081 53.78918919] ; [116.78918919 160.21081081],0
d5,1,0.002172,9.398483,[61 32] ; [226  53],[71.75 21.25] ; [215.25  63.75],0
d1,1,0.002263,9.32285,[34 59] ; [153 126],[46.75 46.25] ; [140.25 138.75],0
n6,1,0.00239,9.222799,[68 25] ; [241  37],[77.45822102 15.54177898] ; [231.54177898  46.45822102],0
a6,1,0.00255,9.104233,[54 39] ; [208  71],[65.5 27.5] ; [196.5  82.5],0
p6,1,0.00305,8.777084,[16 74] ; [ 94 180],[27.1978022 62.8021978] ; [ 82.8021978 191.1978022],0
r3,1,0.006814,7.321415,[84  9] ; [269   8],[88.72702703  4.27297297] ; [264.27297297  12.72702703],0
p3,1,0.00758,7.130204,[32 61] ; [140 138],[43.11590296 49.88409704] ; [128.88409704 149.11590296],0
s8,1,0.008893,6.844148,[15 78] ; [ 83 194],[24.63243243 68.36756757] ; [ 73.36756757 203.63243243],0
p10,1,0.011616,6.36849,[67 26] ; [230  44],[75.26158038 17.73841962] ; [221.73841962  52.26158038],0
r2,1,0.016392,5.760305,[78 14] ; [255  19],[83.70491803  8.29508197] ; [249.29508197  24.70491803],0
r4,1,0.018066,5.589757,[75 18] ; [251  28],[81.5 11.5] ; [244.5  34.5],0
a8,1,0.018554,5.543091,[ 4 82] ; [ 35 213],[10.04191617 75.95808383] ; [ 28.95808383 219.04191617],0
a2,1,0.026367,4.931818,[ 9 84] ; [ 55 224],[16. 77.] ; [ 48. 231.],0
p1,1,0.028043,4.82545,[ 3 89] ; [ 30 248],[ 8.20540541 83.79459459] ; [ 24.79459459 253.20540541],0
v3,1,0.03053,4.679173,[23 67] ; [104 169],[31.48760331 58.51239669] ; [ 95.51239669 177.48760331],0
v1,1,0.032245,4.58544,[37 55] ; [144 127],[45.87327824 46.12672176] ; [135.12672176 135.87327824],0
a4,1,0.032959,4.547893,[28 65] ; [118 159],[36.6972973 56.3027027] ; [109.3027027 167.6972973],0
u1,1,0.038239,4.294337,[ 6 87] ; [ 41 238],[11.75 81.25] ; [ 35.25 243.75],0
v2,1,0.06465,3.413886,[42 47] ; [156 111],[49.5 39.5] ; [148.5 118.5],0
a3,1,0.077684,3.112705,[54 39] ; [190  89],[61. 32.] ; [183.  96.],0
r1,1,0.08003,3.064295,[65 28] ; [219  59],[71.19137466 21.80862534] ; [212.80862534  65.19137466],0
v4,1,0.09621,2.767278,[82 10] ; [262  16],[85.53513514  6.46486486] ; [258.46486486  19.53513514],0
s7,1,0.09778,2.741387,[19 72] ; [ 78 183],[25.07670455 65.92329545] ; [ 71.92329545 189.07670455],0
s6,1,0.124859,2.355288,[36 56] ; [132 141],[42.34520548 49.65479452] ; [125.65479452 147.34520548],0
p12,1,0.127364,2.324344,[ 2 91] ; [ 17 257],[ 4.8147139 88.1852861] ; [ 14.1852861 259.8147139],0
p8,1,0.220992,1.497917,[45 48] ; [151 120],[50.07692308 42.92307692] ; [145.92307692 125.07692308],0
p9,1,0.250117,1.322649,[76 17] ; [239  37],[79.3902439 13.6097561] ; [235.6097561  40.3902439],0
s4,1,0.259631,1.270725,[11 82] ; [ 22 254],[ 8.31707317 84.68292683] ; [ 24.68292683 251.31707317],0
s3,1,0.277563,1.178984,[17 74] ; [ 67 210],[20.77173913 70.22826087] ; [ 63.22826087 213.77173913],0
n1,1,0.297911,1.08352,[ 8 24] ; [19 34],[10.16470588 21.83529412] ; [16.83529412 36.16470588],0
p2,1,0.35315,0.862105,[75 17] ; [237  40],[77.78861789 14.21138211] ; [234.21138211  42.78861789],0
d4,1,0.366892,0.814164,[68 25] ; [216  62],[71.19137466 21.80862534] ; [212.80862534  65.19137466],0
p5,1,0.389626,0.740108,[ 8 85] ; [ 33 246],[10.25 82.75] ; [ 30.75 248.25],0
p7,1,0.39136,0.734713,[53 38] ; [174 101],[56.43989071 34.56010929] ; [170.56010929 104.43989071],0
b2,1,0.410175,0.678293,[13 28] ; [ 71 113],[15.30666667 25.69333333] ; [ 68.69333333 115.30666667],0
b3,1,0.410175,0.678293,[13 28] ; [ 71 113],[15.30666667 25.69333333] ; [ 68.69333333 115.30666667],0
b4,1,0.463009,0.53861,[53 40] ; [171 108],[56. 37.] ; [168. 111.],0
a1,1,0.49797,0.459259,[ 2 91] ; [ 10 269],[ 3. 90.] ; [  9. 270.],0
s1,1,0.499482,0.456037,[ 1 92] ; [  6 269],[ 1.76902174 91.23097826] ; [  5.23097826 269.76902174],0
s5,1,0.650833,0.204852,[16 77] ; [ 52 217],[17.46961326 75.53038674] ; [ 50.53038674 218.46961326],0
a7,1,0.66307,0.189815,[63 30] ; [195  83],[64.67385445 28.32614555] ; [193.32614555  84.67385445],0
u3,1,0.689164,0.159992,[21 18] ; [44 44],[19.96062992 19.03937008] ; [45.03937008 42.96062992],0
n2,1,0.706238,0.142063,[23  8] ; [38 16],[22.24705882  8.75294118] ; [38.75294118 15.24705882],0
b5,1,0.716343,0.132024,[52 41] ; [162 117],[53.5 39.5] ; [160.5 118.5],0
b1,1,0.753162,0.098893,[31 62] ; [ 98 181],[32.25 60.75] ; [ 96.75 182.25],0
u2,1,0.820637,0.051405,[23 16] ; [50 38],[22.41732283 16.58267717] ; [50.58267717 37.41732283],0
n3,1,0.843981,0.038732,[24  7] ; [42 11],[24.35714286  6.64285714] ; [41.64285714 11.35714286],0
d3,1,0.850341,0.035601,[60 33] ; [183  96],[60.75 32.25] ; [182.25  96.75],0
u4,1,1.0,0.0,[ 1 92] ; [  3 276],[ 1. 92.] ; [  3. 276.],0
