Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000679,11.54622,[50  8] ; [11 11],[44.225 13.775] ; [16.775  5.225],1
p3,1,0.017548,5.640738,[32 24] ; [ 6 16],[27.28205128 28.71794872] ; [10.71794872 11.28205128],0
s4,1,0.033244,4.53319,[ 5 52] ; [ 6 16],[ 7.93670886 49.06329114] ; [ 3.06329114 18.93670886],0
v1,1,0.046688,3.956602,[39 17] ; [10 12],[35.17948718 20.82051282] ; [13.82051282  8.17948718],0
p6,1,0.054249,3.705016,[26 30] ; [ 5 17],[22.25641026 33.74358974] ; [ 8.74358974 13.25641026],0
a5,1,0.083489,2.995642,[38 19] ; [10 12],[34.63291139 22.36708861] ; [13.36708861  8.63291139],0
u3,1,0.084695,2.972426,[15 10] ; [2 6],[12.87878788 12.12121212] ; [4.12121212 3.87878788],0
u1,1,0.121476,2.398187,[ 1 57] ; [ 2 20],[ 2.175 55.825] ; [ 0.825 21.175],0
p10,1,0.121592,2.396695,[45 11] ; [14  8],[42.35897436 13.64102564] ; [16.64102564  5.35897436],0
p1,1,0.128504,2.31049,[10 46] ; [ 1 21],[ 7.8974359 48.1025641] ; [ 3.1025641 18.8974359],0
b1,1,0.144404,2.130395,[29 29] ; [ 7 15],[26.1 31.9] ; [ 9.9 12.1],0
s7,1,0.150379,2.0684,[26 26] ; [ 7 15],[23.18918919 28.81081081] ; [ 9.81081081 12.18918919],0
a4,1,0.212009,1.557653,[12 45] ; [ 2 20],[10.10126582 46.89873418] ; [ 3.89873418 18.10126582],0
u2,1,0.217044,1.52381,[15  9] ; [3 5],[13.5 10.5] ; [4.5 3.5],0
n1,1,0.263552,1.25,[4 5] ; [1 5],[3. 6.] ; [2. 4.],0
n3,1,0.291841,1.111111,[8 1] ; [4 2],[7.2 1.8] ; [4.8 1.2],0
p8,1,0.312509,1.020041,[35 21] ; [11 11],[33.02564103 22.97435897] ; [12.97435897  9.02564103],0
a6,1,0.316392,1.003804,[38 19] ; [12 10],[36.07594937 20.92405063] ; [13.92405063  8.07594937],0
v3,1,0.359399,0.839991,[33 25] ; [10 12],[31.175 26.825] ; [11.825 10.175],0
d2,1,0.385733,0.752351,[16 42] ; [ 4 18],[14.5 43.5] ; [ 5.5 16.5],0
p4,1,0.387138,0.747911,[29 27] ; [ 9 13],[27.28205128 28.71794872] ; [10.71794872 11.28205128],0
p2,1,0.433567,0.61325,[43 13] ; [15  7],[41.64102564 14.35897436] ; [16.35897436  5.64102564],0
p9,1,0.462656,0.539462,[45 11] ; [16  6],[43.79487179 12.20512821] ; [17.20512821  4.79487179],0
r3,1,0.470476,0.520858,[57  1] ; [21  1],[56.55  1.45] ; [21.45  0.55],0
u4,1,0.470476,0.520858,[ 1 57] ; [ 1 21],[ 1.45 56.55] ; [ 0.55 21.45],0
s3,1,0.47424,0.51208,[33 23] ; [11 11],[31.58974359 24.41025641] ; [12.41025641  9.58974359],0
n6,1,0.478378,0.502559,[51  7] ; [18  4],[50.025  7.975] ; [18.975  3.025],0
b5,1,0.523019,0.407935,[31 27] ; [10 12],[29.725 28.275] ; [11.275 10.725],0
d1,1,0.536629,0.381824,[ 5 53] ; [ 1 21],[ 4.35 53.65] ; [ 1.65 20.35],0
p5,1,0.536876,0.38136,[ 8 48] ; [ 2 20],[ 7.17948718 48.82051282] ; [ 2.82051282 19.17948718],0
d4,1,0.567368,0.327107,[27 30] ; [12 10],[28.13924051 28.86075949] ; [10.86075949 11.13924051],0
r1,1,0.574575,0.315087,[48 10] ; [17  5],[47.125 10.875] ; [17.875  4.125],0
s8,1,0.575293,0.313906,[22 35] ; [ 7 15],[20.92405063 36.07594937] ; [ 8.07594937 13.92405063],0
a3,1,0.641225,0.217143,[33 24] ; [14  8],[33.91139241 23.08860759] ; [13.08860759  8.91139241],0
b3,1,0.643293,0.214461,[14 28] ; [2 6],[13.44 28.56] ; [2.56 5.44],0
b2,1,0.643293,0.214461,[14 28] ; [2 6],[13.44 28.56] ; [2.56 5.44],0
a8,1,0.662044,0.191051,[ 7 46] ; [ 2 19],[ 6.44594595 46.55405405] ; [ 2.55405405 18.44594595],0
r4,1,0.677392,0.173076,[52  6] ; [19  3],[51.475  6.525] ; [19.525  2.475],0
a2,1,0.739341,0.110706,[ 4 54] ; [ 2 20],[ 4.35 53.65] ; [ 1.65 20.35],0
r2,1,0.755179,0.09723,[53  4] ; [20  2],[52.67088608  4.32911392] ; [20.32911392  1.67088608],0
n2,1,0.756495,0.096154,[8 1] ; [5 1],[7.8 1.2] ; [5.2 0.8],0
d3,1,0.769898,0.085561,[28 29] ; [10 12],[27.41772152 29.58227848] ; [10.58227848 11.41772152],0
p12,1,0.831595,0.045223,[ 6 50] ; [ 2 20],[ 5.74358974 50.25641026] ; [ 2.25641026 19.74358974],0
p7,1,0.838806,0.04138,[37 19] ; [14  8],[36.61538462 19.38461538] ; [14.38461538  7.61538462],0
b4,1,0.859289,0.031428,[33 25] ; [13  9],[33.35 24.65] ; [12.65  9.35],0
v4,1,0.896234,0.01701,[54  3] ; [21  1],[54.11392405  2.88607595] ; [20.88607595  1.11392405],0
s5,1,0.909858,0.012818,[15 40] ; [ 6 15],[15.19736842 39.80263158] ; [ 5.80263158 15.19736842],0
p11,1,0.921259,0.009771,[48 10] ; [18  4],[47.85 10.15] ; [18.15  3.85],0
s6,1,0.923019,0.009338,[33 24] ; [13  9],[33.18987342 23.81012658] ; [12.81012658  9.18987342],0
s2,1,0.938106,0.00603,[26 30] ; [10 12],[25.84615385 30.15384615] ; [10.15384615 11.84615385],0
a7,1,0.943494,0.005024,[41 16] ; [16  6],[41.12658228 15.87341772] ; [15.87341772  6.12658228],0
