Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,21.678611,[42 10] ; [44 62],[28.30379747 23.69620253] ; [57.69620253 48.30379747],1
s2,1,9e-05,15.336857,[33 19] ; [33 74],[21.58490566 30.41509434] ; [44.41509434 62.58490566],1
s3,1,0.001012,10.805644,[33 18] ; [39 67],[23.38853503 27.61146497] ; [48.61146497 57.38853503],0
p3,1,0.002409,9.208498,[26 25] ; [28 78],[17.54140127 33.45859873] ; [36.45859873 69.54140127],0
s7,1,0.003788,8.382903,[21 28] ; [21 82],[13.53947368 35.46052632] ; [28.46052632 74.53947368],0
s4,1,0.0075,7.149171,[18 34] ; [17 90],[11.44654088 40.55345912] ; [23.55345912 83.44654088],0
a1,1,0.008878,6.847115,[ 6 46] ; [  2 105],[ 2.6163522 49.3836478] ; [  5.3836478 101.6163522],0
d4,1,0.015758,5.829681,[47  5] ; [79 28],[41.20754717 10.79245283] ; [84.79245283 22.20754717],0
u1,1,0.01789,5.606841,[ 9 43] ; [  6 101],[ 4.90566038 47.09433962] ; [10.09433962 96.90566038],0
n1,1,0.020226,5.392253,[9 9] ; [ 8 32],[ 5.27586207 12.72413793] ; [11.72413793 28.27586207],0
r3,1,0.023898,5.101988,[51  1] ; [93 14],[47.09433962  4.90566038] ; [96.90566038 10.09433962],0
p6,1,0.026634,4.914359,[16 34] ; [17 87],[10.71428571 39.28571429] ; [22.28571429 81.71428571],0
s8,1,0.030726,4.668181,[19 33] ; [22 85],[13.40880503 38.59119497] ; [27.59119497 79.40880503],0
a4,1,0.037041,4.348507,[21 31] ; [26 81],[15.37106918 36.62893082] ; [31.62893082 75.37106918],0
d5,1,0.038433,4.285743,[43  9] ; [71 35],[37.51898734 14.48101266] ; [76.48101266 29.51898734],0
p10,1,0.042626,4.110165,[37 13] ; [60 45],[31.29032258 18.70967742] ; [65.70967742 39.29032258],0
p5,1,0.058137,3.58975,[ 5 45] ; [  3 103],[ 2.56410256 47.43589744] ; [  5.43589744 100.56410256],0
p9,1,0.0757,3.154881,[39 11] ; [67 38],[34.19354839 15.80645161] ; [71.80645161 33.19354839],0
d2,1,0.077239,3.122055,[24 28] ; [34 73],[18.96855346 33.03144654] ; [39.03144654 67.96855346],0
p4,1,0.082651,3.011988,[26 25] ; [39 68],[20.98101266 30.01898734] ; [44.01898734 62.98101266],0
b4,1,0.08919,2.88894,[36 16] ; [59 48],[31.06918239 20.93081761] ; [63.93081761 43.06918239],0
p1,1,0.097281,2.749557,[ 6 44] ; [  5 101],[ 3.52564103 46.47435897] ; [ 7.47435897 98.52564103],0
r2,1,0.101218,2.686242,[48  3] ; [91 16],[44.86708861  6.13291139] ; [94.13291139 12.86708861],0
a5,1,0.122528,2.384706,[33 19] ; [54 53],[28.45283019 23.54716981] ; [58.54716981 48.45283019],0
