Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,29.893191,[106  28] ; [25 38],[89.10659898 44.89340102] ; [41.89340102 21.10659898],1
p10,1,4.5e-05,16.644448,[113  21] ; [35 26],[101.7025641  32.2974359] ; [46.2974359 14.7025641],1
s6,1,8.6e-05,15.428923,[91 42] ; [24 38],[78.43589744 54.56410256] ; [36.56410256 25.43589744],1
p4,1,0.000717,11.4438,[75 59] ; [19 44],[63.93908629 70.06091371] ; [30.06091371 32.93908629],1
p9,1,0.002595,9.07261,[115  18] ; [43 20],[107.21428571  25.78571429] ; [50.78571429 12.21428571],0
s3,1,0.003149,8.719192,[81 51] ; [24 38],[71.44329897 60.55670103] ; [33.55670103 28.44329897],0
p3,1,0.006272,7.470524,[59 75] ; [15 48],[50.33502538 83.66497462] ; [23.66497462 39.33502538],0
s2,1,0.00633,7.453766,[65 67] ; [18 45],[56.18461538 75.81538462] ; [26.81538462 36.18461538],0
v3,1,0.008795,6.863921,[50 79] ; [12 49],[42.09473684 86.90526316] ; [19.90526316 41.09473684],0
v1,1,0.016303,5.76992,[65 66] ; [19 42],[57.3125 73.6875] ; [26.6875 34.3125],0
a6,1,0.026337,4.933745,[78 56] ; [26 37],[70.74111675 63.25888325] ; [33.25888325 29.74111675],0
n6,1,0.032018,4.597531,[114  19] ; [46 17],[108.57142857  24.42857143] ; [51.42857143 11.57142857],0
s8,1,0.034908,4.449673,[50 84] ; [14 49],[43.53299492 90.46700508] ; [20.46700508 42.53299492],0
p6,1,0.035425,4.424591,[52 80] ; [14 45],[45.61256545 86.38743455] ; [20.38743455 38.61256545],0
s7,1,0.038782,4.270371,[52 76] ; [16 47],[45.57068063 82.42931937] ; [22.42931937 40.57068063],0
p5,1,0.046438,3.965644,[ 16 116] ; [ 2 60],[ 12.24742268 119.75257732] ; [ 5.75257732 56.24742268],0
p7,1,0.058844,3.569667,[88 41] ; [33 28],[82.15263158 46.84736842] ; [38.84736842 22.15263158],0
a1,1,0.062348,3.473785,[  1 133] ; [ 3 60],[  2.72081218 131.27918782] ; [ 1.27918782 61.72081218],0
r4,1,0.06891,3.308806,[116  18] ; [48 15],[111.55329949  22.44670051] ; [52.44670051 10.55329949],0
p12,1,0.093916,2.805941,[ 10 124] ; [ 1 62],[  7.4822335 126.5177665] ; [ 3.5177665 59.4822335],0
r1,1,0.098439,2.73065,[92 41] ; [36 27],[86.85714286 46.14285714] ; [41.14285714 21.85714286],0
d5,1,0.140824,2.168937,[91 43] ; [36 27],[86.3857868 47.6142132] ; [40.6142132 22.3857868],0
p2,1,0.164421,1.933091,[109  25] ; [45 17],[105.28571429  28.71428571] ; [48.71428571 13.28571429],0
p1,1,0.242199,1.367751,[ 13 120] ; [ 3 59],[ 10.91282051 122.08717949] ; [ 5.08717949 56.91282051],0
b1,1,0.246488,1.3431,[45 89] ; [16 47],[41.49238579 92.50761421] ; [19.50761421 43.49238579],0
s4,1,0.248666,1.33078,[ 28 104] ; [ 9 54],[ 25.04615385 106.95384615] ; [11.95384615 51.04615385],0
v4,1,0.249826,1.324278,[126   7] ; [56  6],[124.13333333   8.86666667] ; [57.86666667  4.13333333],0
r3,1,0.269486,1.21936,[129   4] ; [59  4],[127.57142857   5.42857143] ; [60.42857143  2.57142857],0
a8,1,0.289283,1.122955,[ 20 105] ; [ 6 53],[ 17.66304348 107.33695652] ; [ 8.33695652 50.66304348],0
p8,1,0.324092,0.972361,[68 65] ; [27 35],[64.79487179 68.20512821] ; [30.20512821 31.79487179],0
a3,1,0.356074,0.851693,[69 65] ; [28 35],[65.97969543 68.02030457] ; [31.02030457 31.97969543],0
n1,1,0.446278,0.580087,[13 14] ; [ 7 12],[11.73913043 15.26086957] ; [ 8.26086957 10.73913043],0
d1,1,0.54777,0.361327,[44 90] ; [18 45],[42.17258883 91.82741117] ; [19.82741117 43.17258883],0
d2,1,0.576089,0.3126,[ 30 103] ; [12 51],[ 28.5 104.5] ; [13.5 49.5],0
u4,1,0.582863,0.301629,[  1 133] ; [ 1 62],[  1.36040609 132.63959391] ; [ 0.63959391 62.36040609],0
r2,1,0.589313,0.291418,[119  14] ; [57  5],[120.04102564  12.95897436] ; [55.95897436  6.04102564],0
d4,1,0.608291,0.262671,[88 45] ; [44 19],[89.57142857 43.42857143] ; [42.42857143 20.57142857],0
b5,1,0.633069,0.227921,[76 58] ; [38 25],[77.54314721 56.45685279] ; [36.45685279 26.54314721],0
s1,1,0.651748,0.203703,[  6 126] ; [ 2 61],[  5.41538462 126.58461538] ; [ 2.58461538 60.41538462],0
u2,1,0.656566,0.197721,[36 29] ; [21 14],[37.05 27.95] ; [19.95 15.05],0
v2,1,0.670748,0.180729,[63 63] ; [28 32],[61.64516129 64.35483871] ; [29.35483871 30.64516129],0
n2,1,0.67096,0.180481,[21  6] ; [13  5],[20.4  6.6] ; [13.6  4.4],0
n3,1,0.702809,0.145566,[20  7] ; [15  4],[20.54347826  6.45652174] ; [14.45652174  4.54347826],0
d3,1,0.715265,0.133075,[75 59] ; [37 26],[76.18274112 57.81725888] ; [35.81725888 27.18274112],0
a4,1,0.781144,0.077189,[ 30 104] ; [13 50],[ 29.24873096 104.75126904] ; [13.75126904 49.24873096],0
u3,1,0.817285,0.053379,[35 30] ; [18 17],[34.45 30.55] ; [18.55 16.45],0
